(0.27, 1.81, 15.70)
(0.27, 1.81, 15.71)
(0.27, 1.81, 15.71)
(0.27, 1.77, 15.69)
(0.27, 1.75, 15.68)
(0.27, 1.70, 15.67)
(0.27, 1.68, 15.67)
(0.26, 1.67, 15.66)
(0.24, 1.68, 15.65)
(0.18, 1.68, 15.66)
(0.11, 1.70, 15.73)
(0.10, 1.71, 15.78)
(0.11, 1.71, 15.82)
(0.12, 1.72, 15.84)
(0.14, 1.73, 15.83)
(0.16, 1.74, 15.82)
(0.17, 1.74, 15.80)
(0.18, 1.75, 15.77)
(0.22, 1.74, 15.71)
(0.27, 1.73, 15.67)
(0.32, 1.73, 15.64)
(0.40, 1.74, 15.63)
(0.47, 1.73, 15.67)
(0.46, 1.73, 15.69)
(0.42, 1.74, 15.70)
(0.38, 1.74, 15.69)
(0.36, 1.73, 15.68)
(0.33, 1.72, 15.68)
(0.32, 1.72, 15.69)
(0.31, 1.73, 15.70)
(0.32, 1.74, 15.70)
(0.34, 1.74, 15.69)
(0.34, 1.74, 15.63)
(0.31, 1.73, 15.58)
(0.31, 1.73, 15.56)
(0.33, 1.74, 15.56)
(0.35, 1.73, 15.54)
(0.37, 1.72, 15.54)
(0.38, 1.70, 15.54)
(0.38, 1.68, 15.54)
(0.37, 1.67, 15.54)
(0.35, 1.68, 15.53)
(0.31, 1.67, 15.52)
(0.27, 1.66, 15.50)
(0.21, 1.64, 15.44)
(0.15, 1.62, 15.36)
(0.06, 1.59, 15.25)
(-0.03, 1.56, 15.14)
(-0.11, 1.57, 15.03)
(-0.16, 1.56, 14.97)
(-0.20, 1.54, 14.92)
(-0.22, 1.54, 14.89)
(-0.22, 1.53, 14.87)
(-0.20, 1.53, 14.87)
(-0.17, 1.53, 14.88)
(-0.13, 1.54, 14.89)
(-0.08, 1.54, 14.92)
(-0.05, 1.54, 14.93)
(-0.04, 1.53, 14.90)
(-0.04, 1.50, 14.83)
(-0.03, 1.45, 14.73)
(-0.02, 1.40, 14.65)
(-0.01, 1.37, 14.61)
(0.00, 1.35, 14.57)
(0.00, 1.35, 14.57)
(0.01, 1.36, 14.57)
(0.01, 1.37, 14.57)
(0.02, 1.37, 14.57)
(0.01, 1.38, 14.57)
(0.01, 1.37, 14.57)
(0.00, 1.37, 14.57)
(0.00, 1.37, 14.58)
(0.00, 1.37, 14.59)
(-0.02, 1.36, 14.59)
(-0.03, 1.36, 14.60)
(-0.04, 1.36, 14.61)
(-0.05, 1.37, 14.61)
(-0.07, 1.38, 14.62)
(-0.09, 1.38, 14.63)
(-0.13, 1.38, 14.63)
(-0.16, 1.37, 14.63)
(-0.21, 1.34, 14.63)
(-0.26, 1.31, 14.63)
(-0.29, 1.28, 14.64)
(-0.30, 1.26, 14.64)
(-0.30, 1.26, 14.65)
(-0.29, 1.27, 14.66)
(-0.27, 1.29, 14.66)
(-0.24, 1.29, 14.67)
(-0.21, 1.30, 14.67)
(-0.18, 1.31, 14.68)
(-0.14, 1.32, 14.68)
(-0.10, 1.33, 14.68)
(-0.08, 1.34, 14.68)
(-0.06, 1.33, 14.67)
(-0.04, 1.32, 14.66)
(-0.03, 1.31, 14.65)
(-0.02, 1.33, 14.65)
(-0.02, 1.38, 14.66)
(-0.02, 1.47, 14.70)
(-0.03, 1.55, 14.77)
(-0.03, 1.61, 14.82)
(-0.04, 1.64, 14.85)
(-0.07, 1.64, 14.84)
(-0.11, 1.63, 14.79)
(-0.17, 1.61, 14.70)
(-0.24, 1.59, 14.59)
(-0.28, 1.61, 14.52)
(-0.28, 1.61, 14.47)
(-0.27, 1.62, 14.44)
(-0.24, 1.63, 14.45)
(-0.23, 1.65, 14.45)
(-0.25, 1.69, 14.43)
(-0.27, 1.73, 14.43)
(-0.28, 1.75, 14.44)
(-0.29, 1.76, 14.46)
(-0.29, 1.77, 14.46)
(-0.30, 1.77, 14.47)
(-0.31, 1.78, 14.48)
(-0.31, 1.78, 14.49)
(-0.32, 1.78, 14.49)
(-0.32, 1.78, 14.50)
(-0.31, 1.78, 14.50)
(-0.31, 1.78, 14.50)
(-0.31, 1.78, 14.51)
(-0.31, 1.78, 14.51)
(-0.31, 1.78, 14.51)
(-0.31, 1.78, 14.51)
(-0.31, 1.78, 14.51)
(-0.30, 1.78, 14.51)
(-0.30, 1.78, 14.50)
(-0.30, 1.78, 14.50)
(-0.30, 1.78, 14.50)
(-0.30, 1.78, 14.50)
(-0.30, 1.78, 14.50)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.49)
(-0.29, 1.78, 14.48)
(-0.30, 1.77, 14.48)
(-0.30, 1.77, 14.48)
(-0.30, 1.77, 14.48)
(-0.30, 1.77, 14.49)
(-0.30, 1.77, 14.49)
(-0.30, 1.77, 14.49)
(-0.30, 1.77, 14.49)
(-0.30, 1.77, 14.49)
(-0.31, 1.77, 14.50)
(-0.31, 1.77, 14.50)
(-0.30, 1.77, 14.50)
(-0.30, 1.77, 14.50)
(-0.30, 1.77, 14.50)
(-0.29, 1.75, 14.50)
(-0.28, 1.75, 14.50)
(-0.26, 1.75, 14.51)
(-0.24, 1.75, 14.51)
(-0.23, 1.75, 14.52)
(-0.22, 1.75, 14.53)
(-0.21, 1.75, 14.53)
(-0.20, 1.74, 14.53)
(-0.19, 1.73, 14.53)
(-0.19, 1.73, 14.53)
(-0.18, 1.74, 14.54)
(-0.17, 1.72, 14.53)
(-0.15, 1.70, 14.50)
(-0.16, 1.69, 14.45)
(-0.18, 1.68, 14.37)
(-0.22, 1.67, 14.27)
(-0.26, 1.65, 14.14)
(-0.30, 1.62, 14.01)
(-0.33, 1.57, 13.89)
(-0.36, 1.51, 13.78)
(-0.38, 1.44, 13.70)
(-0.39, 1.39, 13.63)
