0;71,4476599
;
0,007692443;71,4476599
;
0,015384885;71,4476599
;
0,023077328;71,4476599
;
0,030769771;71,4476599
;
0,038462213;71,4476599
;
0,046154656;71,4476599
;
0,053847099;71,4476599
;
0,061539541;71,4476599
;
0,069231984;71,4476599
;
0,076924426;71,4476599
;
0,084616869;71,4476599
;
0,092309312;71,4476599
;
0,100001754;71,4476599
;
0,107694197;71,4476599
;
0,11538664;71,4476599
;
0,123079082;71,4476599
;
0,130771525;71,4476599
;
0,138463968;71,4476599
;
0,14615641;71,4476599
;
0,153848853;71,4476599
;
0,161541296;71,4476599
;
0,169233738;71,4476599
;
0,176926181;71,4476599
;
0,184618624;71,4476599
;
0,192311066;71,4476599
;
0,200003509;71,4476599
;
0,207695951;71,4476599
;
0,215388394;71,4476599
;
0,223080837;71,4476599
;
0,230773279;71,4476599
;
0,238465722;71,4476599
;
0,246158165;71,4476599
;
0,253850607;71,4476599
;
0,26154305;71,4476599
;
0,269235493;71,4476599
;
0,276927935;71,4476599
;
0,284620378;71,4476599
;
0,292312821;71,4476599
;
0,300005263;71,4476599
;
0,307697706;71,4476599
;
0,315390149;71,4476599
;
0,323082591;71,4476599
;
0,330775034;71,4476599
;
0,338467476;71,4476599
;
0,346159919;71,4476599
;
0,353852362;71,4476599
;
0,361544804;71,4476599
;
0,369237247;71,4476599
;
0,37692969;71,4476599
;
0,384622132;71,4476599
;
0,392314575;71,4476599
;
0,400007018;71,4476599
;
0,40769946;71,4476599
;
0,415391903;71,4476599
;
0,423084346;71,4476599
;
0,430776788;71,4476599
;
0,438469231;71,4476599
;
0,446161674;71,4476599
;
0,453854116;71,4476599
;
0,461546559;71,4476599
;
0,469239001;71,4476599
;
0,476931444;71,4476599
;
0,484623887;71,4476599
;
0,492316329;71,4476599
;
0,500008772;71,4476599
;
0,507701215;71,4476599
;
0,515393657;71,4476599
;
0,5230861;71,4476599
;
0,530778543;71,4476599
;
0,538470985;71,4476599
;
0,546163428;71,4476599
;
0,553855871;71,4476599
;
0,561548313;71,4476599
;
0,569240756;71,4476599
;
0,576933199;71,4476599
;
0,584625641;71,4476599
;
0,592318084;71,4476599
;
0,600010527;71,4476599
;
0,607702969;71,4476599
;
0,615395412;71,4476599
;
0,623087854;71,4476599
;
0,630780297;71,4476599
;
0,63847274;71,4476599
;
0,646165182;71,4476599
;
0,653857625;71,4476599
;
0,661550068;71,4476599
;
0,66924251;71,4476599
;
0,676934953;71,4476599
;
0,684627396;71,4476599
;
0,692319838;71,4476599
;
0,700012281;71,4476599
;
0,707704724;71,4476599
;
0,715397166;71,4476599
;
0,723089609;71,4476599
;
0,730782052;71,4476599
;
0,738474494;71,4476599
;
0,746166937;71,4476599
;
0,753859379;71,4476599
;
0,761551822;71,4476599
;
0,769244265;71,4476599
;
0,776936707;71,4476599
;
0,78462915;71,4476599
;
0,792321593;71,4476599
;
0,800014035;71,4476599
;
0,807706478;71,4476599
;
0,815398921;71,4476599
;
0,823091363;71,4476599
;
0,830783806;71,4476599
;
0,838476249;71,4476599
;
0,846168691;71,4476599
;
0,853861134;71,4476599
;
0,861553577;71,4476599
;
0,869246019;71,29615113
;
0,876938462;71,14595458
;
0,884630904;70,99706621
;
0,892323347;70,84948198
;
0,90001579;70,70319792
;
0,907708232;70,55821008
;
0,915400675;70,41451455
;
0,923093118;70,27210746
;
0,93078556;70,13098499
;
0,938478003;69,99114336
;
0,946170446;69,85257883
;
0,953862888;69,7152877
;
0,961555331;69,57926633
;
0,969247774;69,44451109
;
0,976940216;69,31101843
;
0,984632659;69,17878484
;
0,992325102;69,04780685
;
1,000017544;68,91808102
;
1,007709987;68,789604
;
1,015402429;68,66237245
;
1,023094872;68,53638309
;
1,030787315;68,41163271
;
1,038479757;68,28811812
;
1,0461722;68,1658362
;
1,053864643;68,04478388
;
1,061557085;67,92495813
;
1,069249528;67,80635599
;
1,076941971;67,68897454
;
1,084634413;67,57281091
;
1,092326856;67,45786232
;
1,100019299;67,34412599
;
1,107711741;67,23159924
;
1,115404184;67,12027942
;
1,123096627;67,01016395
;
1,130789069;66,90125032
;
1,138481512;66,79353604
;
1,146173954;66,6870187
;
1,153866397;66,58169597
;
1,16155884;66,47756555
;
1,169251282;66,3746252
;
1,176943725;66,27287275
;
1,184636168;66,17230611
;
1,19232861;66,07292322
;
1,200021053;65,97472209
;
1,207713496;65,87770081
;
1,215405938;65,78185752
;
1,223098381;65,68719042
;
1,230790824;65,59369778
;
1,238483266;65,50137795
;
1,246175709;65,41022932
;
1,253868152;65,32025036
;
1,261560594;65,2314396
;
1,269253037;65,14379566
;
1,276945479;65,05731721
;
1,284637922;64,97200298
;
1,292330365;64,88785178
;
1,300022807;64,8048625
;
1,30771525;64,72303409
;
1,315407693;64,64236557
;
1,323100135;64,56285603
;
1,330792578;64,48450466
;
1,338485021;64,40731068
;
1,346177463;64,33127341
;
1,353869906;64,25639225
;
1,361562349;64,18266666
;
1,369254791;64,11009619
;
1,376947234;64,03868045
;
1,384639677;63,96841915
;
1,392332119;63,89931205
;
1,400024562;63,83135903
;
1,407717004;63,76456001
;
1,415409447;63,69891502
;
1,42310189;63,63442414
;
1,430794332;63,57108757
;
1,438486775;63,50890557
;
1,446179218;63,44787849
;
1,45387166;63,38800676
;
1,461564103;63,32929091
;
1,469256546;63,27173154
;
1,476948988;63,21532935
;
1,484641431;63,16008512
;
1,492333874;63,10599973
;
1,500026316;63,05307415
;
1,507718759;63,00130943
;
1,515411202;62,95070672
;
1,523103644;62,90126727
;
1,530796087;62,85299241
;
1,538488529;62,80588359
;
1,546180972;62,75994232
;
1,553873415;62,71517025
;
1,561565857;62,67156911
;
1,5692583;62,62914071
;
1,576950743;62,587887
;
1,584643185;62,54781001
;
1,592335628;62,50891188
;
1,600028071;62,47119485
;
1,607720513;62,43466128
;
1,615412956;62,39931363
;
1,623105399;62,36515446
;
1,630797841;62,33218646
;
1,638490284;62,30041242
;
1,646182727;62,26983524
;
1,653875169;62,24045796
;
1,661567612;62,21228371
;
1,669260054;62,18531574
;
1,676952497;62,15955744
;
1,68464494;62,1350123
;
1,692337382;62,11168395
;
1,700029825;62,08957613
;
1,707722268;62,06869273
;
1,71541471;62,04903774
;
1,723107153;62,03061531
;
1,730799596;62,01342968
;
1,738492038;61,99748528
;
1,746184481;61,98278663
;
1,753876924;61,96933842
;
1,761569366;61,95714545
;
1,769261809;61,94621269
;
1,776954252;61,93654523
;
1,784646694;61,92814834
;
1,792339137;61,92102741
;
1,80003158;61,91518799
;
1,807724022;61,91063579
;
1,815416465;61,90737667
;
1,823108907;61,90541665
;
1,83080135;61,9047619
;
1,838493793;61,90548641
;
1,846186235;61,90764372
;
1,853878678;61,91120962
;
1,861571121;61,9161601
;
1,869263563;61,92247133
;
1,876956006;61,93011962
;
1,884648449;61,93908145
;
1,892340891;61,94933344
;
1,900033334;61,96085233
;
1,907725777;61,97361498
;
1,915418219;61,98759838
;
1,923110662;62,0027796
;
1,930803105;62,01913583
;
1,938495547;62,03664432
;
1,94618799;62,0552824
;
1,953880432;62,07502748
;
1,961572875;62,09585703
;
1,969265318;62,11774854
;
1,97695776;62,14067959
;
1,984650203;62,16462775
;
1,992342646;62,18957064
;
2,000035088;62,21548591
;
2,007727531;62,2423512
;
2,015419974;62,27014415
;
2,023112416;62,29884244
;
2,030804859;62,32842369
;
2,038497302;62,35886553
;
2,046189744;62,39014558
;
2,053882187;62,42224141
;
2,06157463;62,45513056
;
2,069267072;62,48879053
;
2,076959515;62,52319878
;
2,084651957;62,55833271
;
2,0923444;62,59416967
;
2,100036843;62,63068693
;
2,107729285;62,66786172
;
2,115421728;62,70567116
;
2,123114171;62,74409233
;
2,130806613;62,78310218
;
2,138499056;62,82267762
;
2,146191499;62,86279543
;
2,153883941;62,90343231
;
2,161576384;62,94456486
;
2,169268827;62,98616957
;
2,176961269;63,0282228
;
2,184653712;63,07070084
;
2,192346155;63,11357982
;
2,200038597;63,15683579
;
2,20773104;63,20044463
;
2,215423482;63,24438213
;
2,223115925;63,28862394
;
2,230808368;63,33314558
;
2,23850081;63,37792242
;
2,246193253;63,42292971
;
2,253885696;63,46814255
;
2,261578138;63,51353591
;
2,269270581;63,55908461
;
2,276963024;63,60476331
;
2,284655466;63,65054656
;
2,292347909;63,69640873
;
2,300040352;63,74232406
;
2,307732794;63,78826662
;
2,315425237;63,83421036
;
2,32311768;63,88012905
;
2,330810122;63,92599633
;
2,338502565;63,97178569
;
2,346195007;64,01747045
;
2,35388745;64,0630238
;
2,361579893;64,10841878
;
2,369272335;64,15362826
;
2,376964778;64,198625
;
2,384657221;64,24338158
;
2,392349663;64,28787046
;
2,400042106;64,33206395
;
2,407734549;64,37593421
;
2,415426991;64,41945327
;
2,423119434;64,46259304
;
2,430811877;64,50532529
;
2,438504319;64,54762164
;
2,446196762;64,58945361
;
2,453889205;64,6307926
;
2,461581647;64,67160987
;
2,46927409;64,71187659
;
2,476966532;64,75156381
;
2,484658975;64,79064248
;
2,492351418;64,82908344
;
2,50004386;64,86685746
;
2,507736303;64,90393519
;
2,515428746;64,94028723
;
2,523121188;64,97588408
;
2,530813631;65,01069618
;
2,538506074;65,0446939
;
2,546198516;65,07784758
;
2,553890959;65,11012748
;
2,561583402;65,14150383
;
2,569275844;65,17194682
;
2,576968287;65,20142664
;
2,58466073;65,22991343
;
2,592353172;65,25737734
;
2,600045615;65,28378852
;
2,607738057;65,30911712
;
2,6154305;65,33333333
;
2,623122943;65,35640735
;
2,630815385;65,37830942
;
2,638507828;65,39900984
;
2,646200271;65,41847895
;
2,653892713;65,43668719
;
2,661585156;65,45360506
;
2,669277599;65,46920316
;
2,676970041;65,48345219
;
2,684662484;65,49632298
;
2,692354927;65,50778646
;
2,700047369;65,51781372
;
2,707739812;65,52637601
;
2,715432255;65,53344473
;
2,723124697;65,53899146
;
2,73081714;65,54298798
;
2,738509582;65,54540625
;
2,746202025;65,54621849
;
2,753894468;65,54610437
;
2,76158691;65,54576458
;
2,769279353;65,54520295
;
2,776971796;65,54442331
;
2,784664238;65,5434295
;
2,792356681;65,54222537
;
2,800049124;65,54081476
;
2,807741566;65,53920153
;
2,815434009;65,53738953
;
2,823126452;65,53538261
;
2,830818894;65,53318464
;
2,838511337;65,53079948
;
2,84620378;65,52823098
;
2,853896222;65,52548303
;
2,861588665;65,52255947
;
2,869281107;65,5194642
;
2,87697355;65,51620106
;
2,884665993;65,51277394
;
2,892358435;65,50918671
;
2,900050878;65,50544323
;
2,907743321;65,5015474
;
2,915435763;65,49750306
;
2,923128206;65,49331411
;
2,930820649;65,48898442
;
2,938513091;65,48451785
;
2,946205534;65,47991829
;
2,953897977;65,4751896
;
2,961590419;65,47033566
;
2,969282862;65,46536034
;
2,976975305;65,46026751
;
2,984667747;65,45506103
;
2,99236019;65,44974479
;
3,000052633;65,44432264
;
3,007745075;65,43879845
;
3,015437518;65,43317608
;
3,02312996;65,4274594
;
3,030822403;65,42165227
;
3,038514846;65,41575854
;
3,046207288;65,40978206
;
3,053899731;65,40372671
;
3,061592174;65,39759632
;
3,069284616;65,39139474
;
3,076977059;65,38512583
;
3,084669502;65,37879343
;
3,092361944;65,37240138
;
3,100054387;65,36595351
;
3,10774683;65,35945367
;
3,115439272;65,35290569
;
3,123131715;65,3463134
;
3,130824158;65,33968063
;
3,1385166;65,33301121
;
3,146209043;65,32630895
;
3,153901485;65,31957767
;
3,161593928;65,3128212
;
3,169286371;65,30604334
;
3,176978813;65,29924791
;
3,184671256;65,29243871
;
3,192363699;65,28561955
;
3,200056141;65,27879422
;
3,207748584;65,27196653
;
3,215441027;65,26514026
;
3,223133469;65,25831922
;
3,230825912;65,25150718
;
3,238518355;65,24470793
;
3,246210797;65,23792526
;
3,25390324;65,23116293
;
3,261595683;65,22442474
;
3,269288125;65,21771444
;
3,276980568;65,21103582
;
3,28467301;65,20439263
;
3,292365453;65,19778863
;
3,300057896;65,1912276
;
3,307750338;65,18471328
;
3,315442781;65,17824944
;
3,323135224;65,17183981
;
3,330827666;65,16548816
;
3,338520109;65,15919823
;
3,346212552;65,15297375
;
3,353904994;65,14681848
;
3,361597437;65,14073616
;
3,36928988;65,13473051
;
3,376982322;65,12880528
;
3,384674765;65,12296419
;
3,392367208;65,11721098
;
3,40005965;65,11154937
;
3,407752093;65,1059831
;
3,415444535;65,10051587
;
3,423136978;65,09515143
;
3,430829421;65,08989349
;
3,438521863;65,08474576
;
3,446214306;65,07971198
;
3,453906749;65,07479585
;
3,461599191;65,07000109
;
3,469291634;65,06533142
;
3,476984077;65,06079055
;
3,484676519;65,0563822
;
3,492368962;65,05211008
;
3,500061405;65,0479779
;
3,507753847;65,04398939
;
3,51544629;65,04014824
;
3,523138733;65,03645818
;
3,530831175;65,03292292
;
3,538523618;65,02954617
;
3,54621606;65,02633165
;
3,553908503;65,02328308
;
3,561600946;65,02040417
;
3,569293388;65,01769864
;
3,576985831;65,01517021
;
3,584678274;65,0128226
;
3,592370716;65,01065954
;
3,600063159;65,00868475
;
3,607755602;65,00690197
;
3,615448044;65,00531491
;
3,623140487;65,00392732
;
3,63083293;65,00274293
;
3,638525372;65,00176548
;
3,646217815;65,00099871
;
3,653910258;65,00044638
;
3,6616027;65,00011222
;
3,669295143;65
;
3,676987585;65
;
3,684680028;65
;
3,692372471;65
;
3,700064913;65
;
3,707757356;65
;
3,715449799;65
;
3,723142241;65
;
3,730834684;65
;
3,738527127;65
;
3,746219569;65
;
3,753912012;65
;
3,761604455;65
;
3,769296897;65
;
3,77698934;65
;
3,784681783;65
;
3,792374225;65
;
3,800066668;65
;
3,80775911;65
;
3,815451553;65
;
3,823143996;65
;
3,830836438;65
;
3,838528881;65
;
3,846221324;65
;
3,853913766;65
;
3,861606209;65
;
3,869298652;65
;
3,876991094;65
;
3,884683537;65
;
3,89237598;65
;
3,900068422;65
;
3,907760865;65
;
3,915453308;65
;
3,92314575;65
;
3,930838193;65
;
3,938530635;65
;
3,946223078;65
;
3,953915521;65
;
3,961607963;65
;
3,969300406;65
;
3,976992849;65
;
3,984685291;65
;
3,992377734;65
;
4,000070177;65
;
4,007762619;65
;
4,015455062;65
;
4,023147505;65
;
4,030839947;65
;
4,03853239;65
;
4,046224833;65
;
4,053917275;65
;
4,061609718;65
;
4,06930216;65
;
4,076994603;65
;
4,084687046;65
;
4,092379488;65
;
4,100071931;65
;
4,107764374;65
;
4,115456816;65
;
4,123149259;65
;
4,130841702;65
;
4,138534144;65
;
4,146226587;65
;
4,15391903;65
;
4,161611472;65
;
4,169303915;65
;
4,176996358;65
;
4,1846888;65
;
4,192381243;65
;
4,200073686;65
;
4,207766128;65
;
4,215458571;65
;
4,223151013;65
;
4,230843456;65
;
4,238535899;65
;
4,246228341;65
;
4,253920784;65
;
4,261613227;65
;
4,269305669;65
;
4,276998112;65
;
4,284690555;65
;
4,292382997;65
;
4,30007544;65
;
4,307767883;65
;
4,315460325;65
;
4,323152768;65
;
4,330845211;65
;
4,338537653;65
;
4,346230096;65
;
4,353922538;65
;
4,361614981;65
;
4,369307424;65
;
4,376999866;65
;
4,384692309;65
;
4,392384752;65
;
4,400077194;65
;
4,407769637;65
;
4,41546208;65
;
4,423154522;65
;
4,430846965;65
;
4,438539408;65
;
4,44623185;65
;
4,453924293;65
;
4,461616736;65
;
4,469309178;65
;
4,477001621;65
;
4,484694063;65
;
4,492386506;65
;
4,500078949;65
;
4,507771391;65
;
4,515463834;65
;
4,523156277;65
;
4,530848719;65
;
4,538541162;65
;
4,546233605;65
;
4,553926047;65
;
4,56161849;65
;
4,569310933;65
;
4,577003375;65
;
4,584695818;65
;
4,592388261;65
;
4,600080703;64,99994776
;
4,607773146;64,99979153
;
4,615465588;64,99953209
;
4,623158031;64,9991702
;
4,630850474;64,99870663
;
4,638542916;64,99814213
;
4,646235359;64,99747749
;
4,653927802;64,99671346
;
4,661620244;64,99585082
;
4,669312687;64,99489034
;
4,67700513;64,99383278
;
4,684697572;64,99267893
;
4,692390015;64,99142954
;
4,700082458;64,99008541
;
4,7077749;64,98864729
;
4,715467343;64,98711596
;
4,723159786;64,9854922
;
4,730852228;64,98377679
;
4,738544671;64,9819705
;
4,746237113;64,98007411
;
4,753929556;64,97808839
;
4,761621999;64,97601413
;
4,769314441;64,9738521
;
4,777006884;64,97160309
;
4,784699327;64,96926786
;
4,792391769;64,96684721
;
4,800084212;64,96434191
;
4,807776655;64,96175274
;
4,815469097;64,95908049
;
4,82316154;64,95632594
;
4,830853983;64,95348986
;
4,838546425;64,95057305
;
4,846238868;64,94757629
;
4,853931311;64,94450035
;
4,861623753;64,94134602
;
4,869316196;64,93811409
;
4,877008638;64,93480534
;
4,884701081;64,93142055
;
4,892393524;64,92796051
;
4,900085966;64,92442601
;
4,907778409;64,92081782
;
4,915470852;64,91713674
;
4,923163294;64,91338355
;
4,930855737;64,90955902
;
4,93854818;64,90566396
;
4,946240622;64,90169915
;
4,953933065;64,89766536
;
4,961625508;64,89356339
;
4,96931795;64,88939402
;
4,977010393;64,88515804
;
4,984702836;64,88085624
;
4,992395278;64,87648939
;
5,000087721;64,87205829
;
5,007780163;64,86756371
;
5,015472606;64,86300646
;
5,023165049;64,85838731
;
5,030857491;64,85370704
;
5,038549934;64,84896645
;
5,046242377;64,84416632
;
5,053934819;64,83930743
;
5,061627262;64,83439056
;
5,069319705;64,82941652
;
5,077012147;64,82438607
;
5,08470459;64,8193
;
5,092397033;64,8141591
;
5,100089475;64,80896416
;
5,107781918;64,80371594
;
5,115474361;64,79841525
;
5,123166803;64,79306286
;
5,130859246;64,78765956
;
5,138551688;64,78220612
;
5,146244131;64,77670334
;
5,153936574;64,77115199
;
5,161629016;64,76555286
;
5,169321459;64,75990672
;
5,177013902;64,75421437
;
5,184706344;64,74847658
;
5,192398787;64,74269412
;
5,20009123;64,73686779
;
5,207783672;64,73099836
;
5,215476115;64,72508661
;
5,223168558;64,71913333
;
5,230861;64,71313928
;
5,238553443;64,70710525
;
5,246245886;64,70103202
;
5,253938328;64,69492036
;
5,261630771;64,68877105
;
5,269323213;64,68258487
;
5,277015656;64,6763626
;
5,284708099;64,670105
;
5,292400541;64,66381286
;
5,300092984;64,65748695
;
5,307785427;64,65112804
;
5,315477869;64,64473692
;
5,323170312;64,63831434
;
5,330862755;64,63186109
;
5,338555197;64,62537794
;
5,34624764;64,61886566
;
5,353940083;64,61232501
;
5,361632525;64,60575678
;
5,369324968;64,59916173
;
5,377017411;64,59254063
;
5,384709853;64,58589425
;
5,392402296;64,57922336
;
5,400094739;64,57252873
;
5,407787181;64,56581112
;
5,415479624;64,5590713
;
5,423172066;64,55231004
;
5,430864509;64,5455281
;
5,438556952;64,53872625
;
5,446249394;64,53190525
;
5,453941837;64,52506587
;
5,46163428;64,51820887
;
5,469326722;64,51133501
;
5,477019165;64,50444505
;
5,484711608;64,49753977
;
5,49240405;64,4906199
;
5,500096493;64,48368623
;
5,507788936;64,4767395
;
5,515481378;64,46978048
;
5,523173821;64,46280992
;
5,530866264;64,45567201
;
5,538558706;64,44821322
;
5,546251149;64,44043773
;
5,553943591;64,43234976
;
5,561636034;64,4239535
;
5,569328477;64,41525314
;
5,577020919;64,40625292
;
5,584713362;64,39695703
;
5,592405805;64,3873697
;
5,600098247;64,37749515
;
5,60779069;64,3673376
;
5,615483133;64,35690128
;
5,623175575;64,34619042
;
5,630868018;64,33520924
;
5,638560461;64,32396199
;
5,646252903;64,31245289
;
