-10,33106203
-4,349492112
-0,37254895
-0,902006133
-10,93821008
-34,98150617
-30,28223865
103,4092495
398,0926169
722,5175236
841,4336313
603,3406037
174,9881063
-90,62419295
-112,7466242
-89,12951512
-107,2731908
-113,4279736
-107,5941835
-115,0221371
-116,4621482
-100,9145275
-89,6295824
-90,60761682
-87,84893122
-77,60382244
-70,37258355
-63,40550378
-52,70286835
-48,51495843
-48,84205095
-38,93441857
-22,29232954
-8,166047573
5,444168206
16,03806339
22,11538838
27,67589849
29,21935399
24,49552027
19,75416787
14,49507258
4,968015522
-6,327216756
-21,39083223
-41,97303331
-60,82401678
-71,6939737
-76,83308939
-81,49154333
-86,91950909
-89,36715433
-84,58464066
-75,07212368
-67,57975286
-63,10767152
-57,9060168
-51,97491959
-47,06450454
-41,17488994
-34,3061878
-29,70850373
-23,38193694
-13,57658025
-10,29252002
-12,27983617
-9,03860214
-5,318884895
-7,370744907
-9,94423615
-11,0394061
-12,90629572
-13,29493949
-11,20536539
-11,13759489
-12,34164303
-10,06751832
-7,815222886
-7,834752371
-4,876096027
0,060763284
-0,524150931
-9,130808831
-20,00917427
-20,90920482
-9,830851831
-4,524060432
-10,2387696
-14,7249122
-23,23241499
-41,51119874
-52,0611782
-48,88226222
-45,72435374
-48,33734989
-53,47114204
-55,87561583
-57,05065126
-71,49612274
-83,46189915
-6,19784391
230,2961849
563,0203347
804,224758
730,6596124
327,8250609
-60,77872875
-157,1515836
-101,543326
-96,70377335
-118,1327385
-109,8300295
-97,04545
-92,278799
-84,02987122
-75,29845707
-68,83434272
-62,13731023
-58,7071376
-59,79359891
-58,89646437
-52,26550042
-43,90046984
-35,30113183
-21,9672421
-4,648552976
11,40518651
28,19423052
47,46883631
63,22926416
72,22577721
76,70864145
77,67812554
74,13450078
66,32804094
55,50902221
40,4277231
20,3344243
-0,520591381
-20,13703914
-39,76463227
-54,90308227
-61,30209893
-61,71139046
-57,38066357
-52,05962357
-53,49797448
-55,94541913
-47,40165928
-33,36639568
-26,5893282
-26,57015592
-30,30857724
-37,05428997
-37,05699143
-24,56637855
-11,08214797
-7,103996142
-11,88161943
-23,16471417
-36,20297684
-44,49610408
-46,54379281
-46,34574036
-48,15164452
-50,96120365
-51,77411676
-48,59008362
-41,40880484
-35,22998194
-36,55331748
-42,8785151
-43,70527962
-36,28331717
-30,11233519
-31,19204257
-28,77214973
-14,85236866
-3,182413034
-1,511998282
1,409158351
6,081337723
1,754818719
-10,82012182
-21,14320914
-20,7141707
-12,28273618
-5,098637572
-1,66160923
-3,721387949
-23,02771301
-54,58032625
-21,87897211
176,3266023
521,5366473
836,7514101
875,2211355
535,6960651
86,67643797
-107,5875102
-75,3455463
-57,34744059
-83,0929662
-78,33189944
-65,06401972
-69,03910967
-70,50695509
-66,21734504
-62,67007184
-57,6149311
-53,30172173
-50,48024602
-45,65030959
-38,06172145
-28,96429401
-21,8578431
-16,242188
-4,61715141
14,7674405
34,16175807
51,06596819
68,23023424
81,1547161
86,58957017
85,53494931
74,7410029
57,95787678
44,43571331
25,92465131
-9,575173904
-48,06363051
-70,29059022
-81,00592821
-90,95952318
-100,6512573
-111,3310162
-119,2486891
-116,1541684
-108,2973504
-101,6781343
-91,79642318
-86,40212331
-91,99514441
-91,07539958
-75,14280531
-61,44728142
-57,23875109
-54,51714082
-52,53238041
-49,78440294
-42,02314476
-34,74854549
-32,21054795
-30,40909819
-29,34414544
-31,01564208
-31,67354366
-29,56780884
-25,44839937
-20,0652801
-18,66841891
-22,75778672
-25,33335744
-22,89510798
-18,44301818
-14,72707083
-12,9972516
-13,00354906
-13,49595462
-10,97446249
0,060930294
14,11022395
17,92341594
15,75050103
18,8414713
18,44631617
8,065022453
0,447574348
-3,1560465
-11,99586098
-17,8218925
-12,63416691
-6,682712539
-15,46756011
-44,23874272
-43,24629583
90,75974278
390,279333
739,3124327
911,8589971
709,1689796
244,4923313
-82,42099881
-117,8210639
-83,707919
-111,3316214
-128,4422303
-120,7898069
-130,6244142
-142,9461171
-137,0049827
-125,5510795
-116,334478
-106,6052505
-104,613471
-113,6092152
-116,0925605
-101,8135859
-84,27237193
-71,96900093
-57,40355664
-40,57612433
-25,98679078
-9,885644237
10,22722564
28,85172777
39,23776971
40,63525766
37,79409651
35,71418986
31,64544005
18,83774816
0,791014085
-16,99486347
-36,01998698
-53,28446001
-64,53838729
-72,03187459
-77,76502877
-80,73795772
-80,45077033
-78,15357652
-74,34648714
-66,27961401
-53,70306989
-42,36696843
-36,02142417
-33,91655252
-32,30246974
-26,42929292
-16,29713996
-7,406129538
-4,756381129
-5,848014948
-5,431151954
-5,255913827
-7,572422951
-7,130802399
-3,181175915
-2,723667901
-6,508403398
-9,285508071
-8,305108195
-4,81733064
-3,072302853
-7,320152847
-17,31100918
-24,04500096
-19,02225779
-9,992909798
-7,707087596
-9,164922273
-9,36654538
-8,062088916
-5,501685313
-3,685467419
-3,613568488
-3,536122161
-1,203262455
4,134876256
8,228159255
11,0764515
17,67961762
19,53752197
6,400028613
-10,48299865
-16,11169628
-13,73620094
-11,10664954
-7,973179171
-6,835927099
-19,44503076
-47,80062774
-44,90285574
80,74814744
366,1522439
707,0592956
877,9691647
684,1317129
239,2968024
-74,28570499
-112,8659472
-85,94406233
-116,0201881
-134,3444624
-121,9170228
-115,7380069
-111,057552
-99,87579535
-96,94287385
-102,7589243
-103,074083
-93,38848639
-80,95227021
-70,76557006
-60,32852117
-50,14125836
-40,70391609
-25,51662839
-6,579528811
6,357249525
14,29357401
21,97931256
28,16433363
34,59850623
43,78169998
49,7137851
49,14463246
45,5741136
36,50210072
18,42846675
-4,646914636
-28,72416903
-50,80342123
-65,38479524
-72,46841422
-76,55440051
-76,89287555
-71,98395991
-64,57777324
-56,67443424
-50,27406067
-46,37676931
-42,23267594
-37,59189531
-31,45454116
-20,57072614
-9,940561843
-6,31415876
-6,691626267
-7,073072607
-6,958604871
-4,098328985
-1,242349685
-7,140770508
-20,29369377
-29,45122055
-29,61345068
-24,28048273
-21,20241398
-27,1293404
-38,56135669
-44,7485562
-41,94103093
-34,13887154
-27,59216735
-28,80100627
-35,51547483
-38,73565816
-36,21163999
-32,4435026
-31,43132686
-30,42519218
-21,92517652
-10,68135636
-9,193806731
-10,46260115
-5,237811657
-7,269508776
-21,30776152
-30,60263739
