-21,15463639
-19,60175802
-20,29844056
-19,74454195
-17,19006891
-17,63502858
-22,82942852
-27,52327674
-25,21658165
-20,40935211
-24,35159743
-34,29332734
-37,98455202
-33,92528211
-30,11552868
-30,05530324
-32,49461778
-37,18348472
-42,62191692
-45,55992771
-47,74753086
-52,43474059
-51,87157156
-36,30803888
-14,4941581
-2,929945211
-1,865416637
-1,800589232
-0,235480277
-2,420107473
-11,35448894
-19,7886432
-19,22258919
-12,65634622
-7,339934016
-8,52337266
-27,20668261
-57,1398847
-26,82300007
161,9939497
503,3109429
827,6279573
877,6949705
541,0119596
79,82890179
-133,3542263
-104,7874483
-78,22078775
-104,6542688
-107,0879155
-93,52175237
-90,45580379
-84,64009448
-77,07464924
-76,50949298
-75,1946507
-70,13014749
-66,31600847
-60,75225881
-50,4389237
-38,3760283
-26,31359775
-16,00165717
-6,44023158
8,370654084
26,93097499
41,49070645
50,79982391
55,10830301
51,41611959
42,47324969
33,02966961
22,33535589
12,64028539
6,444435237
-3,002217098
-20,6996938
-36,89801668
-42,34720717
-46,54728629
-59,24827462
-72,45019231
-76,40305902
-74,35689394
-71,81171574
-65,76754256
-54,97439201
-45,43228113
-39,64122638
-33,10124362
-23,31234811
-13,52455445
-7,987876622
-10,95232794
-21,16792104
-27,13466788
-23,60257968
-21,32166698
-24,29193957
-24,76340652
-25,23607611
-30,4599559
-34,68505264
-37,1613723
-45,38892009
-57,36770037
-61,09771672
-53,8289719
-45,31146782
-41,29520559
-39,78018547
-40,26640687
-41,25386835
-38,24256764
-33,23250159
-29,4736662
-24,71605662
-21,70966712
-22,45449111
-20,95052113
-15,69774887
-10,69616513
-7,44575986
-5,696522143
-6,948440194
-11,20150137
-10,20569216
5,2890018
27,53259572
37,77510567
33,51654855
26,25694214
18,49630501
7,234656598
-4,027982852
-11,29159227
-14,55614976
-15,32163263
-15,33801739
-18,35527975
-35,12339462
-49,89233616
25,33792227
266,8174081
604,5461493
835,774175
754,7515147
373,2281987
4,204258146
-108,3202752
-77,59536891
-81,12098981
-104,6471041
-100,4236772
-93,45067414
-95,97805903
-94,25579551
-93,03384658
-97,06217461
-93,09074143
-78,86950826
-68,39843579
-65,42748416
-66,20661298
-69,23578135
-65,51494787
-51,04407067
-36,07310742
-25,35201533
-16,38075119
-9,659271395
-5,437531932
-1,965488425
-1,493096143
-6,270310027
-11,0470847
-12,32337451
-15,34913352
-23,87431554
-34,64887418
-44,67276283
-54,4459347
-63,71834285
-69,7399402
-70,26067958
-65,28051372
-58,54939529
-55,56727694
-55,08411132
-49,84985107
-40,11444891
-32,87785761
-26,64003005
-17,15091925
-8,660478368
-6,168660758
-7,175419981
-7,680709846
-8,934484429
-9,686698107
-7,937305587
-9,186261936
-13,43352261
-12,67904347
-8,922780857
-7,164691557
-5,654732878
-8,142862668
-15,12903934
-14,3632219
-6,595369993
-4,825443911
-6,553404638
-5,529213873
-4,502834062
-3,224228424
0,556639015
4,339803398
5,625299008
6,163159237
7,203416561
6,746102512
4,04124765
3,338881539
8,639032716
14,94172867
12,24699582
-0,945140533
-11,88465619
-5,821528099
10,4942656
17,06274559
11,13393135
-0,292158912
-14,7155082
-26,38610083
-33,80392239
-44,46895979
-54,63120126
-53,29063639
-45,44725613
-42,6010528
-50,50202011
-67,65015319
-51,79544858
80,06209575
353,9224804
662,5357045
792,6517658
587,7706604
187,1423831
-78,23307285
-115,1057156
-95,22555502
-109,0926022
-116,7068698
-108,8183722
-105,4271249
-102,2831452
-94,38645181
-87,23706488
-82,33500612
-78,43029868
-72,77296723
-65,86303789
-60,95053828
-53,53549746
-40,61794596
-27,19791576
-12,77544027
4,649445675
18,07670581
24,75630247
31,43819662
38,37234781
39,80871425
36,9972528
32,93791899
27,63066702
23,07544981
17,77221898
9,470924901
1,421516703
-6,126057716
-16,92185166
-31,2159196
-41,75831718
-41,54910119
-34,58832952
-27,62606114
-21,41235611
-17,69727553
-17,7308815
-17,01323712
-12,54440647
-6,324454559
-1,103447297
1,868548504
3,841465183
7,315234245
10,5397864
7,265051574
-6,509041032
-24,28256294
-32,80558636
-30,07818414
-26,85042976
-29,62239729
-34,89416135
-40,9157971
-49,6873802
-55,20898675
-52,4806933
-46,7525768
-42,27471456
-41,04718422
-42,07006373
-38,09343128
-28,86736534
-24,39194452
-26,41724765
-26,94335364
-23,47034154
-18,99829042
-15,52727942
-15,30738763
-19,83869411
-26,12127786
-28,40521775
-21,6905925
-5,977480636
10,98403951
19,69388988
19,15199271
14,35827056
6,812646333
-2,984956636
-11,5346146
-14,83640332
-13,39039809
-12,69667361
-15,25530404
-22,31636292
-40,87992312
-50,19605685
35,98516442
281,91367
611,0893899
825,512255
721,9321971
324,099149
-36,48695597
-127,0761831
-85,91859683
-88,26426061
-107,3632368
-98,71558652
-92,57137
-98,43064612
-98,29347263
-91,65990602
-83,28000154
-73,65381314
-67,03139344
-62,91279371
-54,29806384
-42,68725232
-34,83040617
-27,47757097
-16,12879081
-4,534108251
6,056435689
18,14280156
25,97495148
26,05284922
26,12646016
25,19575133
18,01069145
10,07125093
1,877401888
-11,32088182
-24,77362459
-34,98084908
-46,69257614
-61,65882486
-77,37961251
-91,85495456
-100,8348647
-99,31935462
-92,55843442
-90,8021122
-90,30039424
-82,55328497
-73,06078696
-67,32290093
-59,33962572
-47,11095833
-37,63689389
-32,91742568
-28,7025451
-24,99224174
-24,53650332
-25,33531573
-22,88866302
-19,94652744
-21,25888942
-23,07572758
-21,39701876
-18,47273803
-16,8028587
-15,13735231
-15,7261887
-20,56933598
-21,91676057
-16,76842721
-12,12429898
-12,23433734
-15,84850211
-19,21675153
-17,33904227
-9,715329444
-6,34556665
-13,72970599
-22,36769808
-20,25949211
-3,655035841
19,69572436
31,04284349
24,13637787
14,22638512
9,312924172
3,896055159
-3,27416055
-10,69766041
-17,12438071
-18,55425665
-16,23722231
-22,92321075
-48,11215397
-53,05398301
66,25137206
366,8039821
733,6039187
910,1512547
687,4460633
199,7384187
-130,4716041
-149,1839295
-97,6484811
-122,365182
-144,0839547
-127,5547209
-114,027402
-110,0019188
-107,7281916
-110,4561404
-109,4356847
-100,9167436
-93,89923596
-87,88308037
-77,61819509
-64,85449822
-52,59190766
-39,08034116
-23,31971638
-7,559950896
8,949037761
26,20733205
39,21501439
45,47216715
47,72887257
46,48521277
40,24126968
31,99712503
23,75286029
11,50855666
-5,485704985
-24,22984411
-42,22378057
-54,46743465
-60,96072707
-66,70357905
-69,94591232
-68,93764919
-67,42871252
-62,41902583
-53,65851326
-50,89709965
-49,38471057
