(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.13, -0.44, 15.27)
(0.14, -0.43, 15.27)
(0.17, -0.19, 15.31)
(0.19, 0.12, 15.30)
(0.16, 0.45, 15.29)
(0.14, 0.75, 15.30)
(0.15, 0.96, 15.31)
(0.20, 1.06, 15.30)
(0.26, 1.13, 15.31)
(0.28, 1.18, 15.36)
(0.32, 1.18, 15.33)
(0.27, 1.17, 15.36)
(0.19, 1.28, 15.31)
(0.17, 1.32, 15.31)
(0.14, 1.35, 15.32)
(0.13, 1.37, 15.34)
(0.13, 1.37, 15.36)
(0.14, 1.39, 15.38)
(0.15, 1.43, 15.37)
(0.19, 1.50, 15.36)
(0.26, 1.59, 15.39)
(0.36, 1.65, 15.42)
(0.44, 1.67, 15.45)
(0.52, 1.72, 15.49)
(0.57, 1.75, 15.50)
(0.61, 1.76, 15.52)
(0.62, 1.76, 15.53)
(0.61, 1.76, 15.52)
(0.59, 1.77, 15.52)
(0.59, 1.77, 15.51)
(0.57, 1.77, 15.50)
(0.57, 1.77, 15.49)
(0.58, 1.79, 15.47)
(0.58, 1.82, 15.48)
(0.59, 1.85, 15.49)
(0.62, 1.86, 15.51)
(0.62, 1.86, 15.51)
(0.61, 1.86, 15.48)
(0.60, 1.88, 15.44)
(0.61, 1.90, 15.42)
(0.61, 1.91, 15.39)
(0.59, 1.91, 15.37)
(0.57, 1.91, 15.35)
(0.56, 1.91, 15.33)
(0.53, 1.91, 15.32)
(0.50, 1.91, 15.31)
(0.46, 1.88, 15.30)
(0.40, 1.79, 15.28)
(0.33, 1.75, 15.26)
(0.30, 1.75, 15.23)
(0.27, 1.78, 15.21)
(0.24, 1.81, 15.20)
(0.22, 1.84, 15.19)
(0.22, 1.84, 15.17)
(0.22, 1.83, 15.12)
(0.22, 1.82, 15.05)
(0.24, 1.80, 14.96)
(0.25, 1.76, 14.85)
(0.27, 1.71, 14.75)
(0.28, 1.69, 14.66)
(0.28, 1.70, 14.57)
(0.28, 1.69, 14.47)
(0.26, 1.67, 14.39)
(0.25, 1.68, 14.27)
(0.22, 1.71, 14.16)
(0.20, 1.75, 14.05)
(0.19, 1.78, 13.97)
(0.18, 1.77, 13.90)
(0.18, 1.73, 13.85)
(0.19, 1.70, 13.78)
(0.22, 1.68, 13.73)
(0.25, 1.68, 13.66)
(0.28, 1.67, 13.61)
(0.30, 1.67, 13.57)
(0.33, 1.67, 13.52)
(0.34, 1.68, 13.47)
(0.33, 1.67, 13.44)
(0.32, 1.68, 13.40)
(0.31, 1.68, 13.35)
(0.30, 1.67, 13.31)
(0.29, 1.66, 13.28)
(0.29, 1.65, 13.24)
(0.28, 1.65, 13.21)
(0.29, 1.65, 13.19)
(0.31, 1.67, 13.18)
(0.34, 1.71, 13.19)
(0.33, 1.71, 13.19)
(0.33, 1.70, 13.19)
(0.33, 1.69, 13.21)
(0.31, 1.68, 13.24)
(0.28, 1.67, 13.27)
(0.29, 1.68, 13.34)
(0.28, 1.69, 13.41)
(0.28, 1.70, 13.52)
(0.27, 1.72, 13.64)
(0.27, 1.74, 13.74)
(0.26, 1.78, 13.83)
(0.24, 1.80, 13.90)
(0.22, 1.80, 13.98)
(0.21, 1.79, 14.07)
(0.20, 1.78, 14.18)
(0.19, 1.76, 14.29)
(0.18, 1.76, 14.39)
(0.17, 1.77, 14.51)
(0.16, 1.78, 14.64)
(0.13, 1.78, 14.76)
(0.10, 1.78, 14.89)
(0.05, 1.74, 15.10)
(0.01, 1.74, 15.23)
(-0.03, 1.78, 15.40)
(-0.04, 1.80, 15.51)
(-0.04, 1.82, 15.68)
(-0.03, 1.83, 15.81)
(0.00, 1.81, 15.93)
(0.03, 1.80, 16.04)
(0.08, 1.82, 16.17)
(0.11, 1.84, 16.32)
(0.12, 1.83, 16.43)
(0.13, 1.81, 16.53)
(0.14, 1.74, 16.65)
(0.13, 1.69, 16.74)
(0.11, 1.70, 16.88)
(0.09, 1.71, 17.00)
(0.08, 1.73, 17.11)
(0.07, 1.75, 17.19)
(0.07, 1.75, 17.24)
(0.07, 1.75, 17.29)
(0.07, 1.75, 17.32)
(0.07, 1.75, 17.35)
(0.07, 1.74, 17.37)
(0.07, 1.74, 17.38)
(0.06, 1.72, 17.40)
(0.06, 1.70, 17.41)
(0.05, 1.70, 17.44)
(0.05, 1.70, 17.46)
(0.04, 1.69, 17.47)
