Time,TimeLsl,Value
1658563160.1263,335510.7275741,75
1658563160.1263,335510.7275948,72
1658563160.1263,335510.7276051,92
1658563160.1263,335510.7276147,114
1658563160.1263,335510.7276249,114
1658563160.1263,335510.7276402,92
1658563160.1263,335510.7276515,99
1658563160.1263,335510.7276597,143
1658563160.1263,335510.7276683,167
1658563160.1263,335510.7276764,167
1658563160.1263,335510.7276814,194
1658563160.1263,335510.727687,209
1658563160.1263,335510.7276911,182
1658563160.1263,335510.727699,187
1658563160.1263,335510.7277044,209
1658563160.1263,335510.7277116,189
1658563160.1263,335510.7277157,167
1658563160.1263,335510.7277214,163
1658563160.1263,335510.7277271,133
1658563160.1263,335510.7277353,87
1658563160.1263,335510.727743,41
1658563160.1263,335510.7277475,24
1658563160.1263,335510.7277533,17
1658563160.1263,335510.7277586,4
1658563160.1263,335510.7277673,-7
1658563160.1263,335510.7277737,-21
1658563160.1263,335510.7277792,-17
1658563160.1263,335510.7277872,7
1658563160.1263,335510.7277932,21
1658563160.1263,335510.7277986,12
1658563160.1263,335510.7278065,7
1658563160.1263,335510.7278144,29
1658563160.1263,335510.7278277,46
1658563160.1263,335510.7278363,43
1658563160.1263,335510.7278448,51
1658563160.1263,335510.727855,68
1658563160.1263,335510.7278652,65
1658563160.1263,335510.7280836,51
1658563160.1263,335510.7280932,63
1658563160.1263,335510.7280974,82
1658563160.1263,335510.7281012,77
1658563160.1263,335510.7281049,68
1658563160.1263,335510.7281087,77
1658563160.1263,335510.7281124,87
1658563160.1263,335510.7281162,80
1658563160.1263,335510.7281431,65
1658563160.1263,335510.7281551,70
1658563160.1263,335510.72822,77
1658563160.1263,335510.7282292,70
1658563160.1263,335510.7282349,72
1658563160.2649,335510.7282393,80
1658563160.2649,335510.7282451,75
1658563160.2649,335510.7282491,65
1658563160.2649,335510.7282546,70
1658563160.2649,335510.7282587,72
1658563160.2649,335510.7282642,70
1658563160.2649,335510.7282685,60
1658563160.2649,335510.7282739,55
1658563160.2649,335510.7282777,63
1658563160.2649,335510.7282829,68
1658563160.2649,335510.7282869,58
1658563160.2649,335510.7282906,41
1658563160.2649,335510.7282957,43
1658563160.2649,335510.7282994,55
1658563160.2649,335510.7283048,38
1658563160.2649,335510.7283086,29
1658563160.2649,335510.7283139,58
1658563160.2649,335510.7283182,72
1658563160.2649,335510.7283237,55
1658563160.2649,335510.7283286,60
1658563160.2649,335510.7283346,90
1658563160.2649,335510.7283387,97
1658563160.2649,335510.7283443,94
1658563160.2649,335511.3127974,92
1658563160.2649,335511.3128176,60
1658563160.2649,335511.3128247,29
1658563160.2649,335511.3128291,46
1658563160.2649,335511.3128335,75
1658563160.2649,335511.3128387,68
1658563160.2649,335511.3128434,55
1658563160.2649,335511.3128477,58
1658563160.2649,335511.3128518,41
1658563160.2649,335511.312856,21
1658563160.2649,335511.3128602,-58
1658563160.2649,335511.312865,-114
1658563160.2649,335511.31287,211
1658563160.2649,335511.3128745,873
1658563160.2649,335511.3128788,1158
1658563160.2649,335511.3128834,644
1658563160.2649,335511.3128884,-131
1658563160.2649,335511.3128957,-335
1658563160.2649,335511.3129032,-21
1658563160.2649,335511.3129104,116
1658563160.2649,335511.3129159,-4
1658563160.2649,335511.3129231,-9
1658563160.2649,335511.3129308,55
1658563160.2649,335511.3129381,38
1658563160.2649,335511.3129434,34
1658563160.2649,335511.3129506,80
1658563160.2649,335511.3129576,85
