Time,TimeLsl,Value
1658574659.36511,347009.8853671,77
1658574659.36511,347009.8853863,31
1658574659.36511,347009.8853979,131
1658574659.36511,347009.8854061,569
1658574659.36511,347009.8854104,1165
1658574659.36511,347009.8854165,1350
1658574659.36511,347009.8854208,785
1658574659.36511,347009.8854268,-21
1658574659.36511,347009.8854338,-216
1658574659.36511,347009.8854547,53
1658574659.36511,347009.8854599,60
1658574659.36511,347009.8854639,-65
1658574659.36511,347009.8854671,-9
1658574659.36511,347009.8854711,24
1658574659.36511,347009.8854773,-24
1658574659.36511,347009.8854866,-17
1658574659.36511,347009.8854941,14
1658574659.36511,347009.8855001,14
1658574659.36511,347009.8855079,21
1658574659.36511,347009.8855152,36
1658574659.36511,347009.8855216,43
1658574659.36511,347009.8855295,46
1658574659.36511,347009.8855372,41
1658574659.36511,347009.8855435,48
1658574659.36511,347009.8855522,60
1658574659.36511,347009.8855586,63
1658574659.36511,347009.885566,58
1658574659.36511,347009.8855749,51
1658574659.36511,347009.8855815,34
1658574659.36511,347009.885587,17
1658574659.36511,347009.8855961,12
1658574659.36511,347009.8856012,12
1658574659.36511,347009.8856066,26
1658574659.36511,347009.8856154,53
1658574659.36511,347009.8856213,72
1658574659.36511,347009.8856352,70
1658574659.36511,347009.8856485,63
1658574659.36511,347009.8856632,65
1658574659.36511,347009.8856763,63
1658574659.36511,347009.8856892,46
1658574659.36511,347009.885699,38
1658574659.36511,347009.8857047,41
1658574659.36511,347009.8857102,51
1658574659.36511,347009.8857175,60
1658574659.36511,347009.8857225,63
1658574659.36511,347009.88573,65
1658574659.36511,347009.8857347,75
1658574659.36511,347009.885744,75
1658574659.36511,347009.8857491,75
1658574659.36511,347009.8857585,80
1658574659.49576,347009.8857653,85
1658574659.49576,347009.8857735,82
1658574659.49576,347009.8857799,77
1658574659.49576,347009.8857881,77
1658574659.49576,347009.8857946,70
1658574659.49576,347009.8857996,68
1658574659.49576,347009.8858078,92
1658574659.49576,347009.8858131,126
1658574659.49576,347009.8858211,116
1658574659.49576,347009.8858271,92
1658574659.49576,347009.8858318,92
1658574659.49576,347009.885836,92
1658574659.49576,347009.8858391,82
1658574659.49576,347009.8858419,90
1658574659.49576,347009.8858448,99
1658574659.49576,347009.8858479,94
1658574659.49576,347009.8858508,63
1658574659.49576,347009.8858537,65
1658574659.49576,347009.8858567,340
1658574659.49576,347009.8858597,931
1658574659.49576,347009.8858626,1350
1658574659.49576,347009.8858655,1060
1658574659.49576,347009.8858686,218
1658574659.49576,347010.4703775,-299
1658574659.49576,347010.4703968,-85
1658574659.49576,347010.4704046,133
1658574659.49576,347010.4704124,7
1658574659.49576,347010.4704192,-19
1658574659.49576,347010.470426,63
1658574659.49576,347010.4704328,38
1658574659.49576,347010.4704398,14
1658574659.49576,347010.4704437,46
1658574659.49576,347010.470449,48
1658574659.49576,347010.4704532,46
1658574659.49576,347010.4704587,65
1658574659.49576,347010.4704649,63
1658574659.49576,347010.4704713,51
1658574659.49576,347010.470477,68
1658574659.49576,347010.4704814,90
1658574659.49576,347010.4704851,99
1658574659.49576,347010.4704881,107
1658574659.49576,347010.4704912,97
1658574659.49576,347010.4704941,80
1658574659.49576,347010.4704971,80
1658574659.49576,347010.4705001,77
1658574659.49576,347010.4705031,60
1658574659.49576,347010.4705061,58
1658574659.49576,347010.4705091,70
1658574659.49576,347010.470512,85
1658574659.49576,347010.4705149,99
1658574659.53565,347010.4705178,109
1658574659.53565,347010.4705208,102
1658574659.53565,347010.4705238,87
1658574659.53565,347010.4705267,70
1658574659.53565,347010.47053,55
1658574659.53565,347010.4705367,46
1658574659.53565,347010.470546,48
1658574659.53565,347010.4705532,51
1658574659.53565,347010.4705581,51
1658574659.53565,347010.4705624,58
1658574659.53565,347010.4705655,60
1658574659.53565,347010.4705685,65
1658574659.53565,347010.4705715,72
1658574659.53565,347010.4705744,80
1658574659.53565,347010.4705775,75
1658574659.53565,347010.4705804,72
1658574659.53565,347010.4705833,77
1658574659.53565,347010.4705862,80
1658574659.53565,347010.4705891,72
1658574659.53565,347010.4705921,65
1658574659.53565,347010.470595,82
1658574659.53565,347010.470598,107
1658574659.53565,347010.4706009,107
1658574659.53565,347010.4706038,82
1658574659.53565,347010.4706068,72
1658574659.53565,347010.4706098,80
1658574659.53565,347010.4706127,82
1658574659.53565,347010.4706157,85
1658574659.53565,347010.4706226,87
1658574659.53565,347010.4706264,90
1658574659.53565,347010.4706318,60
1658574659.53565,347010.4706355,19
1658574659.53565,347010.4706395,143
