Time,TimeLsl,Value
1658578897.02944,351247.0369537,52
1658578897.02944,351247.0370214,49
1658578897.02944,351247.0370299,44
1658578897.02944,351247.0370342,47
1658578897.02944,351247.0370405,54
1658578897.02944,351247.037046,54
1658578897.02944,351247.0370499,49
1658578897.02944,351247.0370553,49
1658578897.02944,351247.037061,54
1658578897.02944,351247.0370656,56
1658578897.02944,351247.0370709,54
1658578897.02944,351247.0370748,44
1658578897.02944,351247.0370801,35
1658578897.02944,351247.0370839,37
1658578897.02944,351247.0370875,47
1658578897.02944,351247.0370913,44
1658578897.02944,351247.037095,44
1658578897.02944,351247.0370987,40
1658578897.02944,351247.0371023,18
1658578897.02944,351247.0371059,4
1658578897.02944,351247.0371094,21
1658578897.02944,351247.0371129,47
1658578897.02944,351247.0371165,52
1658578897.02944,351247.03712,44
1658578897.02944,351247.0371235,30
1658578897.02944,351247.0371282,14
1658578897.02944,351247.0371322,14
1658578897.02944,351247.0371361,28
1658578897.02944,351247.0371414,33
1658578897.02944,351247.0371451,35
1658578897.02944,351247.0371504,40
1658578897.02944,351247.0371541,42
1658578897.02944,351247.0371594,44
1658578897.02944,351247.0371633,54
1658578897.02944,351247.0371668,61
1658578897.02944,351247.0371705,85
1658578897.02944,351247.0371741,160
1658578897.02944,351247.0371781,335
1658578897.02944,351247.0371823,598
1658578897.02944,351247.0371858,737
1658578897.02944,351247.0371894,380
1658578897.02944,351247.037193,-186
1658578897.02944,351247.0371968,-165
1658578897.02944,351247.0372022,158
1658578897.02944,351247.0372058,113
1658578897.02944,351247.0372109,7
1658578897.02944,351247.0372144,85
1658578897.02944,351247.0372198,108
1658578897.02944,351247.0372234,73
1658578897.02944,351247.0372287,85
1658578897.19998,351247.037232,96
1658578897.19998,351247.0372365,89
1658578897.19998,351247.0372423,96
1658578897.19998,351247.0372461,106
1658578897.19998,351247.0372511,108
1658578897.19998,351247.037256,111
1658578897.19998,351247.0372596,120
1658578897.19998,351247.0372648,130
1658578897.19998,351247.0372686,139
1658578897.19998,351247.0372738,146
1658578897.19998,351247.0372779,151
1658578897.19998,351247.0372815,156
1658578897.19998,351247.0372867,165
1658578897.19998,351247.0372902,174
1658578897.19998,351247.0372958,186
1658578897.19998,351247.0373021,200
1658578897.19998,351247.0373075,217
1658578897.19998,351247.0373111,229
1658578897.19998,351247.0373146,236
1658578897.19998,351247.0373182,245
1658578897.19998,351247.0373219,255
1658578897.19998,351247.0373258,257
1658578897.19998,351247.0373292,250
1658578897.19998,351247.5738445,236
1658578897.19998,351247.5738635,210
1658578897.19998,351247.573871,165
1658578897.19998,351247.5738785,113
1658578897.19998,351247.5738835,66
1658578897.19998,351247.5738884,28
1658578897.19998,351247.5738968,-4
1658578897.19998,351247.573907,-30
1658578897.19998,351247.5739149,-54
1658578897.19998,351247.5739214,-68
1658578897.19998,351247.5739277,-66
1658578897.19998,351247.573933,-66
1658578897.19998,351247.5739402,-61
1658578897.19998,351247.5739454,-56
1658578897.19998,351247.5739506,-68
1658578897.19998,351247.5739567,-85
1658578897.19998,351247.5739635,-68
1658578897.19998,351247.5739709,-49
1658578897.19998,351247.5739782,-52
1658578897.19998,351247.5739853,-49
1658578897.19998,351247.5739928,-37
1658578897.19998,351247.573998,-30
1658578897.19998,351247.5740036,-28
1658578897.19998,351247.5740095,-21
1658578897.19998,351247.5740181,-16
1658578897.19998,351247.5740275,-9
1658578897.19998,351247.5740348,0
1658578897.25184,351247.574042,2
1658578897.25184,351247.574049,4
1658578897.25184,351247.5740534,9
1658578897.25184,351247.57406,11
1658578897.25184,351247.5740643,16
1658578897.25184,351247.57407,21
1658578897.25184,351247.5740766,26
1658578897.25184,351247.5740842,26
1658578897.25184,351247.5740891,28
1658578897.25184,351247.5740951,30
1658578897.25184,351247.5741048,37
