Time,TimeLsl,Value
1658566600.54423,338951.0696841,-124
1658566600.54423,338951.0697039,-12
1658566600.54423,338951.0697132,501
1658566600.54423,338951.0697191,1036
1658566600.54423,338951.0697246,1039
1658566600.54423,338951.0697283,440
1658566600.54423,338951.0697336,-145
1658566600.54423,338951.0697373,-133
1658566600.54423,338951.0697412,121
1658566600.54423,338951.069745,92
1658566600.54423,338951.0697489,-7
1658566600.54423,338951.0697544,43
1658566600.54423,338951.0697606,65
1658566600.54423,338951.0697657,41
1658566600.54423,338951.0697707,65
1658566600.54423,338951.0697758,90
1658566600.54423,338951.0697802,90
1658566600.54423,338951.0697855,104
1658566600.54423,338951.06979,126
1658566600.54423,338951.0697955,126
1658566600.54423,338951.0697988,133
1658566600.54423,338951.0698023,160
1658566600.54423,338951.0698061,170
1658566600.54423,338951.0698115,165
1658566600.54423,338951.0698162,172
1658566600.54423,338951.0698215,197
1658566600.54423,338951.0698254,221
1658566600.54423,338951.0698309,243
1658566600.54423,338951.0698352,260
1658566600.54423,338951.0698406,260
1658566600.54423,338951.0698458,262
1658566600.54423,338951.0698494,272
1658566600.54423,338951.0698538,262
1658566600.54423,338951.0698578,228
1658566600.54423,338951.0698613,170
1658566600.54423,338951.0698647,104
1658566600.54423,338951.0698683,53
1658566600.54423,338951.069872,9
1658566600.54423,338951.0698758,-24
1658566600.54423,338951.069882,-41
1658566600.54423,338951.0698859,-41
1658566600.54423,338951.0698897,-41
1658566600.54423,338951.0698947,-41
1658566600.54423,338951.069898,-36
1658566600.54423,338951.0699013,-29
1658566600.54423,338951.0699062,-17
1658566600.54423,338951.0699094,-9
1658566600.54423,338951.0699128,-12
1658566600.54423,338951.069918,-12
1658566600.54423,338951.0699213,-7
1658566600.67174,338951.0699247,2
1658566600.67174,338951.0699278,24
1658566600.67174,338951.0699327,41
1658566600.67174,338951.0699379,29
1658566600.67174,338951.0699436,19
1658566600.67174,338951.0699487,24
1658566600.67174,338951.0699518,26
1658566600.67174,338951.0699549,24
1658566600.67174,338951.0699614,36
1658566600.67174,338951.0699678,55
1658566600.67174,338951.0700789,46
1658566600.67174,338951.0700891,38
1658566600.67174,338951.070098,48
1658566600.67174,338951.0701059,38
1658566600.67174,338951.0701115,34
1658566600.67174,338951.0701148,55
1658566600.67174,338951.0701216,63
1658566600.67174,338951.070125,46
1658566600.67174,338951.0701304,31
1658566600.67174,338951.0701339,41
1658566600.67174,338951.0701423,58
1658566600.67174,338951.0701488,53
1658566600.67174,338951.0701533,46
1658566600.67174,338951.6544361,48
1658566600.67174,338951.6544564,53
1658566600.67174,338951.6544648,46
1658566600.67174,338951.6544719,41
1658566600.67174,338951.6544765,48
1658566600.67174,338951.6544816,55
1658566600.67174,338951.6544869,34
1658566600.67174,338951.6544922,2
1658566600.67174,338951.6545008,7
1658566600.67174,338951.6545065,24
1658566600.67174,338951.6545131,26
1658566600.67174,338951.6545183,26
1658566600.67174,338951.6545315,26
1658566600.67174,338951.6545412,7
1658566600.67174,338951.6545506,-17
1658566600.67174,338951.6545627,14
1658566600.67174,338951.6545735,63
1658566600.67174,338951.6545796,55
1658566600.67174,338951.6545843,34
1658566600.67174,338951.6545901,48
1658566600.67174,338951.6545938,60
1658566600.67174,338951.6545977,46
1658566600.67174,338951.6546048,31
1658566600.67174,338951.6546127,19
1658566600.67174,338951.65462,7
1658566600.67174,338951.6546281,9
1658566600.67174,338951.6546359,14
1658566600.74854,338951.6546407,12
1658566600.74854,338951.6546453,24
1658566600.74854,338951.6546787,34
1658566600.74854,338951.6546847,29
1658566600.74854,338951.6546898,-31
1658566600.74854,338951.654693,-143
1658566600.74854,338951.654696,-36
1658566600.74854,338951.6547007,503
1658566600.74854,338951.6547036,1102
1658566600.74854,338951.6547065,1109
1658566600.74854,338951.6547095,430
1658566600.74854,338951.6547126,-206
1658566600.74854,338951.6547157,-187
1658566600.74854,338951.6547187,87
1658566600.74854,338951.6547217,82
1658566600.74854,338951.6547247,-4
1658566600.74854,338951.6547278,38
1658566600.74854,338951.6547308,65
1658566600.74854,338951.6547338,43
1658566600.74854,338951.6547368,58
1658566600.74854,338951.6547398,80
1658566600.74854,338951.6547428,77
1658566600.74854,338951.6547458,87
1658566600.74854,338951.6547488,99
1658566600.74854,338951.654752,109
1658566600.74854,338951.6547551,121
1658566600.74854,338951.654758,128
1658566600.74854,338951.654761,141
1658566600.74854,338951.654764,182
1658566600.74854,338951.6547671,218
1658566600.74854,338951.65477,218
1658566600.74854,338951.654773,226
1658566600.74854,338951.654776,253
1658566600.74854,338951.6547792,270
1658566600.74854,338951.6547822,289
1658566600.74854,338951.6547853,304
1658566600.74854,338951.6547883,304
1658566600.74854,338951.6547913,294
1658566600.74854,338951.6547942,255
1658566600.74854,338951.6547974,201
1658566600.74854,338951.6548004,150
1658566600.74854,338951.6548035,85
1658566600.74854,338951.6548065,36
1658566600.74854,338951.6548096,19
1658566600.74854,338951.6548125,-7
1658566600.74854,338951.6548155,-24
1658566600.74854,338952.2397326,-14
1658566600.74854,338952.2397475,-12
1658566600.74854,338952.2397526,-21
1658566600.74854,338952.2397562,-24
1658566600.76849,338952.2397598,-9
1658566600.76849,338952.2397636,12
1658566600.76849,338952.2397673,9
1658566600.76849,338952.2397709,0
1658566600.76849,338952.2397744,19
1658566600.76849,338952.2397779,26
1658566600.76849,338952.2397835,12
1658566600.76849,338952.2397891,14
1658566600.76849,338952.2397936,26
1658566600.76849,338952.2397989,36
1658566600.76849,338952.2398025,46
1658566600.76849,338952.239806,34
1658566600.76849,338952.2398102,9
1658566600.76849,338952.2398154,7
1658566600.76849,338952.2398191,21
1658566600.76849,338952.2398243,21
1658566600.76849,338952.239828,24
1658566600.76849,338952.2398316,26
1658566600.76849,338952.2398371,19
1658566600.76849,338952.2398407,9
1658566600.76849,338952.2398459,12
1658566600.76849,338952.2398495,26
1658566600.76849,338952.2398533,26
1658566600.76849,338952.2398584,12
1658566600.76849,338952.2398631,9
1658566600.76849,338952.2398668,19
1658566600.76849,338952.2398704,24
1658566600.76849,338952.2398755,26
1658566600.76849,338952.2398807,29
1658566600.76849,338952.2398842,34
1658566600.76849,338952.239888,36
1658566600.76849,338952.2398935,36
1658566600.76849,338952.2398971,31
1658566600.76849,338952.2399023,41
1658566600.76849,338952.2399076,48
1658566600.76849,338952.239912,34
1658566600.76849,338952.2399156,34
1658566600.76849,338952.2399207,53
1658566600.76849,338952.2399243,46
1658566600.76849,338952.2399293,31
1658566600.76849,338952.2399329,51
1658566600.76849,338952.2399367,87
1658566600.76849,338952.2399419,104
1658566600.76849,338952.239946,107
1658566600.76849,338952.2399496,102
1658566600.76849,338952.2399533,92
1658566600.76849,338952.2399584,87
1658566600.76849,338952.2399622,82
1658566600.76849,338952.2399663,65
1658566600.76849,338952.2399713,58
1658566600.77946,338952.2399758,68
1658566600.77946,338952.2399795,70
1658566600.77946,338952.2399852,65
1658566600.77946,338952.2399896,63
1658566600.77946,338952.2399933,68
1658566600.77946,338952.2399988,80
1658566600.77946,338952.2400026,46
1658566600.77946,338952.2400076,-70
1658566600.77946,338952.2400118,-77
1658566600.77946,338952.2400156,311
1658566600.77946,338952.2400192,941
1658566600.77946,338952.240023,1231
1658566600.77946,338952.2400282,802
1658566600.77946,338952.2400319,43
1658566600.77946,338952.240037,-228
1658566600.77946,338952.2400422,51
1658566600.77946,338952.240046,180
1658566600.77946,338952.2400498,51
1658566600.77946,338952.240055,46
1658566600.77946,338952.7764919,104
1658566600.77946,338952.7765129,82
1658566600.77946,338952.7765235,82
1658566601.31148,338952.7765316,116
1658566601.31148,338952.7765353,124
1658566601.31148,338952.7765387,126
1658566601.31148,338952.776542,141
1658566601.31148,338952.7765461,155
1658566601.31148,338952.7765512,167
1658566601.31148,338952.7765551,170
1658566601.31148,338952.7765581,175
1658566601.31148,338952.776561,201
1658566601.31148,338952.7765652,218
1658566601.31148,338952.7765702,211
1658566601.31148,338952.7765751,223
1658566601.31148,338952.7765816,257
1658566601.31148,338952.7765856,279
1658566601.31148,338952.7765895,291
1658566601.31148,338952.7765963,296
1658566601.31148,338952.7766018,289
1658566601.31148,338952.7766111,282
1658566601.31148,338952.7766152,260
1658566601.31148,338952.7766207,214
1658566601.31148,338952.7766265,155
1658566601.31148,338952.7766345,92
1658566601.31148,338952.7766397,31
1658566601.31148,338952.7766486,-7
1658566601.31148,338952.7767001,-21
1658566601.31148,338952.7767097,-19
1658566601.31148,338952.7767182,-21
1658566601.31148,338952.7767267,-36
1658566601.31148,338952.7767366,-46
1658566601.31148,338952.7767407,-41
1658566601.31148,338952.7767481,-36
1658566601.31148,338952.7767552,-34
1658566601.31148,338952.7767625,-29
1658566601.31148,338952.7767766,-19
1658566601.31148,338952.7767879,-12
1658566601.31148,338952.7767971,-12
1658566601.31148,338952.7768068,-14
1658566601.31148,338952.7768139,-14
1658566601.31148,338952.7768215,-9
1658566601.31148,338952.7768292,-4
1658566601.31148,338952.7768366,0
1658566601.31148,338952.7768448,7
1658566601.31148,338952.7768524,12
1658566601.31148,338952.7768639,14
1658566601.31148,338952.7768749,12
1658566601.31148,338952.7768832,14
1658566601.31148,338952.7768924,26
1658566601.31148,338952.776902,29
1658566601.31148,338952.7769127,21
1658566601.31148,338952.7769225,24
1658566601.33243,338952.7769354,29
1658566601.33243,338952.7769465,24
1658566601.33243,338952.7769544,29
1658566601.33243,338952.7769616,48
1658566601.33243,338952.77697,48
