Time,TimeLsl,Value
1658576429.39694,348780.1005473,167
1658576429.39694,348780.1005675,181
1658576429.39694,348780.1005759,183
1658576429.39694,348780.1005837,195
1658576429.39694,348780.1005915,212
1658576429.39694,348780.1005974,214
1658576429.39694,348780.1006031,212
1658576429.39694,348780.1006099,204
1658576429.39694,348780.1006159,193
1658576429.39694,348780.1006237,183
1658576429.39694,348780.1006313,181
1658576429.39694,348780.10064,174
1658576429.39694,348780.1006478,153
1658576429.39694,348780.1006553,115
1658576429.39694,348780.1006614,63
1658576429.39694,348780.1006691,16
1658576429.39694,348780.100677,-14
1658576429.39694,348780.1006846,-32
1658576429.39694,348780.1006923,-47
1658576429.39694,348780.1007007,-63
1658576429.39694,348780.1007087,-75
1658576429.39694,348780.1007148,-73
1658576429.39694,348780.1007233,-63
1658576429.39694,348780.1007313,-54
1658576429.39694,348780.100738,-47
1658576429.39694,348780.1007439,-42
1658576429.39694,348780.1007506,-40
1658576429.39694,348780.1007565,-37
1658576429.39694,348780.1007642,-30
1658576429.39694,348780.1007702,-25
1658576429.39694,348780.100778,-23
1658576429.39694,348780.1007844,-21
1658576429.39694,348780.1007886,-16
1658576429.39694,348780.1007941,-11
1658576429.39694,348780.1008028,-9
1658576429.39694,348780.1008116,-14
1658576429.39694,348780.1008189,-18
1658576429.39694,348780.1008268,-21
1658576429.39694,348780.1008303,-21
1658576429.39694,348780.1008335,-21
1658576429.39694,348780.1008382,-25
1658576429.39694,348780.1008425,-23
1658576429.39694,348780.1008489,-18
1658576429.39694,348780.1008524,-14
1658576429.39694,348780.1008563,-9
1658576429.39694,348780.1008634,-4
1658576429.39694,348780.1008696,-4
1658576429.39694,348780.1008775,-2
1658576429.39694,348780.1008823,4
1658576429.39694,348780.1008876,21
1658576429.52115,348780.100892,47
1658576429.52115,348780.1008954,58
1658576429.52115,348780.1009009,42
1658576429.52115,348780.1009055,28
1658576429.52115,348780.1009089,18
1658576429.52115,348780.1009123,7
1658576429.52115,348780.1009156,7
1658576429.52115,348780.1009206,9
1658576429.52115,348780.1009255,0
1658576429.52115,348780.1009288,2
1658576429.52115,348780.1009323,16
1658576429.52115,348780.1009358,18
1658576429.52115,348780.1009392,16
1658576429.52115,348780.1009465,28
1658576429.52115,348780.1009515,35
1658576429.52115,348780.100956,49
1658576429.52115,348780.1009605,120
1658576429.52115,348780.1009636,270
1658576429.52115,348780.1009666,490
1658576429.52115,348780.1009703,610
1658576429.52115,348780.1009831,289
1658576429.52115,348780.1009923,-216
1658576429.52115,348780.1010061,-179
1658576429.52115,348780.6529807,127
1658576429.52115,348780.6530025,84
1658576429.52115,348780.6530124,-11
1658576429.52115,348780.6530221,63
1658576429.52115,348780.6530293,82
1658576429.52115,348780.6530367,40
1658576429.52115,348780.6530438,58
1658576429.52115,348780.6530702,84
1658576429.52115,348780.6530776,80
1658576429.52115,348780.6530836,84
1658576429.52115,348780.6530909,98
1658576429.52115,348780.653098,91
1658576429.52115,348780.6531052,84
1658576429.52115,348780.6531125,98
1658576429.52115,348780.65312,110
1658576429.52115,348780.653125,117
1658576429.52115,348780.6531323,127
1658576429.52115,348780.6531395,124
1658576429.52115,348780.6531484,117
1658576429.52115,348780.6531996,131
1658576429.52115,348780.6532051,153
1658576429.52115,348780.653209,157
1658576429.52115,348780.6532126,167
1658576429.52115,348780.6532163,176
1658576429.52115,348780.6532199,174
1658576429.52115,348780.6532235,179
1658576429.52115,348780.653227,186
1658576429.56504,348780.6532307,183
1658576429.56504,348780.6532343,174
1658576429.56504,348780.6532379,153
1658576429.56504,348780.6532415,127
1658576429.56504,348780.653245,98
1658576429.56504,348780.6532486,70
1658576429.56504,348780.6532522,37
1658576429.56504,348780.6532558,16
1658576429.56504,348780.6532595,0
1658576429.56504,348780.6532632,-16
1658576429.56504,348780.6532668,-25
1658576429.56504,348780.6532707,-23
1658576429.56504,348780.6532744,-21
1658576429.56504,348780.6532779,-21
1658576429.56504,348780.6532815,-18
1658576429.56504,348780.653285,-11
1658576429.56504,348780.6532886,-4
1658576429.56504,348780.6532923,2
1658576429.56504,348780.6532959,7
1658576429.56504,348780.6532994,9
1658576429.56504,348780.653303,11
1658576429.56504,348780.6533065,11
1658576429.56504,348780.65331,4
1658576429.56504,348780.6533136,-2
1658576429.56504,348780.6533172,-4
1658576429.56504,348780.6533208,0
1658576429.56504,348780.6533243,2
1658576429.56504,348780.6533279,-2
1658576429.56504,348780.6533315,-2
1658576429.56504,348780.6533351,0
1658576429.56504,348780.6533386,2
1658576429.56504,348780.6533421,7
1658576429.56504,348780.6533457,9
1658576429.56504,348780.6533494,4
1658576429.56504,348780.6533533,0
1658576429.56504,348780.6533572,0
1658576429.56504,348780.6533608,9
1658576429.56504,348780.6533647,14
1658576429.56504,348780.6533685,9
1658576429.56504,348780.6533724,11
1658576429.56504,348780.6533759,28
1658576429.56504,348780.6533795,49
1658576429.56504,348780.653383,68
1658576429.56504,348780.6533866,75
1658576429.56504,348780.6533901,65
1658576429.56504,348780.6533938,51
1658576429.56504,348781.2218654,32
1658576429.56504,348781.2218851,21
1658576429.85289,348781.2218927,28
1658576429.85289,348781.2218963,40
1658576429.85289,348781.2219002,40
1658576429.85289,348781.2219054,44
1658576429.85289,348781.2219099,49
1658576429.85289,348781.2219132,44
1658576429.85289,348781.2219164,32
1658576429.85289,348781.2219196,32
1658576429.85289,348781.2219228,42
1658576429.85289,348781.2219258,63
1658576429.85289,348781.221929,131
1658576429.85289,348781.2219326,275
1658576429.85289,348781.221936,475
1658576429.85289,348781.2219397,598
1658576429.85289,348781.2219443,325
1658576429.85289,348781.2219481,-176
1658576429.85289,348781.2219519,-186
1658576429.85289,348781.2219553,110
1658576429.85289,348781.2219585,77
1658576429.85289,348781.2219629,-30
1658576429.85289,348781.2219677,37
1658576429.85289,348781.2219719,63
1658576429.85289,348781.2219789,25
1658576429.85289,348781.2219929,44
1658576429.85289,348781.2220026,68
1658576429.85289,348781.2220103,63
1658576429.85289,348781.222014,70
1658576429.85289,348781.2220187,84
1658576429.85289,348781.2220266,87
1658576429.85289,348781.2220333,94
1658576429.85289,348781.2220365,103
1658576429.85289,348781.2220429,108
1658576429.85289,348781.2220485,108
1658576429.85289,348781.2220549,120
1658576429.85289,348781.222058,134
1658576429.85289,348781.222061,146
1658576429.85289,348781.2220639,160
1658576429.85289,348781.2220668,169
1658576429.85289,348781.2220698,179
1658576429.85289,348781.2220727,186
1658576429.85289,348781.2220757,188
1658576429.85289,348781.2220786,183
1658576429.85289,348781.2220815,181
1658576429.85289,348781.2220844,183
1658576429.85289,348781.2220872,179
1658576429.85289,348781.2220901,169
1658576429.85289,348781.222093,160
1658576429.85289,348781.222096,143
1658576429.85289,348781.2220989,117
1658576429.85289,348781.2221019,80
1658576429.91273,348781.2221049,37
1658576429.91273,348781.2221078,9
1658576429.91273,348781.2221107,-4
1658576429.91273,348781.2221137,-16
1658576429.91273,348781.2221165,-21
1658576429.91273,348781.2221194,-21
1658576429.91273,348781.2221238,-21
1658576429.91273,348781.2221276,-18
1658576429.91273,348781.2221325,-9
1658576429.91273,348781.2221391,-2
1658576429.91273,348781.2221427,2
1658576429.91273,348781.2221482,9
1658576429.91273,348781.2221531,11
1658576429.91273,348781.2221567,9
1658576429.91273,348781.2221597,9
1658576429.91273,348781.2221628,14
1658576429.91273,348781.2221657,18
1658576429.91273,348781.2221688,23
1658576429.91273,348781.2221718,28
1658576429.91273,348781.2221747,16
1658576429.91273,348781.2221776,11
1658576429.91273,348781.7600026,18
1658576429.91273,348781.7600267,21
1658576429.91273,348781.7600366,11
1658576430.24597,348781.7600455,9
1658576430.24597,348781.7600498,2
1658576430.24597,348781.7600535,-14
1658576430.24597,348781.7600585,-18
1658576430.24597,348781.7600619,-7
1658576430.24597,348781.7600664,0
1658576430.24597,348781.7600696,-4
1658576430.24597,348781.7600727,-7
1658576430.24597,348781.7600758,-7
1658576430.24597,348781.7600815,-4
1658576430.24597,348781.7600863,2
1658576430.24597,348781.7600917,4
1658576430.24597,348781.7600958,9
1658576430.24597,348781.7601011,11
1658576430.24597,348781.7601048,9
1658576430.24597,348781.7601084,23
1658576430.24597,348781.760112,44
1658576430.24597,348781.7601155,42
1658576430.24597,348781.7601196,23
1658576430.24597,348781.7601236,9
1658576430.24597,348781.7601275,0
1658576430.24597,348781.7601313,7
1658576430.24597,348781.760135,18
1658576430.24597,348781.7601388,23
1658576430.24597,348781.7601426,25
1658576430.24597,348781.7601461,30
1658576430.24597,348781.7601498,35
1658576430.24597,348781.7601566,40
1658576430.24597,348781.7601598,42
1658576430.24597,348781.7601648,61
1658576430.24597,348781.7601711,110
1658576430.24597,348781.7601856,214
1658576430.24597,348781.7601976,398
1658576430.24597,348781.7602071,591
1658576430.24597,348781.7602126,497
1658576430.24597,348781.7602196,0
1658576430.24597,348781.7602366,-259
1658576430.24597,348781.7602429,30
1658576430.24597,348781.7602468,169
1658576430.24597,348781.7602523,18
1658576430.24597,348781.760256,25
1658576430.24597,348781.7602616,98
1658576430.24597,348781.7602672,70
1658576430.24597,348781.7602711,58
1658576430.24597,348781.7602767,87
1658576430.24597,348781.7602822,91
1658576430.24597,348781.7602867,89
1658576430.24597,348781.7602919,103
1658576430.24597,348781.7602958,113
1658576430.24597,348781.760301,115
1658576430.25666,348781.7603075,124
1658576430.25666,348781.7603149,136
1658576430.25666,348781.7603209,141
1658576430.25666,348781.7603263,146
1658576430.25666,348781.7603302,160
1658576430.25666,348781.760336,171
1658576430.25666,348781.7603396,176
1658576430.25666,348781.7603454,190
1658576430.25666,348781.7603491,207
1658576430.25666,348781.7603547,219
1658576430.25666,348781.7603587,223
1658576430.25666,348781.7603642,223
1658576430.25666,348781.760368,226
1658576430.25666,348781.7603741,230
1658576430.25666,348781.7603778,228
1658576430.25666,348781.7603834,221
1658576430.25666,348781.7603871,219
1658576430.25666,348781.7603914,200
1658576430.25666,348781.760395,167
1658576430.25666,348781.7604013,134
1658576430.25666,348782.3435002,103
1658576430.25666,348782.3435208,73
1658576430.25666,348782.3435315,35
1658576430.25666,348782.3435414,7
