Time,TimeLsl,Value
1658573826.51298,346176.9664868,87
1658573826.51298,346176.966503,87
1658573826.51298,346176.966508,82
1658573826.51298,346176.9665141,70
1658573826.51298,346176.9665183,55
1658573826.51298,346176.9665246,43
1658573826.51298,346176.9665308,34
1658573826.51298,346176.9665366,36
1658573826.51298,346176.9665397,48
1658573826.51298,346176.9665441,65
1658573826.51298,346176.9665512,75
1658573826.51298,346176.9665631,87
1658573826.51298,346176.9665779,97
1658573826.51298,346176.9665902,94
1658573826.51298,346176.9666027,87
1658573826.51298,346176.9666143,77
1658573826.51298,346176.9666222,70
1658573826.51298,346176.9666267,63
1658573826.51298,346176.9666325,60
1658573826.51298,346176.9666362,65
1658573826.51298,346176.9666421,70
1658573826.51298,346176.9666461,72
1658573826.51298,346176.9666515,70
1658573826.51298,346176.9666553,63
1658573826.51298,346176.966661,65
1658573826.51298,346176.9666648,72
1658573826.51298,346176.9666686,65
1658573826.51298,346176.966674,60
1658573826.51298,346176.966679,60
1658573826.51298,346176.9666844,55
1658573826.51298,346176.9666886,48
1658573826.51298,346176.9666927,60
1658573826.51298,346176.9666966,85
1658573826.51298,346176.9667022,87
1658573826.51298,346176.9667065,68
1658573826.51298,346176.9667119,51
1658573826.51298,346176.9667175,48
1658573826.51298,346176.9667216,53
1658573826.51298,346176.9667292,60
1658573826.51298,346176.9667333,63
1658573826.51298,346176.9667389,65
1658573826.51298,346176.9667428,55
1658573826.51298,346176.9667468,9
1658573826.51298,346176.9667507,31
1658573826.51298,346176.9667562,343
1658573826.51298,346176.96676,922
1658573826.51298,346176.9667656,1301
1658573826.51298,346176.9667694,997
1658573826.51298,346176.9667733,192
1658573826.51298,346176.9667774,-240
1658573826.64598,346176.9667832,-19
1658573826.64598,346176.9667872,114
1658573826.64598,346176.9667933,-34
1658573826.64598,346176.9667971,-34
1658573826.64598,346176.9668009,34
1658573826.64598,346176.9668049,4
1658573826.64598,346176.9668103,2
1658573826.64598,346176.9668143,38
1658573826.64598,346176.9668197,38
1658573826.64598,346176.9668238,36
1658573826.64598,346176.9668279,53
1658573826.64598,346176.9668317,63
1658573826.64598,346176.9668372,65
1658573826.64598,346176.9668411,70
1658573826.64598,346176.9668465,77
1658573826.64598,346176.9668504,82
1658573826.64598,346176.9668542,87
1658573826.64598,346176.9668582,80
1658573826.64598,346176.9668635,72
1658573826.64598,346176.9668677,68
1658573826.64598,346176.966873,55
1658573826.64598,346176.9668767,38
1658573826.64598,346176.9668806,36
1658573826.64598,346177.5516745,58
1658573826.64598,346177.5517275,87
1658573826.64598,346177.5517378,109
1658573826.64598,346177.5517473,116
1658573826.64598,346177.5517532,114
1658573826.64598,346177.5517593,114
1658573826.64598,346177.5517646,104
1658573826.64598,346177.5517691,82
1658573826.64598,346177.5517748,75
1658573826.64598,346177.5517817,77
1658573826.64598,346177.5517912,80
1658573826.64598,346177.5518012,85
1658573826.64598,346177.5518121,80
1658573826.64598,346177.5518194,68
1658573826.64598,346177.5518296,60
1658573826.64598,346177.5518359,65
1658573826.64598,346177.5518419,68
1658573826.64598,346177.5518481,65
1658573826.64598,346177.5518558,60
1658573826.64598,346177.5518692,58
1658573826.64598,346177.5518818,53
1658573826.64598,346177.5518947,48
1658573826.64598,346177.5519086,53
1658573826.64598,346177.551921,80
1658573826.64598,346177.5519336,104
1658573826.64598,346177.5519475,80
1658573826.64598,346177.5519583,36
1658573826.68887,346177.5519694,29
1658573826.68887,346177.5519767,43
1658573826.68887,346177.5519855,46
1658573826.68887,346177.5519921,48
1658573826.68887,346177.5519983,53
1658573826.68887,346177.5520028,51
1658573826.68887,346177.5520078,24
1658573826.68887,346177.5520172,-7
1658573826.68887,346177.5520256,109
1658573826.68887,346177.5520314,549
1658573826.68887,346177.5520444,1119
1658573826.68887,346177.5520535,1250
1658573826.68887,346177.5520593,654
1658573826.68887,346177.5520635,-94
1658573826.68887,346177.5520698,-194
1658573826.68887,346177.5520762,77
1658573826.68887,346177.552087,51
1658573826.68887,346177.552127,-70
1658573826.68887,346177.5521344,-14
1658573826.68887,346177.5521376,12
1658573826.68887,346177.5521422,-12
1658573826.68887,346177.5521459,14
1658573826.68887,346177.552156,38
1658573826.68887,346177.552162,31
1658573826.68887,346177.5521694,31
1658573826.68887,346177.5521761,43
1658573826.68887,346177.5521837,51
1658573826.68887,346177.5521932,58
1658573826.68887,346177.5522049,65
1658573826.68887,346177.5522143,70
1658573826.68887,346177.5522226,77
1658573826.68887,346177.5522286,82
1658573826.68887,346177.5522393,70
1658573826.68887,346177.5522469,55
1658573826.68887,346177.5522501,48
1658573826.68887,346177.5522533,43
1658573826.68887,346177.5522564,26
1658573826.68887,346177.5522595,24
1658573826.68887,346177.5522626,55
1658573826.68887,346177.5522659,85
1658573826.68887,346177.552271,104
1658573826.68887,346177.5522741,121
1658573826.68887,346177.5522771,131
1658573826.68887,346177.5522801,119
1658573826.68887,346177.5522832,99
1658573826.68887,346177.5522865,94
1658573826.68887,346178.1366458,104
1658573826.68887,346178.136665,114
1658573826.68887,346178.1366709,119
1658573826.68887,346178.1366761,114
1658573826.70733,346178.1366818,99
1658573826.70733,346178.1366871,97
1658573826.70733,346178.1366912,104
1658573826.70733,346178.136695,109
1658573826.70733,346178.136703,111
1658573826.70733,346178.136707,116
1658573826.70733,346178.1367148,94
1658573826.70733,346178.1367187,60
1658573826.70733,346178.1367226,58
1658573826.70733,346178.1367271,72
1658573826.70733,346178.1367318,85
1658573826.70733,346178.1367375,111
1658573826.70733,346178.1367449,109
1658573826.70733,346178.1367547,65
1658573826.70733,346178.1367595,38
1658573826.70733,346178.1367732,38
1658573826.70733,346178.1367833,43
1658573826.70733,346178.1367886,51
1658573826.70733,346178.1367985,58
1658573826.70733,346178.1368057,60
1658573826.70733,346178.136815,46
1658573826.70733,346178.1368225,19
1658573826.70733,346178.1368275,153
1658573826.70733,346178.1368365,622
1658573826.70733,346178.1368427,1170
1658573826.70733,346178.1368496,1223
1658573826.70733,346178.1368573,545
1658573826.70733,346178.1368637,-194
1658573826.70733,346178.1368712,-194
1658573826.70733,346178.1368784,102
1658573826.70733,346178.1368852,38
1658573826.70733,346178.1368927,-55
1658573826.70733,346178.1369005,21
1658573826.70733,346178.1369059,34
1658573826.70733,346178.1369152,2
1658573826.70733,346178.13692,26
1658573826.70733,346178.1369288,46
1658573826.70733,346178.1369344,38
1658573826.70733,346178.136948,48
1658573826.70733,346178.1369571,70
1658573826.70733,346178.1369619,72
1658573826.70733,346178.1369674,63
1658573826.70733,346178.1369723,77
1658573826.70733,346178.1369765,99
1658573826.70733,346178.1369824,102
1658573826.70733,346178.1369859,90
1658573826.70733,346178.1369912,75
1658573826.70733,346178.1369967,55
1658573826.70733,346178.1370015,43
1658573826.70733,346178.137007,34
1658573826.7183,346178.137011,29
1658573826.7183,346178.1370165,41
1658573826.7183,346178.13702,68
1658573826.7183,346178.1370268,99
1658573826.7183,346178.13703,124
1658573826.7183,346178.1370329,133
1658573826.7183,346178.1370361,116
1658573826.7183,346178.1370425,85
1658573826.7183,346178.1370468,65
1658573826.7183,346178.1370528,75
