(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
(-1.20, 1.15, 17.33)
