Time,TimeLsl,Value
1660122728.2222,1442091.6998538,228
1660122728.2222,1442091.6998797,199
1660122728.2222,1442091.6998951,171
1660122728.2222,1442091.6999083,159
1660122728.2222,1442091.6999187,152
1660122728.2222,1442091.6999277,144
1660122728.2222,1442091.6999354,144
1660122728.2222,1442091.699943,130
1660122728.2222,1442091.6999513,90
1660122728.2222,1442091.6999596,76
1660122728.2222,1442091.6999662,83
1660122728.2222,1442091.6999741,85
1660122728.2222,1442091.6999799,87
1660122728.2222,1442091.6999891,83
1660122728.2222,1442091.6999944,68
1660122728.2222,1442091.700008,71
1660122728.2222,1442091.7000186,83
1660122728.2222,1442091.7000265,85
1660122728.2222,1442091.7000401,92
1660122728.2222,1442091.7000497,102
1660122728.2222,1442091.7000604,102
1660122728.2222,1442091.700073,104
1660122728.2222,1442091.700082,116
1660122728.2222,1442091.700089,123
1660122728.2222,1442091.7000972,121
1660122728.2222,1442091.7001043,123
1660122728.2222,1442091.7001138,121
1660122728.2222,1442091.7001247,116
1660122728.2222,1442091.7001333,118
1660122728.2222,1442091.7001427,106
1660122728.2222,1442091.7001538,78
1660122728.2222,1442091.7001625,73
1660122728.2222,1442091.7001716,80
1660122728.2222,1442091.7001825,66
1660122728.2222,1442091.7001902,54
1660122728.2222,1442091.7002017,52
1660122728.2222,1442091.7002123,38
1660122728.2222,1442091.7002226,38
1660122728.2222,1442091.7002339,47
1660122728.2222,1442091.7002426,57
1660122728.2222,1442091.7002515,78
1660122728.2222,1442091.7002624,99
1660122728.2222,1442091.70027,92
1660122728.2222,1442091.7002802,83
1660122728.2222,1442091.7002911,90
1660122728.2222,1442091.7003,87
1660122728.2222,1442091.7003127,71
1660122728.2222,1442091.7003213,71
1660122728.2222,1442091.7003303,85
1660122728.2222,1442091.7003413,76
1660122728.3778,1442091.7003496,9
1660122728.3778,1442091.7003601,-52
1660122728.3778,1442091.7003712,247
1660122728.3778,1442091.7003811,998
1660122728.3778,1442091.7003926,1157
1660122728.3778,1442091.7004004,23
1660122728.3778,1442091.7004102,-919
1660122728.3778,1442091.7004194,-525
1660122728.3778,1442091.7004265,28
1660122728.3778,1442091.7004335,4
1660122728.3778,1442091.7004422,28
1660122728.3778,1442091.7004473,168
1660122728.3778,1442091.7004548,154
1660122728.3778,1442091.7004624,130
1660122728.3778,1442091.7004676,168
1660122728.3778,1442091.7004712,163
1660122728.3778,1442091.7004769,152
1660122728.3778,1442091.7004806,159
1660122728.3778,1442091.7004843,156
1660122728.3778,1442091.7004931,156
1660122728.3778,1442091.7005059,171
1660122728.3778,1442091.7005158,173
1660122728.3778,1442091.7005227,166
1660122728.3778,1442092.2357426,173
1660122728.3778,1442092.235761,187
1660122728.3778,1442092.2357686,204
1660122728.3778,1442092.2357752,218
1660122728.3778,1442092.2357816,232
1660122728.3778,1442092.235785,240
1660122728.3778,1442092.2357903,240
1660122728.3778,1442092.2357942,237
1660122728.3778,1442092.2357971,232
1660122728.3778,1442092.2358001,220
1660122728.3778,1442092.2358047,192
1660122728.3778,1442092.2358099,152
1660122728.3778,1442092.2358157,144
1660122728.3778,1442092.2358199,149
1660122728.3778,1442092.2358256,142
1660122728.3778,1442092.2358322,135
1660122728.3778,1442092.2358384,116
1660122728.3778,1442092.2358432,78
1660122728.3778,1442092.2358479,59
1660122728.3778,1442092.2358542,73
1660122728.3778,1442092.2358612,83
1660122728.3778,1442092.2358685,73
1660122728.3778,1442092.2358731,54
1660122728.3778,1442092.2358796,52
1660122728.3778,1442092.2358835,68
1660122728.3778,1442092.2358875,71
1660122728.3778,1442092.2358955,66
1660122728.43616,1442092.2359006,73
1660122728.43616,1442092.2359057,90
1660122728.43616,1442092.2359092,102
1660122728.43616,1442092.2359125,92
1660122728.43616,1442092.2359173,78
1660122728.43616,1442092.2359232,87
1660122728.43616,1442092.2359282,83
1660122728.43616,1442092.2359345,61
1660122728.43616,1442092.2359423,59
1660122728.43616,1442092.2359536,68
1660122728.43616,1442092.2359602,71
1660122728.43616,1442092.2359664,76
1660122728.43616,1442092.2359725,83
1660122728.43616,1442092.235978,87
1660122728.43616,1442092.235991,87
1660122728.43616,1442092.2359943,87
1660122728.43616,1442092.2359972,90
1660122728.43616,1442092.2360001,95
1660122728.43616,1442092.2360031,95
1660122728.43616,1442092.2360063,87
1660122728.43616,1442092.2360127,83
