Time,TimeLsl,Value
1659969584.88311,1288946.3785725,-23
1659969584.88311,1288946.378591,-2
1659969584.88311,1288946.3785954,2
1659969584.88311,1288946.3786011,-2
1659969584.88311,1288946.378605,-2
1659969584.88311,1288946.3786105,-20
1659969584.88311,1288946.3786206,-41
1659969584.88311,1288946.378627,-44
1659969584.88311,1288946.3786307,-41
1659969584.88311,1288946.378636,-32
1659969584.88311,1288946.3786399,-18
1659969584.88311,1288946.3786434,-30
1659969584.88311,1288946.378647,-57
1659969584.88311,1288946.3786505,-81
1659969584.88311,1288946.378654,-97
1659969584.88311,1288946.3786577,-104
1659969584.88311,1288946.3786615,-97
1659969584.88311,1288946.3786672,-95
1659969584.88311,1288946.3786721,-115
1659969584.88311,1288946.378679,-141
1659969584.88311,1288946.3786825,-134
1659969584.88311,1288946.3786918,-69
1659969584.88311,1288946.378703,157
1659969584.88311,1288946.3787138,542
1659969584.88311,1288946.3787267,760
1659969584.88311,1288946.3787415,442
1659969584.88311,1288946.3787506,-208
1659969584.88311,1288946.3787533,-442
1659969584.88311,1288946.3787555,-183
1659969584.88311,1288946.3787591,-83
1659969584.88311,1288946.3787709,-187
1659969584.88311,1288946.3787805,-162
1659969584.88311,1288946.378787,-109
1659969584.88311,1288946.3787955,-132
1659969584.88311,1288946.3788099,-127
1659969584.88311,1288946.3788207,-97
1659969584.88311,1288946.37883,-99
1659969584.88311,1288946.3788363,-104
1659969584.88311,1288946.3788487,-92
1659969584.88311,1288946.378859,-78
1659969584.88311,1288946.3788649,-62
1659969584.88311,1288946.3788749,-55
1659969584.88311,1288946.3788836,-48
1659969584.88311,1288946.378888,-37
1659969584.88311,1288946.3788942,-18
1659969584.88311,1288946.3789001,-2
1659969584.88311,1288946.3789135,9
1659969584.88311,1288946.3789238,20
1659969584.88311,1288946.3789356,37
1659969584.88311,1288946.3789483,55
1659969585.0239,1288946.3789632,69
1659969585.0239,1288946.3789761,78
1659969585.0239,1288946.3789858,85
1659969585.0239,1288946.3789994,97
1659969585.0239,1288946.3790132,111
1659969585.0239,1288946.379029,118
1659969585.0239,1288946.3790364,111
1659969585.0239,1288946.379043,85
1659969585.0239,1288946.3790489,41
1659969585.0239,1288946.3790527,-9
1659969585.0239,1288946.3790597,-44
1659969585.0239,1288946.3790632,-60
1659969585.0239,1288946.3790762,-62
1659969585.0239,1288946.3790861,-57
1659969585.0239,1288946.3791,-48
1659969585.0239,1288946.3791133,-41
1659969585.0239,1288946.3791259,-39
1659969585.0239,1288946.3791373,-34
1659969585.0239,1288946.3791516,-27
1659969585.0239,1288946.3791594,-32
1659969585.0239,1288946.3791681,-39
1659969585.0239,1288946.3791775,-32
1659969585.0239,1288946.3791869,-34
1659969585.0239,1288946.9629504,-37
1659969585.0239,1288946.9629762,-27
1659969585.0239,1288946.9629846,-23
1659969585.0239,1288946.9629915,-34
1659969585.0239,1288946.9629963,-48
1659969585.0239,1288946.9630017,-62
1659969585.0239,1288946.963006,-64
1659969585.0239,1288946.96301,-57
1659969585.0239,1288946.9630215,-62
1659969585.0239,1288946.9630334,-76
1659969585.0239,1288946.9630706,-78
1659969585.0239,1288946.9630749,-74
1659969585.0239,1288946.9630789,-76
1659969585.0239,1288946.9630831,-78
1659969585.0239,1288946.9630874,-74
1659969585.0239,1288946.9630912,-74
1659969585.0239,1288946.9630942,-71
1659969585.0239,1288946.963098,-55
1659969585.0239,1288946.9631036,-53
1659969585.0239,1288946.9631085,-71
1659969585.0239,1288946.9631117,-85
1659969585.0239,1288946.9631148,-97
1659969585.0239,1288946.9631192,-115
1659969585.0239,1288946.9631238,-118
1659969585.0239,1288946.9631269,-99
1659969585.0239,1288946.9631299,-92
1659969585.0239,1288946.963138,-74
1659969585.07192,1288946.9631431,81
1659969585.07192,1288946.9631487,410
1659969585.07192,1288946.9632064,693
1659969585.07192,1288946.9632163,556
1659969585.07192,1288946.9632222,-37
1659969585.07192,1288946.9632281,-442
1659969585.07192,1288946.9632321,-257
1659969585.07192,1288946.9632381,-48
1659969585.07192,1288946.963245,-127
1659969585.07192,1288946.9632517,-139
1659969585.07192,1288946.9632587,-57
1659969585.07192,1288946.9632668,-64
1659969585.07192,1288946.9632736,-83
1659969585.07192,1288946.9632804,-55
1659969585.07192,1288946.9632872,-44
1659969585.07192,1288946.9632953,-51
1659969585.07192,1288946.9633032,-37
1659969585.07192,1288946.9633098,-16
1659969585.07192,1288946.9633164,-2
1659969585.07192,1288946.9633229,6
1659969585.07192,1288946.9633283,16
1659969585.07192,1288946.9633336,20
1659969585.07192,1288946.963341,34
1659969585.07192,1288946.9633471,67
1659969585.07192,1288946.9633532,83
1659969585.07192,1288946.9633596,85
1659969585.07192,1288946.9633656,102
1659969585.07192,1288946.9633724,122
1659969585.07192,1288946.9633789,134
1659969585.07192,1288946.9633884,148
1659969585.07192,1288946.963395,162
1659969585.07192,1288946.9634017,171
1659969585.07192,1288946.9634088,178
1659969585.07192,1288946.963416,183
1659969585.07192,1288946.9634211,173
1659969585.07192,1288946.9634274,150
1659969585.07192,1288946.9634324,115
1659969585.07192,1288946.9634393,71
1659969585.07192,1288946.963445,32
1659969585.07192,1288946.9634519,9
1659969585.07192,1288946.9634578,2
1659969585.07192,1288946.9634615,4
1659969585.07192,1288946.9634652,13
1659969585.07192,1288946.9634684,18
1659969585.07192,1288946.9634747,4
1659969585.07192,1288946.9634812,-2
1659969585.07192,1288947.4506874,4
1659969585.07192,1288947.450705,16
1659969585.09486,1288947.4507101,18
1659969585.09486,1288947.4507141,18
1659969585.09486,1288947.4507178,23
1659969585.09486,1288947.4507216,23
1659969585.09486,1288947.4507259,16
1659969585.09486,1288947.4507304,16
1659969585.09486,1288947.4507346,13
1659969585.09486,1288947.4507408,16
1659969585.09486,1288947.4507479,20
1659969585.09486,1288947.4507516,11
1659969585.09486,1288947.4507563,-9
1659969585.09486,1288947.4507631,-16
1659969585.09486,1288947.4507689,-6
1659969585.09486,1288947.450773,0
1659969585.09486,1288947.4507775,6
1659969585.09486,1288947.450784,20
1659969585.09486,1288947.4507899,27
1659969585.09486,1288947.4507966,27
1659969585.09486,1288947.4508019,18
1659969585.09486,1288947.450808,0
