Time,TimeLsl,Value
1660220605.8089,1539970.8893357,169
1660220605.8089,1539970.8893573,164
1660220605.8089,1539970.889365,153
1660220605.8089,1539970.8893716,157
1660220605.8089,1539970.8893816,160
1660220605.8089,1539970.889393,157
1660220605.8089,1539970.8894276,186
1660220605.8089,1539970.8894365,179
1660220605.8089,1539970.8894405,-28
1660220605.8089,1539970.8894437,-358
1660220605.8089,1539970.8894471,-402
1660220605.8089,1539970.8894503,-37
1660220605.8089,1539970.8894536,310
1660220605.8089,1539970.8894566,313
1660220605.8089,1539970.88946,186
1660220605.8089,1539970.889463,171
1660220605.8089,1539970.8894662,181
1660220605.8089,1539970.8894692,134
1660220605.8089,1539970.8894732,115
1660220605.8089,1539970.8894764,127
1660220605.8089,1539970.8894812,129
1660220605.8089,1539970.8894857,117
1660220605.8089,1539970.8894905,101
1660220605.8089,1539970.8894938,80
1660220605.8089,1539970.8895003,61
1660220605.8089,1539970.8895062,56
1660220605.8089,1539970.8895117,63
1660220605.8089,1539970.8895202,75
1660220605.8089,1539970.8895292,75
1660220605.8089,1539970.8895375,58
1660220605.8089,1539970.8895439,37
1660220605.8089,1539970.8895484,32
1660220605.8089,1539970.8895548,32
1660220605.8089,1539970.8895612,18
1660220605.8089,1539970.8895685,25
1660220605.8089,1539970.8895746,49
1660220605.8089,1539970.8895789,42
1660220605.8089,1539970.8895849,35
1660220605.8089,1539970.8895893,54
1660220605.8089,1539970.8895955,68
1660220605.8089,1539970.8896019,98
1660220605.8089,1539970.8896064,139
1660220605.8089,1539970.8896126,150
1660220605.8089,1539970.8896178,171
1660220605.8089,1539970.8896243,190
1660220605.8089,1539970.8896307,169
1660220605.8089,1539970.889637,169
1660220605.8089,1539970.8896417,207
1660220605.8089,1539970.8896486,200
1660220605.8089,1539970.8896552,167
1660220606.02592,1539970.8896617,176
1660220606.02592,1539970.8896672,193
1660220606.02592,1539970.8896735,190
1660220606.02592,1539970.8896801,188
1660220606.02592,1539970.8896849,181
1660220606.02592,1539970.8896895,171
1660220606.02592,1539970.8896939,188
1660220606.02592,1539970.8896984,193
1660220606.02592,1539970.8897024,186
1660220606.02592,1539970.8897067,197
1660220606.02592,1539970.8897178,197
1660220606.02592,1539970.8897235,186
1660220606.02592,1539970.8897301,186
1660220606.02592,1539970.8897355,183
1660220606.02592,1539970.8897474,179
1660220606.02592,1539970.8897582,190
1660220606.02592,1539970.8897672,197
1660220606.02592,1539970.8897757,171
1660220606.02592,1539970.8897835,155
1660220606.02592,1539970.8897927,174
1660220606.02592,1539970.8897959,171
1660220606.02592,1539970.8898448,134
1660220606.02592,1539970.8898569,117
1660220606.02592,1539971.4240731,124
1660220606.02592,1539971.4240882,106
1660220606.02592,1539971.4240939,87
1660220606.02592,1539971.4240992,94
1660220606.02592,1539971.4241027,106
1660220606.02592,1539971.4241061,122
1660220606.02592,1539971.4241093,136
1660220606.02592,1539971.4241124,124
1660220606.02592,1539971.4241155,115
1660220606.02592,1539971.4241187,122
1660220606.02592,1539971.4241219,113
1660220606.02592,1539971.4241251,106
1660220606.02592,1539971.4241284,129
1660220606.02592,1539971.4241318,136
1660220606.02592,1539971.4241379,103
1660220606.02592,1539971.4241428,80
1660220606.02592,1539971.4241482,120
1660220606.02592,1539971.4241516,129
1660220606.02592,1539971.4241553,-65
1660220606.02592,1539971.4241591,-405
1660220606.02592,1539971.4241645,-471
1660220606.02592,1539971.4241681,-101
1660220606.02592,1539971.4241742,261
1660220606.02592,1539971.4241805,287
1660220606.02592,1539971.424184,169
1660220606.02592,1539971.4241909,120
1660220606.02592,1539971.4241975,103
1660220606.07779,1539971.4242016,94
1660220606.07779,1539971.4242071,115
1660220606.07779,1539971.4242155,117
1660220606.07779,1539971.4242231,108
1660220606.07779,1539971.4242306,113
1660220606.07779,1539971.4242394,108
1660220606.07779,1539971.4242446,106
1660220606.07779,1539971.4242481,106
1660220606.07779,1539971.4242547,87
1660220606.07779,1539971.4242615,77
1660220606.07779,1539971.4242661,75
1660220606.07779,1539971.4242694,56
1660220606.07779,1539971.4242757,40
1660220606.07779,1539971.4242793,37
1660220606.07779,1539971.4242844,28
1660220606.07779,1539971.4242882,4
1660220606.07779,1539971.4242916,2
1660220606.07779,1539971.424295,18
1660220606.07779,1539971.4242987,11
1660220606.07779,1539971.4243023,2
1660220606.07779,1539971.4243058,18
1660220606.07779,1539971.4243092,23
1660220606.07779,1539971.4243131,42
1660220606.07779,1539971.424319,94
1660220606.07779,1539971.4243229,124
1660220606.07779,1539971.4243287,127
1660220606.07779,1539971.4243325,141
1660220606.07779,1539971.4243376,167
1660220606.07779,1539971.4243412,190
1660220606.07779,1539971.4243447,212
1660220606.07779,1539971.4243482,212
1660220606.07779,1539971.4243526,204
1660220606.07779,1539971.4243561,214
1660220606.07779,1539971.4243596,209
1660220606.07779,1539971.424363,195
1660220606.07779,1539971.4243665,207
1660220606.07779,1539971.4243724,228
1660220606.07779,1539971.4243758,226
1660220606.07779,1539971.4243796,202
1660220606.07779,1539971.424385,200
1660220606.07779,1539971.4243934,219
1660220606.07779,1539971.4244,221
1660220606.07779,1539971.4244085,214
1660220606.07779,1539971.4244143,204
1660220606.07779,1539971.4244227,193
1660220606.07779,1539971.4244293,186
1660220606.07779,1539972.0090225,176
1660220606.07779,1539972.0090374,171
1660220606.07779,1539972.009049,169
1660220606.07779,1539972.009055,150
1660220606.09873,1539972.0090595,115
1660220606.09873,1539972.0090639,89
1660220606.09873,1539972.0090684,89
1660220606.09873,1539972.0090728,96
1660220606.09873,1539972.0090772,91
1660220606.09873,1539972.0090815,75
1660220606.09873,1539972.0090859,54
1660220606.09873,1539972.0090903,35
1660220606.09873,1539972.0090946,23
1660220606.09873,1539972.0090989,21
