Time,TimeLsl,Value
1659961462.86094,1280824.1864856,16
1659961462.86094,1280824.1865061,41
1659961462.86094,1280824.1865173,39
1659961462.86094,1280824.1865222,27
1659961462.86094,1280824.1865281,27
1659961462.86094,1280824.1865323,44
1659961462.86094,1280824.186538,74
1659961462.86094,1280824.1865433,99
1659961462.86094,1280824.186549,104
1659961462.86094,1280824.1865527,95
1659961462.86094,1280824.1865581,57
1659961462.86094,1280824.1865654,25
1659961462.86094,1280824.1865762,55
1659961462.86094,1280824.1865898,92
1659961462.86094,1280824.1865988,81
1659961462.86094,1280824.1866026,74
1659961462.86094,1280824.1866146,74
1659961462.86094,1280824.1866293,34
1659961462.86094,1280824.1866427,20
1659961462.86094,1280824.1866521,48
1659961462.86094,1280824.1866598,55
1659961462.86094,1280824.1866674,62
1659961462.86094,1280824.1866724,64
1659961462.86094,1280824.1866828,48
1659961462.86094,1280824.1866875,62
1659961462.86094,1280824.1866957,90
1659961462.86094,1280824.1867061,92
1659961462.86094,1280824.186715,109
1659961462.86094,1280824.1867228,122
1659961462.86094,1280824.18673,111
1659961462.86094,1280824.1867338,106
1659961462.86094,1280824.1867373,90
1659961462.86094,1280824.186749,69
1659961462.86094,1280824.1867609,85
1659961462.86094,1280824.186769,129
1659961462.86094,1280824.1867732,150
1659961462.86094,1280824.1867863,113
1659961462.86094,1280824.1868016,102
1659961462.86094,1280824.1868131,320
1659961462.86094,1280824.1868218,712
1659961462.86094,1280824.1868268,751
1659961462.86094,1280824.1868358,224
1659961462.86094,1280824.1868423,-185
1659961462.86094,1280824.1868524,-23
1659961462.86094,1280824.1868645,194
1659961462.86094,1280824.1868768,148
1659961462.86094,1280824.1868888,120
1659961462.86094,1280824.1868999,169
1659961462.86094,1280824.1869079,134
1659961462.86094,1280824.1869139,76
1659961462.98681,1280824.1869259,95
1659961462.98681,1280824.1869415,136
1659961462.98681,1280824.186954,148
1659961462.98681,1280824.1869643,164
1659961462.98681,1280824.1869716,178
1659961462.98681,1280824.1869779,190
1659961462.98681,1280824.1869814,206
1659961462.98681,1280824.1869948,192
1659961462.98681,1280824.187008,166
1659961462.98681,1280824.1870218,187
1659961462.98681,1280824.1870346,222
1659961462.98681,1280824.1870404,231
1659961462.98681,1280824.1870536,245
1659961462.98681,1280824.1870683,278
1659961462.98681,1280824.1870814,285
1659961462.98681,1280824.1870951,250
1659961462.98681,1280824.1871087,229
1659961462.98681,1280824.1871224,236
1659961462.98681,1280824.1871337,238
1659961462.98681,1280824.1871368,236
1659961462.98681,1280824.1871409,231
1659961462.98681,1280824.18715,192
1659961462.98681,1280824.187187,143
1659961462.98681,1280824.6738792,136
1659961462.98681,1280824.6739008,111
1659961462.98681,1280824.6739087,48
1659961462.98681,1280824.6739161,41
1659961462.98681,1280824.6739232,76
1659961462.98681,1280824.6739302,90
1659961462.98681,1280824.673937,90
1659961462.98681,1280824.6739408,76
1659961462.98681,1280824.6739444,76
1659961462.98681,1280824.6739569,125
1659961462.98681,1280824.6739655,148
1659961462.98681,1280824.673974,97
1659961462.98681,1280824.6739805,69
1659961462.98681,1280824.6739888,95
1659961462.98681,1280824.6740335,113
1659961462.98681,1280824.6740402,74
1659961462.98681,1280824.6740466,34
1659961462.98681,1280824.6740527,60
1659961462.98681,1280824.6740573,90
1659961462.98681,1280824.6740632,74
1659961462.98681,1280824.6740677,67
1659961462.98681,1280824.6740735,60
1659961462.98681,1280824.6740782,30
1659961462.98681,1280824.674084,9
1659961462.98681,1280824.6740886,-11
1659961462.98681,1280824.6740945,-23
1659961462.98681,1280824.6740994,0
1659961463.03967,1280824.6741058,44
1659961463.03967,1280824.6741106,51
1659961463.03967,1280824.6741166,-4
1659961463.03967,1280824.674121,-9
1659961463.03967,1280824.6741268,48
1659961463.03967,1280824.6741313,53
1659961463.03967,1280824.6741372,41
1659961463.03967,1280824.6741416,67
1659961463.03967,1280824.6741473,44
1659961463.03967,1280824.6741519,-4
1659961463.03967,1280824.6741576,-9
1659961463.03967,1280824.6741623,6
1659961463.03967,1280824.674168,23
1659961463.03967,1280824.6741732,60
1659961463.03967,1280824.674179,192
1659961463.03967,1280824.6741845,519
1659961463.03967,1280824.6741907,739
1659961463.03967,1280824.6741955,378
1659961463.03967,1280824.6742019,-166
1659961463.03967,1280824.6742068,-160
1659961463.03967,1280824.6742129,102
1659961463.03967,1280824.674218,90
1659961463.03967,1280824.6742241,13
1659961463.03967,1280824.6742285,57
1659961463.03967,1280824.6742344,71
1659961463.03967,1280824.6742392,60
1659961463.03967,1280824.6742453,85
1659961463.03967,1280824.6742498,113
1659961463.03967,1280824.6742559,139
1659961463.03967,1280824.6742606,155
1659961463.03967,1280824.6742665,125
1659961463.03967,1280824.6742715,97
1659961463.03967,1280824.6742773,120
1659961463.03967,1280824.674282,134
1659961463.03967,1280824.6742879,136
1659961463.03967,1280824.6742924,162
1659961463.03967,1280824.6742984,180
1659961463.03967,1280824.6743031,206
1659961463.03967,1280824.6743091,259
1659961463.03967,1280824.6743138,248
1659961463.03967,1280824.6743201,176
1659961463.03967,1280824.6743251,171
1659961463.03967,1280824.6743315,197
1659961463.03967,1280824.6743362,180
1659961463.03967,1280824.6743443,176
1659961463.03967,1280824.6743513,194
1659961463.03967,1280825.3081873,194
1659961463.03967,1280825.3082028,187
1659961463.03967,1280825.3082077,190
1659961463.03967,1280825.3082142,132
1659961463.072,1280825.3082186,32
1659961463.072,1280825.3082231,-6
1659961463.072,1280825.3082273,11
1659961463.072,1280825.3082322,20
1659961463.072,1280825.3082365,2
1659961463.072,1280825.3082406,-6
1659961463.072,1280825.3082449,9
1659961463.072,1280825.3082512,30
1659961463.072,1280825.3082564,25
1659961463.072,1280825.3082625,-2
1659961463.072,1280825.3082688,-2
1659961463.072,1280825.3082747,16
1659961463.072,1280825.308279,9
1659961463.072,1280825.3082847,11
1659961463.072,1280825.3082958,41
1659961463.072,1280825.3083031,46
1659961463.072,1280825.3083072,27
1659961463.072,1280825.3083123,23
1659961463.072,1280825.308316,23
1659961463.072,1280825.3083199,11
1659961463.072,1280825.3083247,9
1659961463.072,1280825.3083283,20
1659961463.072,1280825.3083439,32
1659961463.072,1280825.3083496,30
1659961463.072,1280825.3083533,4
1659961463.072,1280825.3083569,0
1659961463.072,1280825.3083604,39
1659961463.072,1280825.3083652,51
1659961463.072,1280825.3083702,13
1659961463.072,1280825.3083755,2
1659961463.072,1280825.3083812,39
1659961463.072,1280825.3083864,53
1659961463.072,1280825.30839,30
1659961463.072,1280825.3083934,18
1659961463.072,1280825.308397,27
1659961463.072,1280825.3084007,39
1659961463.072,1280825.3084059,57
1659961463.072,1280825.3084093,74
1659961463.072,1280825.3084129,53
1659961463.072,1280825.3084187,53
1659961463.072,1280825.3084223,111
1659961463.072,1280825.3084259,315
1659961463.072,1280825.3084294,628
1659961463.072,1280825.3084328,547
1659961463.072,1280825.3084367,-9
1659961463.072,1280825.3084405,-252
1659961463.072,1280825.3084464,11
1659961463.072,1280825.3084511,120
1659961463.072,1280825.3084562,9
1659961463.072,1280825.30846,39
1659961463.08297,1280825.3084639,109
1659961463.08297,1280825.3084678,85
1659961463.08297,1280825.3084715,48
1659961463.08297,1280825.3084764,39
1659961463.08297,1280825.3084807,44
1659961463.08297,1280825.3084854,51
1659961463.08297,1280825.3084891,53
1659961463.08297,1280825.3084928,62
1659961463.08297,1280825.3084967,78
1659961463.08297,1280825.3085028,90
1659961463.08297,1280825.3085068,104
1659961463.08297,1280825.3085122,109
1659961463.08297,1280825.3085159,102
1659961463.08297,1280825.308522,115
1659961463.08297,1280825.3085278,141
1659961463.08297,1280825.3085323,143
1659961463.08297,1280825.3085382,139
1659961463.08297,1280825.3085416,148
1659961463.08297,1280825.308545,146
1659961463.08297,1280825.8439628,148
1659961463.08297,1280825.8439792,166
