(0.26, 1.52, 15.19)
(0.24, 1.51, 15.20)
(0.24, 1.51, 15.20)
(0.26, 1.55, 15.20)
(0.26, 1.55, 15.20)
(0.26, 1.54, 15.20)
(0.26, 1.54, 15.21)
(0.24, 1.53, 15.21)
(0.22, 1.53, 15.21)
(0.21, 1.53, 15.20)
(0.22, 1.52, 15.20)
(0.23, 1.52, 15.21)
(0.23, 1.52, 15.21)
(0.24, 1.52, 15.22)
(0.26, 1.53, 15.22)
(0.28, 1.53, 15.22)
(0.31, 1.53, 15.22)
(0.34, 1.53, 15.21)
(0.34, 1.54, 15.20)
(0.34, 1.55, 15.20)
(0.35, 1.55, 15.21)
(0.35, 1.55, 15.22)
(0.34, 1.55, 15.23)
(0.34, 1.55, 15.23)
(0.33, 1.57, 15.24)
(0.32, 1.59, 15.23)
(0.30, 1.59, 15.21)
(0.29, 1.59, 15.21)
(0.26, 1.59, 15.21)
(0.24, 1.59, 15.21)
(0.22, 1.59, 15.20)
(0.20, 1.58, 15.19)
(0.20, 1.56, 15.17)
(0.21, 1.55, 15.15)
(0.23, 1.54, 15.14)
(0.26, 1.53, 15.12)
(0.29, 1.51, 15.10)
(0.32, 1.49, 15.07)
(0.35, 1.48, 15.04)
(0.37, 1.47, 15.02)
(0.39, 1.48, 15.01)
(0.41, 1.48, 15.00)
(0.42, 1.47, 14.99)
(0.43, 1.47, 14.98)
(0.45, 1.46, 14.97)
(0.48, 1.45, 14.96)
(0.51, 1.45, 14.94)
(0.55, 1.43, 14.93)
(0.58, 1.42, 14.93)
(0.61, 1.41, 14.93)
(0.63, 1.41, 14.94)
(0.65, 1.42, 14.94)
(0.66, 1.43, 14.94)
(0.68, 1.43, 14.94)
(0.70, 1.43, 14.95)
(0.72, 1.43, 14.96)
(0.73, 1.43, 14.98)
(0.73, 1.43, 15.01)
(0.73, 1.43, 15.04)
(0.73, 1.43, 15.07)
(0.72, 1.44, 15.11)
(0.71, 1.44, 15.15)
(0.69, 1.43, 15.21)
(0.68, 1.45, 15.25)
(0.68, 1.45, 15.30)
(0.68, 1.46, 15.34)
(0.69, 1.47, 15.43)
(0.69, 1.47, 15.50)
(0.70, 1.47, 15.61)
(0.71, 1.52, 15.68)
(0.69, 1.53, 15.71)
(0.68, 1.53, 15.73)
(0.68, 1.52, 15.75)
(0.69, 1.52, 15.73)
(0.70, 1.53, 15.73)
(0.71, 1.53, 15.72)
(0.72, 1.53, 15.72)
(0.73, 1.52, 15.73)
(0.74, 1.52, 15.73)
(0.75, 1.50, 15.72)
(0.77, 1.46, 15.70)
(0.79, 1.43, 15.69)
(0.80, 1.41, 15.68)
(0.82, 1.40, 15.65)
(0.81, 1.40, 15.61)
(0.79, 1.40, 15.56)
(0.75, 1.41, 15.50)
(0.68, 1.42, 15.42)
(0.60, 1.42, 15.34)
(0.51, 1.41, 15.29)
(0.44, 1.42, 15.25)
(0.39, 1.42, 15.22)
(0.34, 1.41, 15.20)
(0.29, 1.41, 15.16)
(0.28, 1.41, 15.14)
(0.27, 1.41, 15.10)
(0.26, 1.41, 15.06)
(0.28, 1.41, 15.03)
(0.32, 1.41, 15.00)
(0.37, 1.40, 14.99)
(0.43, 1.39, 14.97)
(0.48, 1.38, 14.93)
(0.53, 1.37, 14.87)
(0.58, 1.34, 14.78)
(0.63, 1.32, 14.67)
(0.66, 1.31, 14.51)
(0.65, 1.31, 14.45)
(0.65, 1.30, 14.44)
(0.66, 1.29, 14.43)
(0.66, 1.29, 14.43)
(0.66, 1.29, 14.42)
(0.66, 1.31, 14.43)
(0.65, 1.33, 14.48)
(0.64, 1.37, 14.57)
(0.62, 1.42, 14.71)
(0.63, 1.46, 14.85)
(0.63, 1.48, 14.97)
(0.64, 1.49, 15.05)
(0.64, 1.50, 15.10)
(0.64, 1.50, 15.14)
(0.63, 1.50, 15.15)
(0.62, 1.49, 15.15)
(0.61, 1.49, 15.14)
(0.59, 1.48, 15.13)
(0.58, 1.49, 15.12)
(0.57, 1.49, 15.11)
(0.56, 1.51, 15.11)
(0.57, 1.54, 15.11)
