(0.37, 1.80, 15.16)
(0.37, 1.80, 15.16)
(0.37, 1.80, 15.16)
(0.37, 1.78, 15.16)
(0.38, 1.76, 15.15)
(0.38, 1.71, 15.14)
(0.38, 1.68, 15.13)
(0.38, 1.66, 15.13)
(0.38, 1.65, 15.12)
(0.38, 1.65, 15.12)
(0.38, 1.65, 15.11)
(0.38, 1.65, 15.11)
(0.38, 1.65, 15.11)
(0.38, 1.65, 15.11)
(0.37, 1.65, 15.12)
(0.37, 1.65, 15.13)
(0.36, 1.65, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.67, 15.14)
(0.36, 1.66, 15.13)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.14)
(0.36, 1.66, 15.15)
(0.36, 1.67, 15.15)
(0.37, 1.68, 15.16)
(0.37, 1.70, 15.16)
(0.38, 1.70, 15.17)
(0.39, 1.71, 15.17)
(0.39, 1.71, 15.17)
(0.40, 1.71, 15.17)
(0.41, 1.71, 15.16)
(0.42, 1.71, 15.16)
(0.44, 1.71, 15.16)
(0.45, 1.71, 15.16)
(0.48, 1.71, 15.16)
(0.50, 1.71, 15.16)
(0.51, 1.72, 15.16)
(0.53, 1.73, 15.16)
(0.54, 1.74, 15.17)
(0.55, 1.75, 15.17)
(0.55, 1.77, 15.18)
(0.55, 1.78, 15.19)
(0.54, 1.78, 15.19)
(0.53, 1.79, 15.19)
(0.52, 1.79, 15.19)
(0.50, 1.79, 15.19)
(0.49, 1.80, 15.19)
(0.48, 1.80, 15.19)
(0.46, 1.80, 15.19)
(0.45, 1.80, 15.19)
(0.44, 1.80, 15.19)
(0.43, 1.80, 15.19)
(0.42, 1.80, 15.19)
(0.41, 1.80, 15.19)
(0.40, 1.80, 15.19)
(0.40, 1.80, 15.18)
(0.39, 1.80, 15.18)
(0.39, 1.80, 15.18)
(0.38, 1.80, 15.18)
