Time,TimeLsl,Value
1657528762.71901,5827.214718,35
1657528762.71901,5827.2147375,64
1657528762.71901,5827.2147453,95
1657528762.71901,5827.2147508,88
1657528762.71901,5827.2147594,74
1657528762.71901,5827.2147646,67
1657528762.71901,5827.2147708,62
1657528762.71901,5827.214775,57
1657528762.71901,5827.2147809,52
1657528762.71901,5827.2147862,38
1657528762.71901,5827.2147922,23
1657528762.71901,5827.2147968,35
1657528762.71901,5827.2148029,50
1657528762.71901,5827.2148071,43
1657528762.71901,5827.2148127,26
1657528762.71901,5827.2148169,-16
1657528762.71901,5827.2148227,-9
1657528762.71901,5827.2148268,237
1657528762.71901,5827.2148328,666
1657528762.71901,5827.2148367,1030
1657528762.71901,5827.2148426,1028
1657528762.71901,5827.2148461,481
1657528762.71901,5827.2148504,-100
1657528762.71901,5827.2148546,-146
1657528762.71901,5827.2148588,14
1657528762.71901,5827.2148628,-7
1657528762.71901,5827.2148686,-50
1657528762.71901,5827.2148726,-16
1657528762.71901,5827.2148767,-19
1657528762.71901,5827.2148807,-33
1657528762.71901,5827.2148845,-9
1657528762.71901,5827.2148886,9
1657528762.71901,5827.2148949,14
1657528762.71901,5827.2148991,26
1657528762.71901,5827.2149046,33
1657528762.71901,5827.2149086,33
1657528762.71901,5827.2149123,38
1657528762.71901,5827.2149175,52
1657528762.71901,5827.2149212,67
1657528762.71901,5827.214925,76
1657528762.71901,5827.2149288,91
1657528762.71901,5827.2149327,110
1657528762.71901,5827.2149364,122
1657528762.71901,5827.2149403,136
1657528762.71901,5827.2149478,153
1657528762.71901,5827.2149514,162
1657528762.71901,5827.2149551,162
1657528762.71901,5827.2149618,160
1657528762.71901,5827.2149773,148
1657528762.71901,5827.2149817,139
1657528762.81276,5827.2149856,139
1657528762.81276,5827.2149894,127
1657528762.81276,5827.214993,98
1657528762.81276,5827.2149967,71
1657528762.81276,5827.215001,52
1657528762.81276,5827.2150069,33
1657528762.81276,5827.2150107,23
1657528762.81276,5827.2150169,19
1657528762.81276,5827.2150213,14
1657528762.81276,5827.2150297,11
1657528762.81276,5827.2150388,11
1657528762.81276,5827.2150465,11
1657528762.81276,5827.2150546,19
1657528762.81276,5827.2150627,31
1657528762.81276,5827.2150718,47
1657528762.81276,5827.2150791,47
1657528762.81276,5827.2150889,43
1657528762.81276,5827.2150967,57
1657528762.81276,5827.2151023,69
1657528762.81276,5827.2151108,62
1657528762.81276,5827.2151153,52
1657528762.81276,5827.2151228,45
1657528762.81276,5827.21513,40
1657528762.81276,5827.8000505,43
1657528762.81276,5827.8000724,40
1657528762.81276,5827.8000812,33
1657528762.81276,5827.8000871,38
1657528762.81276,5827.8000931,40
1657528762.81276,5827.8001,31
1657528762.81276,5827.8001062,16
1657528762.81276,5827.8001147,9
1657528762.81276,5827.8001204,14
1657528762.81276,5827.8001263,14
1657528762.81276,5827.800132,14
1657528762.81276,5827.8001386,14
1657528762.81276,5827.800145,2
1657528762.81276,5827.8001504,-14
1657528762.81276,5827.800156,-16
1657528762.81276,5827.8001608,-9
1657528762.81276,5827.8001667,7
1657528762.81276,5827.8001761,33
1657528762.81276,5827.8001825,38
1657528762.81276,5827.8001903,28
1657528762.81276,5827.8001972,33
1657528762.81276,5827.8002042,28
1657528762.81276,5827.8002101,16
1657528762.81276,5827.8002196,16
1657528762.81276,5827.8002262,23
1657528762.81276,5827.800234,21
1657528762.81276,5827.800241,19
1657528762.84766,5827.8002489,19
1657528762.84766,5827.8002545,19
1657528762.84766,5827.8002634,19
1657528762.84766,5827.8002687,-14
1657528762.84766,5827.8002768,-40
1657528762.84766,5827.8002816,131
1657528762.84766,5827.8002899,532
1657528762.84766,5827.8002986,946
1657528762.84766,5827.8003056,1102
1657528762.84766,5827.800311,726
1657528762.84766,5827.8003198,59
1657528762.84766,5827.8003256,-189
1657528762.84766,5827.8003334,-23
1657528762.84766,5827.8003406,11
1657528762.84766,5827.8003464,-76
1657528762.84766,5827.8003538,-55
1657528762.84766,5827.8003597,-19
1657528762.84766,5827.8003686,-40
1657528762.84766,5827.8003742,-43
1657528762.84766,5827.800382,-26
1657528762.84766,5827.8003872,-23
1657528762.84766,5827.8003951,-23
1657528762.84766,5827.8003995,-14
1657528762.84766,5827.8004148,-2
1657528762.84766,5827.8004273,0
1657528762.84766,5827.8004351,7
1657528762.84766,5827.8004414,21
1657528762.84766,5827.800454,38
1657528762.84766,5827.8004679,52
1657528762.84766,5827.800481,64
1657528762.84766,5827.8004941,81
1657528762.84766,5827.8005066,93
