Time,TimeLsl,Value
1657528254.9149,5319.126445,86
1657528254.9149,5319.1264639,95
1657528254.9149,5319.1264699,86
1657528254.9149,5319.1264766,74
1657528254.9149,5319.1264825,81
1657528254.9149,5319.1264892,83
1657528254.9149,5319.1264936,74
1657528254.9149,5319.1264988,67
1657528254.9149,5319.1265048,64
1657528254.9149,5319.1265158,62
1657528254.9149,5319.1265234,59
1657528254.9149,5319.126531,57
1657528254.9149,5319.1265389,55
1657528254.9149,5319.1265466,50
1657528254.9149,5319.126556,50
1657528254.9149,5319.1265638,67
1657528254.9149,5319.1265689,83
1657528254.9149,5319.1265752,86
1657528254.9149,5319.1265789,79
1657528254.9149,5319.1265834,71
1657528254.9149,5319.1265896,52
1657528254.9149,5319.1265984,38
1657528254.9149,5319.126604,35
1657528254.9149,5319.1266091,38
1657528254.9149,5319.1266152,45
1657528254.9149,5319.1266188,52
1657528254.9149,5319.1266222,57
1657528254.9149,5319.1266255,55
1657528254.9149,5319.1266289,26
1657528254.9149,5319.1266332,-16
1657528254.9149,5319.1266384,91
1657528254.9149,5319.126643,445
1657528254.9149,5319.1266487,869
1657528254.9149,5319.1266524,1097
1657528254.9149,5319.1266574,829
1657528254.9149,5319.1266609,174
1657528254.9149,5319.1266664,-165
1657528254.9149,5319.12667,-28
1657528254.9149,5319.1266736,43
1657528254.9149,5319.126678,-43
1657528254.9149,5319.1266821,-35
1657528254.9149,5319.1266869,4
1657528254.9149,5319.1266908,-11
1657528254.9149,5319.1266977,-14
1657528254.9149,5319.1267022,9
1657528254.9149,5319.1267069,14
1657528254.9149,5319.1267199,14
1657528254.9149,5319.1267267,26
1657528254.9149,5319.1267345,38
1657528254.9149,5319.1267443,40
1657528255.01467,5319.1267506,47
1657528255.01467,5319.1267547,57
1657528255.01467,5319.126766,64
1657528255.01467,5319.1267754,62
1657528255.01467,5319.1267803,74
1657528255.01467,5319.1267869,98
1657528255.01467,5319.1267945,105
1657528255.01467,5319.1268038,100
1657528255.01467,5319.126809,100
1657528255.01467,5319.1268179,98
1657528255.01467,5319.1268245,83
1657528255.01467,5319.1268369,64
1657528255.01467,5319.1268457,55
1657528255.01467,5319.1268507,62
1657528255.01467,5319.1268575,67
1657528255.01467,5319.126863,59
1657528255.01467,5319.126873,55
1657528255.01467,5319.1268784,57
1657528255.01467,5319.126885,52
1657528255.01467,5319.126892,35
1657528255.01467,5319.1268996,19
1657528255.01467,5319.1269057,14
1657528255.01467,5319.126919,21
1657528255.01467,5319.7602469,31
1657528255.01467,5319.7602652,40
1657528255.01467,5319.7602725,45
1657528255.01467,5319.7602768,55
1657528255.01467,5319.7602809,55
1657528255.01467,5319.7602849,47
1657528255.01467,5319.7602888,47
1657528255.01467,5319.7602926,59
1657528255.01467,5319.7602964,67
1657528255.01467,5319.7603002,62
1657528255.01467,5319.7603045,52
1657528255.01467,5319.7603088,45
1657528255.01467,5319.7603127,40
1657528255.01467,5319.7603165,40
1657528255.01467,5319.7603202,40
1657528255.01467,5319.7603239,45
1657528255.01467,5319.7603276,43
1657528255.01467,5319.7603315,35
1657528255.01467,5319.7603355,38
1657528255.01467,5319.7603392,45
1657528255.01467,5319.760343,38
1657528255.01467,5319.7603467,31
1657528255.01467,5319.7603508,35
1657528255.01467,5319.7603547,43
1657528255.01467,5319.7603604,57
1657528255.01467,5319.7603652,88
1657528255.01467,5319.760373,103
1657528255.06354,5319.7603803,88
1657528255.06354,5319.7603898,81
1657528255.06354,5319.7603967,74
1657528255.06354,5319.7604043,57
1657528255.06354,5319.7604117,55
1657528255.06354,5319.7604168,62
1657528255.06354,5319.7604256,62
1657528255.06354,5319.7604327,59
1657528255.06354,5319.7604384,64
1657528255.06354,5319.7604474,74
1657528255.06354,5319.760453,71
1657528255.06354,5319.7604661,35
1657528255.06354,5319.760476,2
1657528255.06354,5319.7604843,141
1657528255.06354,5319.7604932,503
1657528255.06354,5319.7604986,913
1657528255.06354,5319.7605069,1107
1657528255.06354,5319.7605134,788
1657528255.06354,5319.7605214,146
1657528255.06354,5319.7605278,-134
1657528255.06354,5319.7605365,4
1657528255.06354,5319.7605437,62
1657528255.06354,5319.7605495,-14
1657528255.06354,5319.7605588,-9
1657528255.06354,5319.760566,21
1657528255.06354,5319.7605736,7
1657528255.06354,5319.7605808,-2
1657528255.06354,5319.7605878,4
1657528255.06354,5319.7605959,9
1657528255.06354,5319.760602,14
1657528255.06354,5319.7606214,23
1657528255.06354,5319.7606298,35
1657528255.06354,5319.7606345,43
1657528255.06354,5319.7606418,50
1657528255.06354,5319.7606482,55
1657528255.06354,5319.7606529,55
1657528255.06354,5319.7606615,64
1657528255.06354,5319.7606689,74
1657528255.06354,5319.7606763,76
1657528255.06354,5319.7606839,81
1657528255.06354,5319.7606902,81
1657528255.06354,5319.7606939,71
1657528255.06354,5319.7606992,69
1657528255.06354,5319.7607057,67
1657528255.06354,5319.7607134,62
1657528255.06354,5319.7607223,62
1657528255.06354,5320.3449189,67
1657528255.06354,5320.3449372,69
1657528255.36577,5320.3449462,64
1657528255.36577,5320.3449507,57
1657528255.36577,5320.3449548,57
1657528255.36577,5320.3449588,52
1657528255.36577,5320.3449633,45
1657528255.36577,5320.3449674,38
1657528255.36577,5320.3449722,19
1657528255.36577,5320.3449775,7
1657528255.36577,5320.3449854,28
1657528255.36577,5320.34499,38
1657528255.36577,5320.3449945,33
1657528255.36577,5320.3449983,40
1657528255.36577,5320.345002,43
1657528255.36577,5320.3450056,33
1657528255.36577,5320.345009,38
1657528255.36577,5320.3450127,50
1657528255.36577,5320.3450181,47
1657528255.36577,5320.3450252,50
1657528255.36577,5320.3450349,52
1657528255.36577,5320.3450437,45
1657528255.36577,5320.3450562,43
1657528255.36577,5320.3450658,47
1657528255.36577,5320.345071,47
1657528255.36577,5320.3450774,50
1657528255.36577,5320.3450816,50
1657528255.36577,5320.3450857,45
1657528255.36577,5320.3450917,45
1657528255.36577,5320.3450956,50
1657528255.36577,5320.3450997,47
1657528255.36577,5320.3451083,52
1657528255.36577,5320.3451121,57
1657528255.36577,5320.3451166,43
1657528255.36577,5320.3451223,38
1657528255.36577,5320.3451275,47
