Time,TimeLsl,Value
1657721970.25862,199036.7731365,43
1657721970.25862,199036.7731575,47
1657721970.25862,199036.7731662,47
1657721970.25862,199036.7731709,47
1657721970.25862,199036.7731769,47
1657721970.25862,199036.7731813,55
1657721970.25862,199036.7731869,55
1657721970.25862,199036.773191,57
1657721970.25862,199036.7731966,57
1657721970.25862,199036.7732006,50
1657721970.25862,199036.7732063,35
1657721970.25862,199036.7732103,38
1657721970.25862,199036.7732184,45
1657721970.25862,199036.7732243,40
1657721970.25862,199036.7732286,35
1657721970.25862,199036.7732343,31
1657721970.25862,199036.7732384,21
1657721970.25862,199036.7732442,16
1657721970.25862,199036.7732483,23
1657721970.25862,199036.7732541,28
1657721970.25862,199036.7732583,28
1657721970.25862,199036.7732623,35
1657721970.25862,199036.7732678,35
1657721970.25862,199036.773272,33
1657721970.25862,199036.7732802,43
1657721970.25862,199036.7732844,47
1657721970.25862,199036.773292,45
1657721970.25862,199036.7732983,47
1657721970.25862,199036.7733018,52
1657721970.25862,199036.7733094,52
1657721970.25862,199036.7733222,59
1657721970.25862,199036.7733311,64
1657721970.25862,199036.7733393,64
1657721970.25862,199036.7733473,66
1657721970.25862,199036.7733554,71
1657721970.25862,199036.7733635,71
1657721970.25862,199036.7733714,71
1657721970.25862,199036.7733808,74
1657721970.25862,199036.7733886,76
1657721970.25862,199036.7734102,78
1657721970.25862,199036.77344,81
1657721970.25862,199036.7734499,81
1657721970.25862,199036.7734585,81
1657721970.25862,199036.7734653,81
1657721970.25862,199036.7734696,83
1657721970.25862,199036.7734757,83
1657721970.25862,199036.77348,81
1657721970.25862,199036.7734867,78
1657721970.25862,199036.7734916,78
1657721970.25862,199036.773498,81
1657721970.36773,199036.7735034,81
1657721970.36773,199036.7735102,86
1657721970.36773,199036.7735169,88
1657721970.36773,199036.7735221,86
1657721970.36773,199036.7735295,76
1657721970.36773,199036.7735361,66
1657721970.36773,199036.7735424,62
1657721970.36773,199036.7735463,66
1657721970.36773,199036.7735525,74
1657721970.36773,199036.7735571,95
1657721970.36773,199036.7735633,122
1657721970.36773,199036.773569,129
1657721970.36773,199036.7735753,114
1657721970.36773,199036.7735793,93
1657721970.36773,199036.7735854,83
1657721970.36773,199036.7735902,93
1657721970.36773,199036.773598,100
1657721970.36773,199036.7736024,95
1657721970.36773,199036.7736086,95
1657721970.36773,199036.7736129,98
1657721970.36773,199036.7736188,105
1657721970.36773,199036.7736236,196
1657721970.36773,199036.7736303,447
1657721970.36773,199037.3097043,751
1657721970.36773,199037.3097214,662
1657721970.36773,199037.3097281,-40
1657721970.36773,199037.3097344,-519
