Time,TimeLsl,Value
1657723746.79492,200813.6203354,110
1657723746.79492,200813.6203569,102
1657723746.79492,200813.6203709,105
1657723746.79492,200813.6203812,107
1657723746.79492,200813.620391,107
1657723746.79492,200813.6203987,112
1657723746.79492,200813.6204027,114
1657723746.79492,200813.6204099,112
1657723746.79492,200813.6204181,112
1657723746.79492,200813.620426,117
1657723746.79492,200813.6204296,124
1657723746.79492,200813.6204451,124
1657723746.79492,200813.620459,114
1657723746.79492,200813.6204728,100
1657723746.79492,200813.6204868,95
1657723746.79492,200813.6204912,98
1657723746.79492,200813.6204947,100
1657723746.79492,200813.620498,95
1657723746.79492,200813.6205011,88
1657723746.79492,200813.6205077,69
1657723746.79492,200813.6205122,57
1657723746.79492,200813.6205161,62
1657723746.79492,200813.6205196,71
1657723746.79492,200813.6205228,74
1657723746.79492,200813.6205259,78
1657723746.79492,200813.6205291,76
1657723746.79492,200813.6205323,66
1657723746.79492,200813.6205359,66
1657723746.79492,200813.6205399,71
1657723746.79492,200813.6205457,71
1657723746.79492,200813.6205515,69
1657723746.79492,200813.6205573,69
1657723746.79492,200813.6205654,69
1657723746.79492,200813.6205711,74
1657723746.79492,200813.620577,83
1657723746.79492,200813.6205832,95
1657723746.79492,200813.6205893,100
1657723746.79492,200813.6205963,105
1657723746.79492,200813.620603,112
1657723746.79492,200813.6206094,114
1657723746.79492,200813.6206153,119
1657723746.79492,200813.6206218,126
1657723746.79492,200813.6206301,131
1657723746.79492,200813.6206364,136
1657723746.79492,200813.620644,131
1657723746.79492,200813.6206503,126
1657723746.79492,200813.6206567,122
1657723746.79492,200813.6206638,124
1657723746.79492,200813.6206701,126
1657723746.79492,200813.6206761,122
1657723746.9126,200813.6206797,119
1657723746.9126,200813.6206832,117
1657723746.9126,200813.6206872,119
1657723746.9126,200813.6206905,119
1657723746.9126,200813.6206952,119
1657723746.9126,200813.6207,122
1657723746.9126,200813.6207057,119
1657723746.9126,200813.6207104,117
1657723746.9126,200813.6207135,117
1657723746.9126,200813.6207185,119
1657723746.9126,200813.6207258,122
1657723746.9126,200813.6207303,119
1657723746.9126,200813.6207358,114
1657723746.9126,200813.6207442,107
1657723746.9126,200813.6207497,98
1657723746.9126,200813.620755,93
1657723746.9126,200813.6207602,105
1657723746.9126,200813.6207657,119
1657723746.9126,200813.6207696,138
1657723746.9126,200813.6207762,162
1657723746.9126,200813.6207799,179
1657723746.9126,200813.6207858,165
1657723746.9126,200813.6207928,136
1657723746.9126,200813.961542,126
1657723746.9126,200813.9615625,133
1657723746.9126,200813.9615681,136
1657723746.9126,200813.9615761,129
1657723746.9126,200813.9615813,124
1657723746.9126,200813.9615846,119
1657723746.9126,200813.9615882,141
1657723746.9126,200813.9616022,282
1657723746.9126,200813.9616163,569
1657723746.9126,200813.9616223,787
1657723746.9126,200813.9616266,437
1657723746.9126,200813.9616308,-315
1657723746.9126,200813.9616377,-459
1657723746.9126,200813.9616425,-59
1657723746.9126,200813.9616477,43
1657723746.9126,200813.9616524,0
1657723746.9126,200813.9616563,81
1657723746.9126,200813.961662,98
1657723746.9126,200813.9616668,59
1657723746.9126,200813.9616707,83
1657723746.9126,200813.9616745,102
1657723746.9126,200813.9616799,90
1657723746.9126,200813.961684,90
1657723746.9126,200813.9616882,98
1657723746.9126,200813.961694,95
1657723746.9126,200813.9616991,90
1657723746.9126,200813.9617033,90
1657723746.94851,200813.9617072,90
1657723746.94851,200813.9617114,86
1657723746.94851,200813.9617169,83
1657723746.94851,200813.9617211,88
1657723746.94851,200813.9617262,90
1657723746.94851,200813.9617299,90
1657723746.94851,200813.9617336,93
1657723746.94851,200813.9617373,93
1657723746.94851,200813.9617412,78
1657723746.94851,200813.9617484,64
1657723746.94851,200813.9617522,62
1657723746.94851,200813.9617576,59
1657723746.94851,200813.9617628,50
1657723746.94851,200813.9617664,45
1657723746.94851,200813.9617699,40
1657723746.94851,200813.9617748,31
1657723746.94851,200813.9617783,31
1657723746.94851,200813.9617841,35
1657723746.94851,200813.9617884,43
1657723746.94851,200813.9617927,50
1657723746.94851,200813.9617959,59
1657723746.94851,200813.9617994,62
1657723746.94851,200813.9618044,62
1657723746.94851,200813.9618078,62
1657723746.94851,200813.9618133,64
1657723746.94851,200813.9618173,64
1657723746.94851,200813.9618207,62
1657723746.94851,200813.9618243,57
1657723746.94851,200813.9618295,57
1657723746.94851,200813.9618332,62
1657723746.94851,200813.9618385,66
1657723746.94851,200813.9618426,76
1657723746.94851,200813.9618469,83
1657723746.94851,200813.9618508,90
1657723746.94851,200813.9618562,93
1657723746.94851,200813.9618608,98
1657723746.94851,200813.961866,110
1657723746.94851,200813.9618698,117
1657723746.94851,200813.9618738,122
1657723746.94851,200813.9618774,122
1657723746.94851,200813.9618808,119
1657723746.94851,200813.9618856,114
1657723746.94851,200813.9618888,112
1657723746.94851,200813.961894,117
1657723746.94851,200813.961901,119
1657723746.94851,200813.9619047,117
1657723746.94851,200814.6447067,112
1657723746.94851,200814.6447306,110
1657723748.38397,200814.6447422,114
1657723748.38397,200814.6447504,114
1657723748.38397,200814.6447565,117
1657723748.38397,200814.6447625,114
1657723748.38397,200814.6447681,100
1657723748.38397,200814.6447741,86
1657723748.38397,200814.6447797,90
1657723748.38397,200814.6447855,98
1657723748.38397,200814.6447949,95
1657723748.38397,200814.6448033,95
1657723748.38397,200814.6448122,95
1657723748.38397,200814.6448201,90
1657723748.38397,200814.6448265,90
1657723748.38397,200814.6448346,95
1657723748.38397,200814.6448413,86
1657723748.38397,200814.64485,74
1657723748.38397,200814.6448559,69
1657723748.38397,200814.644864,69
1657723748.38397,200814.6448699,78
1657723748.38397,200814.6448779,107
1657723748.38397,200814.644889,136
1657723748.38397,200814.6448926,143
1657723748.38397,200814.6448955,122
1657723748.38397,200814.6448984,93
1657723748.38397,200814.6449014,86
1657723748.38397,200814.6449043,95
1657723748.38397,200814.6449081,98
1657723748.38397,200814.6449115,98
1657723748.38397,200814.6449147,100
1657723748.38397,200814.6449178,88
1657723748.38397,200814.644921,117
1657723748.38397,200814.6449243,306
1657723748.38397,200814.6449276,614
1657723748.38397,200814.6449311,724
1657723748.38397,200814.6449345,212
1657723748.38397,200814.6449375,-468
1657723748.38397,200814.6449409,-409
1657723748.38397,200814.6449445,-31
1657723748.38397,200814.6449489,-2
1657723748.38397,200814.6449557,0
1657723748.38397,200814.6449612,98
1657723748.38397,200814.64497,90
1657723748.38397,200814.6449764,64
1657723748.38397,200814.6449846,98
1657723748.38397,200814.644993,105
1657723748.38397,200814.6449991,90
1657723748.38397,200814.6450067,100
1657723748.38397,200814.6450129,110
1657723748.38397,200814.645022,105
1657723748.38397,200814.6450279,107
1657723748.39494,200814.645037,114
1657723748.39494,200814.6450436,114
1657723748.39494,200814.6450516,112
1657723748.39494,200814.6450558,117
1657723748.39494,200814.6450618,114
1657723748.39494,200814.6450654,107
1657723748.39494,200814.6450711,110
1657723748.39494,200814.6450762,110
1657723748.39494,200814.6450799,98
1657723748.39494,200814.6450838,100
1657723748.39494,200814.6450893,112
1657723748.39494,200814.6450935,107
1657723748.39494,200814.6450987,105
1657723748.39494,200814.6451063,110
1657723748.39494,200814.6451119,100
1657723748.39494,200814.6451163,90
1657723748.39494,200814.6451253,93
1657723748.39494,200814.6451346,93
1657723748.39494,200814.6451401,86
1657723748.39494,200814.6451482,88
1657723748.39494,200814.6451563,98
1657723748.39494,200816.5937169,107
1657723748.39494,200816.5937372,112
1657723748.39494,200816.5937414,107
1657723750.48035,200816.5937456,100
1657723750.48035,200816.5937495,93
1657723750.48035,200816.5937527,88
1657723750.48035,200816.5937567,90
1657723750.48035,200816.5937613,93
1657723750.48035,200816.5937644,88
1657723750.48035,200816.593769,71
1657723750.48035,200816.5937726,66
1657723750.48035,200816.5937756,76
1657723750.48035,200816.5937808,83
1657723750.48035,200816.5937873,88
1657723750.48035,200816.5937941,95
1657723750.48035,200816.5938007,100
1657723750.48035,200816.5938082,107
1657723750.48035,200816.5938138,112
1657723750.48035,200816.5938175,110
1657723750.48035,200816.5938204,114
1657723750.48035,200816.5938234,122
1657723750.48035,200816.5938265,117
1657723750.48035,200816.593832,114
1657723750.48035,200816.5938365,110
1657723750.48035,200816.5938413,102
1657723750.48035,200816.5938451,93
1657723750.48035,200816.5938515,95
1657723750.48035,200816.5938571,100
1657723750.48035,200816.5938621,95
1657723750.48035,200816.5938669,86
1657723750.48035,200816.5938803,88
1657723750.48035,200816.5938857,88
1657723750.48035,200816.5938916,83
1657723750.48035,200816.5938961,90
1657723750.48035,200816.5939002,90
1657723750.48035,200816.5939037,83
1657723750.48035,200816.5939086,90
1657723750.48035,200816.5939122,100
1657723750.48035,200816.5939152,98
1657723750.48035,200816.5939183,93
1657723750.48035,200816.5939213,98
1657723750.48035,200816.5939243,88
1657723750.48035,200816.5939271,78
1657723750.48035,200816.59393,90
1657723750.48035,200816.5939329,90
1657723750.48035,200816.5939358,81
1657723750.48035,200816.5939387,78
1657723750.48035,200816.5939418,74
1657723750.48035,200816.5939448,81
1657723750.48035,200816.5939478,107
1657723750.48035,200816.5939507,129
1657723750.48035,200816.5939536,138
1657723750.48035,200816.5939567,143
1657723750.49232,200816.5939596,124
1657723750.49232,200816.5939626,102
1657723750.49232,200816.5939656,100
1657723750.49232,200816.5939685,105
1657723750.49232,200816.5939714,105
1657723750.49232,200816.5939744,112
1657723750.49232,200816.5939773,114
1657723750.49232,200816.5939805,110
1657723750.49232,200816.5939834,167
1657723750.49232,200816.5939864,397
1657723750.49232,200816.5939918,746
1657723750.49232,200816.5939965,770
1657723750.49232,200816.5940016,66
1657723750.49232,200816.5940053,-586
1657723750.49232,200816.5940093,-368
1657723750.49232,200816.5940146,-9
1657723750.49232,200816.5940204,-28
1657723750.49232,200816.5940236,9
1657723750.49232,200816.5940265,112
1657723750.49232,200816.5940296,86
1657723750.49232,200818.6904736,66
1657723750.49232,200818.6904919,105
1657723750.49232,200818.690497,107
1657723750.49232,200818.6905027,95
1657723751.07083,200818.6905068,105
1657723751.07083,200818.6905105,112
1657723751.07083,200818.6905139,107
1657723751.07083,200818.6905175,107
1657723751.07083,200818.6905207,110
1657723751.07083,200818.6905247,107
1657723751.07083,200818.6905313,100
1657723751.07083,200818.6905374,98
1657723751.07083,200818.6905438,98
1657723751.07083,200818.6905474,100
1657723751.07083,200818.6905509,105
1657723751.07083,200818.690556,105
1657723751.07083,200818.6905631,100
1657723751.07083,200818.6905713,93
1657723751.07083,200818.6905762,90
1657723751.07083,200818.6905828,88
1657723751.07083,200818.690588,86
1657723751.07083,200818.6905934,86
1657723751.07083,200818.6905975,83
1657723751.07083,200818.6906103,81
1657723751.07083,200818.690619,76
1657723751.07083,200818.6906317,71
1657723751.07083,200818.6906439,69
1657723751.07083,200818.6906533,76
1657723751.07083,200818.6906605,78
1657723751.07083,200818.6906695,83
1657723751.07083,200818.6906759,88
1657723751.07083,200818.6906833,88
1657723751.07083,200818.6906919,83
1657723751.07083,200818.6906979,78
1657723751.07083,200818.690701,78
1657723751.07083,200818.6907039,76
1657723751.07083,200818.6907069,74
1657723751.07083,200818.6907098,71
1657723751.07083,200818.6907128,69
1657723751.07083,200818.6907157,71
1657723751.07083,200818.6907186,78
1657723751.07083,200818.6907215,83
1657723751.07083,200818.6907244,83
1657723751.07083,200818.6907273,88
1657723751.07083,200818.6907301,88
1657723751.07083,200818.6907331,81
1657723751.07083,200818.690736,83
1657723751.07083,200818.6907389,93
1657723751.07083,200818.6907418,95
1657723751.07083,200818.6907446,98
1657723751.07083,200818.6907475,100
1657723751.07083,200818.6907504,95
1657723751.07083,200818.6907533,93
1657723751.07083,200818.6907562,95
1657723751.0818,200818.690759,100
1657723751.0818,200818.690762,100
1657723751.0818,200818.6907648,95
1657723751.0818,200818.6907677,90
1657723751.0818,200818.6907706,86
1657723751.0818,200818.6907734,88
1657723751.0818,200818.6907764,90
1657723751.0818,200818.6907792,90
1657723751.0818,200818.6907821,93
1657723751.0818,200818.690785,95
1657723751.0818,200818.6907879,93
1657723751.0818,200818.6907909,93
1657723751.0818,200818.6907939,95
1657723751.0818,200818.6907967,100
1657723751.0818,200818.6907996,102
1657723751.0818,200818.6908025,98
1657723751.0818,200818.6908054,90
1657723751.0818,200818.6908083,88
1657723751.0818,200818.6908113,86
1657723751.0818,200819.2752701,76
1657723751.0818,200819.2752984,64
1657723751.0818,200819.2753013,69
1657723751.0818,200819.2753047,86
1657723751.0818,200819.2753069,105
1657723752.29195,200819.2753088,133
1657723752.29195,200819.2753107,150
1657723752.29195,200819.2753127,141
1657723752.29195,200819.2753146,107
1657723752.29195,200819.2753165,83
1657723752.29195,200819.2753199,86
1657723752.29195,200819.2753293,93
1657723752.29195,200819.275335,88
1657723752.29195,200819.2753395,86
1657723752.29195,200819.2753434,90
1657723752.29195,200819.2753471,100
1657723752.29195,200819.2753506,212
1657723752.29195,200819.2753541,485
1657723752.29195,200819.2753607,748
1657723752.29195,200819.275367,545
1657723752.29195,200819.2753695,-189
1657723752.29195,200819.2753717,-516
1657723752.29195,200819.2753736,-162
1657723752.29195,200819.2753765,26
1657723752.29195,200819.2753787,-28
1657723752.29195,200819.2753809,45
1657723752.29195,200819.2753879,95
1657723752.29195,200819.2753983,55
1657723752.29195,200819.2754037,62
1657723752.29195,200819.2754099,90
1657723752.29195,200819.2754149,86
1657723752.29195,200819.2754202,83
1657723752.29195,200819.2754239,88
1657723752.29195,200819.2754345,78
1657723752.29195,200819.275438,69
1657723752.29195,200819.2754409,71
1657723752.29195,200819.2754438,71
1657723752.29195,200819.2754467,66
1657723752.29195,200819.2754497,69
1657723752.29195,200819.2754535,74
1657723752.29195,200819.2754556,71
1657723752.29195,200819.2754582,69
1657723752.29195,200819.2754602,74
1657723752.29195,200819.2754623,78
1657723752.29195,200819.2754645,78
1657723752.29195,200819.2754667,81
1657723752.29195,200819.2754687,83
1657723752.29195,200819.2754709,83
1657723752.29195,200819.275473,81
1657723752.29195,200819.2754751,81
1657723752.29195,200819.2754773,78
1657723752.29195,200819.2754794,76
1657723752.29195,200819.2754855,74
1657723752.29195,200819.2754956,74
1657723752.29195,200819.2755007,74
1657723752.30316,200819.2755069,78
1657723752.30316,200819.2755116,83
1657723752.30316,200819.2755175,86
1657723752.30316,200819.2755223,83
1657723752.30316,200819.2755275,78
1657723752.30316,200819.2755315,74
1657723752.30316,200819.2755388,71
1657723752.30316,200819.2755479,66
1657723752.30316,200819.2755506,62
1657723752.30316,200819.2756306,57
1657723752.30316,200819.2756457,52
1657723752.30316,200819.2756592,50
1657723752.30316,200819.2756727,55
1657723752.30316,200819.2756859,57
1657723752.30316,200819.2756991,62
1657723752.30316,200819.2757122,71
1657723752.30316,200819.2757208,78
1657723752.30316,200819.2757235,81
1657723752.30316,200820.4960405,81
1657723752.30316,200820.4960594,86
1657723752.30316,200820.4960679,78
1657723752.30316,200820.4960732,74
1657723752.30316,200820.4960788,81
1657723752.30316,200820.4960828,86
1657723753.16191,200820.4960885,83
1657723753.16191,200820.496093,81
1657723753.16191,200820.4960975,78
1657723753.16191,200820.4961018,78
1657723753.16191,200820.4961062,81
1657723753.16191,200820.4961105,81
1657723753.16191,200820.4961153,76
1657723753.16191,200820.4961198,69
1657723753.16191,200820.496124,69
1657723753.16191,200820.496128,74
1657723753.16191,200820.4961331,76
1657723753.16191,200820.4961388,76
1657723753.16191,200820.496152,74
1657723753.16191,200820.4961631,69
1657723753.16191,200820.4961726,66
1657723753.16191,200820.4961798,69
1657723753.16191,200820.4961887,74
1657723753.16191,200820.4961936,71
1657723753.16191,200820.4961957,64
1657723753.16191,200820.4961975,62
1657723753.16191,200820.4962011,64
1657723753.16191,200820.4962055,66
1657723753.16191,200820.4962093,69
1657723753.16191,200820.4962114,71
1657723753.16191,200820.4962135,71
1657723753.16191,200820.4962157,71
1657723753.16191,200820.4962178,71
1657723753.16191,200820.4962199,69
1657723753.16191,200820.4962219,62
1657723753.16191,200820.4962241,50
1657723753.16191,200820.4962261,52
1657723753.16191,200820.4962281,57
1657723753.16191,200820.4962303,57
1657723753.16191,200820.4962324,71
1657723753.16191,200820.4962345,100
1657723753.16191,200820.4962366,114
1657723753.16191,200820.4962386,98
1657723753.16191,200820.4962406,69
1657723753.16191,200820.4962427,62
1657723753.16191,200820.4962448,74
1657723753.16191,200820.4962469,78
1657723753.16191,200820.4962491,76
1657723753.16191,200820.4962512,78
1657723753.16191,200820.4962532,81
1657723753.16191,200820.4962554,107
1657723753.16191,200820.4962575,267
1657723753.16191,200820.4962596,569
1657723753.16191,200820.4962623,753
1657723753.16191,200820.4962643,354
1657723753.16191,200820.4962671,-389
1657723753.16988,200820.4962691,-492
1657723753.16988,200820.4962712,-105
1657723753.16988,200820.4962732,-26
1657723753.16988,200820.4962753,-62
1657723753.16988,200820.4962775,33
1657723753.16988,200820.4962796,50
1657723753.16988,200820.4962818,11
1657723753.16988,200820.4962843,31
1657723753.16988,200820.4962863,45
1657723753.16988,200820.4962883,35
1657723753.16988,200820.4962904,38
1657723753.16988,200820.4962925,47
1657723753.16988,200820.4962945,40
1657723753.16988,200820.4962966,26
1657723753.16988,200820.4962986,28
1657723753.16988,200820.4963007,40
1657723753.16988,200820.4963028,43
1657723753.16988,200821.3714173,43
1657723753.16988,200821.3714357,52
1657723753.16988,200821.371443,59
1657723753.16988,200821.3714495,55
1657723753.16988,200821.3714561,57
1657723753.16988,200821.3714625,66
1657723753.16988,200821.3714684,66
1657723755.21199,200821.3714732,66
1657723755.21199,200821.3714798,66
1657723755.21199,200821.3714857,64
1657723755.21199,200821.371493,66
1657723755.21199,200821.3714995,64
1657723755.21199,200821.3715058,57
1657723755.21199,200821.3715136,55
1657723755.21199,200821.3715203,55
1657723755.21199,200821.3715267,43
1657723755.21199,200821.3715334,35
1657723755.21199,200821.3715397,52
1657723755.21199,200821.3715471,59
1657723755.21199,200821.3715539,50
1657723755.21199,200821.3715607,52
1657723755.21199,200821.3715676,64
1657723755.21199,200821.371572,52
1657723755.21199,200821.3715755,43
1657723755.21199,200821.3715787,50
1657723755.21199,200821.3715822,52
1657723755.21199,200821.3715854,45
1657723755.21199,200821.3715897,45
1657723755.21199,200821.3715946,38
1657723755.21199,200821.371599,35
1657723755.21199,200821.3716055,47
1657723755.21199,200821.3716133,59
1657723755.21199,200821.3716217,62
1657723755.21199,200821.3716286,69
1657723755.21199,200821.3716348,76
1657723755.21199,200821.3716416,62
1657723755.21199,200821.3716484,57
1657723755.21199,200821.3716574,78
1657723755.21199,200821.3716635,93
1657723755.21199,200821.3716683,88
1657723755.21199,200821.3716728,83
1657723755.21199,200821.3716768,83
1657723755.21199,200821.3716863,86
1657723755.21199,200821.3716942,83
1657723755.21199,200821.3716993,76
1657723755.21199,200821.3717077,76
1657723755.21199,200821.3717126,81
1657723755.21199,200821.3717204,83
1657723755.21199,200821.371726,76
1657723755.21199,200821.3717321,71
1657723755.21199,200821.3717389,71
1657723755.21199,200821.3717449,76
1657723755.21199,200821.3717527,78
1657723755.21199,200821.3717658,71
1657723755.21199,200821.3717777,64
1657723755.21199,200821.3717873,71
1657723755.21199,200821.3718003,74
1657723755.22396,200821.3718126,74
1657723755.22396,200821.3718241,78
1657723755.22396,200821.3718368,76
1657723755.22396,200821.3718516,57
1657723755.22396,200821.3718633,43
1657723755.22396,200821.3718756,52
1657723755.22396,200821.3718849,59
1657723755.22396,200821.3719115,55
1657723755.22396,200821.3719211,59
1657723755.22396,200821.3719258,64
1657723755.22396,200821.3719299,57
1657723755.22396,200821.3719448,52
1657723755.22396,200821.3719527,57
1657723755.22396,200821.3719594,59
1657723755.22396,200821.371966,50
1657723755.22396,200821.3719705,45
1657723755.22396,200823.4194029,45
1657723755.22396,200823.4194199,57
1657723755.22396,200823.4194249,83
1657723755.22396,200823.4194332,110
1657723755.22396,200823.4194404,126
1657723755.22396,200823.4194474,122
1657723755.22396,200823.4194501,95
1657723755.22396,200823.4194522,81
1657723755.60177,200823.4194541,88
1657723755.60177,200823.4194559,88
1657723755.60177,200823.4194594,81
1657723755.60177,200823.4194677,81
1657723755.60177,200823.419473,78
1657723755.60177,200823.4194773,74
1657723755.60177,200823.4194834,155
1657723755.60177,200823.4194886,425
1657723755.60177,200823.4194948,777
1657723755.60177,200823.4194996,681
1657723755.60177,200823.419507,-133
1657723755.60177,200823.4195147,-674
1657723755.60177,200823.4195222,-332
1657723755.60177,200823.4195337,-26
1657723755.60177,200823.4195395,-71
1657723755.60177,200823.4195431,0
1657723755.60177,200823.4195505,95
1657723755.60177,200823.4195621,55
1657723755.60177,200823.419573,45
1657723755.60177,200823.4195857,86
1657723755.60177,200823.4195995,86
1657723755.60177,200823.4196065,74
1657723755.60177,200823.4196156,83
1657723755.60177,200823.4196284,88
1657723755.60177,200823.4196401,88
1657723755.60177,200823.419654,93
1657723755.60177,200823.4196645,98
1657723755.60177,200823.4196701,102
1657723755.60177,200823.4196838,105
1657723755.60177,200823.4196922,107
1657723755.60177,200823.4197051,110
1657723755.60177,200823.4197196,110
1657723755.60177,200823.4197321,114
1657723755.60177,200823.4197423,117
1657723755.60177,200823.4197552,119
1657723755.60177,200823.4197645,119
1657723755.60177,200823.4197721,112
1657723755.60177,200823.4197799,100
1657723755.60177,200823.4197866,102
1657723755.60177,200823.4197952,105
1657723755.60177,200823.4198015,95
1657723755.60177,200823.4198167,90
1657723755.60177,200823.4198289,90
1657723755.60177,200823.4198419,86
1657723755.60177,200823.4198565,81
1657723755.60177,200823.4198646,76
1657723755.60177,200823.4198734,69
1657723755.60177,200823.4198801,74
1657723755.60177,200823.4198862,83
1657723755.60177,200823.4198911,83
1657723755.613,200823.4198968,83
1657723755.613,200823.4199015,86
1657723755.613,200823.419908,83
1657723755.613,200823.4199142,81
1657723755.613,200823.4199243,76
1657723755.613,200823.4199369,69
1657723755.613,200823.4199513,64
1657723755.613,200823.4199654,69
1657723755.613,200823.4199814,74
1657723755.613,200823.419994,78
1657723755.613,200823.4200404,88
1657723755.613,200823.4200598,95
1657723755.613,200823.4200697,95
1657723755.613,200823.4200773,98
1657723755.613,200823.4200842,102
1657723755.613,200823.8091787,110
1657723755.613,200823.8091911,114
1657723755.613,200823.8091941,117
1657723755.613,200823.8091968,117
1657723755.613,200823.8091992,117
1657723755.613,200823.8092015,117
1657723755.613,200823.8092038,119
1657723755.613,200823.809206,119
1657723755.613,200823.8092083,117
1657723756.23112,200823.8092106,117
1657723756.23112,200823.8092128,114
1657723756.23112,200823.8092149,112
1657723756.23112,200823.809217,107
1657723756.23112,200823.809219,102
1657723756.23112,200823.8092211,102
1657723756.23112,200823.8092237,105
1657723756.23112,200823.8092271,100
1657723756.23112,200823.8092355,93
1657723756.23112,200823.8092403,90
1657723756.23112,200823.8092442,98
1657723756.23112,200823.809249,95
1657723756.23112,200823.809256,90
1657723756.23112,200823.8092612,88
1657723756.23112,200823.8092728,88
1657723756.23112,200823.8092763,88
1657723756.23112,200823.8092785,93
1657723756.23112,200823.8092806,88
1657723756.23112,200823.8092827,81
1657723756.23112,200823.8092847,78
1657723756.23112,200823.8092869,78
1657723756.23112,200823.8092889,71
1657723756.23112,200823.809291,66
1657723756.23112,200823.8092945,62
1657723756.23112,200823.8093075,57
1657723756.23112,200823.8093135,64
1657723756.23112,200823.8093158,81
1657723756.23112,200823.8093181,102
1657723756.23112,200823.8093202,124
1657723756.23112,200823.809323,122
1657723756.23112,200823.8093329,90
1657723756.23112,200823.8093414,59
1657723756.23112,200823.8093439,55
1657723756.23112,200823.809346,66
1657723756.23112,200823.8093481,74
1657723756.23112,200823.8093502,74
1657723756.23112,200823.8093522,71
1657723756.23112,200823.8093593,76
1657723756.23112,200823.8093701,179
1657723756.23112,200823.8093748,452
1657723756.23112,200823.809378,741
1657723756.23112,200823.8093808,571
1657723756.23112,200823.8093908,-193
1657723756.23112,200823.8093991,-612
1657723756.23112,200823.8094016,-263
1657723756.23112,200823.8094037,-19
1657723756.23112,200823.8094059,-76
1657723756.23112,200823.8094085,-2
1657723756.23112,200823.8094183,71
1657723756.23112,200823.8094269,28
1657723756.24109,200823.8094293,28
1657723756.24109,200823.8094315,62
1657723756.24109,200823.8094335,59
1657723756.24109,200823.8094356,50
1657723756.24109,200823.8094428,62
1657723756.24109,200823.8094537,66
1657723756.24109,200823.8094583,66
1657723756.24109,200823.8094604,66
1657723756.24109,200823.8094628,62
1657723756.24109,200823.809472,64
1657723756.24109,200823.8094814,74
1657723756.24109,200823.8094856,78
1657723756.24109,200823.8094876,81
1657723756.24109,200823.8094918,83
1657723756.24109,200824.4438192,83
1657723756.24109,200824.4438374,86
1657723756.24109,200824.443844,93
1657723756.24109,200824.4438483,98
1657723756.24109,200824.4438544,95
1657723756.24109,200824.4438714,95
1657723756.24109,200824.4438887,95
1657723756.24109,200824.4439012,90
1657723756.24109,200824.4439072,90
1657723756.24109,200824.4439095,90
1657723756.91328,200824.4439117,83
1657723756.91328,200824.4439136,81
1657723756.91328,200824.4439169,83
1657723756.91328,200824.4439258,88
1657723756.91328,200824.4439336,93
1657723756.91328,200824.4439391,100
1657723756.91328,200824.443945,102
1657723756.91328,200824.4439519,102
1657723756.91328,200824.4439578,105
1657723756.91328,200824.4439619,102
1657723756.91328,200824.4439658,90
1657723756.91328,200824.4439699,83
1657723756.91328,200824.4439758,83
1657723756.91328,200824.4439797,86
1657723756.91328,200824.4439851,83
1657723756.91328,200824.4439891,81
1657723756.91328,200824.4439946,86
1657723756.91328,200824.4439993,90
