Time,TimeLsl,Value
1657720606.19715,197673.0539894,219
1657720606.19715,197673.054009,219
1657720606.19715,197673.0540174,221
1657720606.19715,197673.0540219,221
1657720606.19715,197673.0540273,205
1657720606.19715,197673.0540312,178
1657720606.19715,197673.0540352,147
1657720606.19715,197673.0540406,115
1657720606.19715,197673.0540444,110
1657720606.19715,197673.0540482,115
1657720606.19715,197673.054054,103
1657720606.19715,197673.0540577,84
1657720606.19715,197673.0540616,79
1657720606.19715,197673.0540655,77
1657720606.19715,197673.0540696,67
1657720606.19715,197673.0540752,79
1657720606.19715,197673.0540801,91
1657720606.19715,197673.0540853,74
1657720606.19715,197673.0540909,57
1657720606.19715,197673.0540974,60
1657720606.19715,197673.0541038,48
1657720606.19715,197673.0541086,14
1657720606.19715,197673.054114,0
1657720606.19715,197673.0541179,-19
1657720606.19715,197673.0541219,-60
1657720606.19715,197673.054126,-79
1657720606.19715,197673.0541316,-77
1657720606.19715,197673.0541357,-84
1657720606.19715,197673.0541413,-98
1657720606.19715,197673.0541455,-118
1657720606.19715,197673.0541495,-135
1657720606.19715,197673.0541541,-137
1657720606.19715,197673.0541599,-144
1657720606.19715,197673.0541639,-161
1657720606.19715,197673.0541696,-161
1657720606.19715,197673.0541736,-144
1657720606.19715,197673.0541777,-147
1657720606.19715,197673.0541818,-173
1657720606.19715,197673.0541875,-193
1657720606.19715,197673.0541917,-183
1657720606.19715,197673.0541973,-178
1657720606.19715,197673.0542012,-185
1657720606.19715,197673.0542051,-190
1657720606.19715,197673.0542088,-180
1657720606.19715,197673.0542144,-178
1657720606.19715,197673.0542207,-200
1657720606.19715,197673.0542265,-217
1657720606.19715,197673.0542302,-207
1657720606.19715,197673.0542338,-209
1657720606.19715,197673.0542378,-226
1657720606.31291,197673.0542431,-226
1657720606.31291,197673.054247,-209
1657720606.31291,197673.0542522,-205
1657720606.31291,197673.0542563,-221
1657720606.31291,197673.0542603,-241
1657720606.31291,197673.0542644,-246
1657720606.31291,197673.0542699,-248
1657720606.31291,197673.0542746,-258
1657720606.31291,197673.0542802,-260
1657720606.31291,197673.0542862,-255
1657720606.31291,197673.0542902,-260
1657720606.31291,197673.0542942,-279
1657720606.31291,197673.0542999,-308
1657720606.31291,197673.0543039,-320
1657720606.31291,197673.0543091,-328
1657720606.31291,197673.0543144,-345
1657720606.31291,197673.0543186,-349
1657720606.31291,197673.0543241,-347
1657720606.31291,197673.0543281,-345
1657720606.31291,197673.0543335,-328
1657720606.31291,197673.0543376,-320
1657720606.31291,197673.0543416,-291
1657720606.31291,197673.0543457,-120
1657720606.31291,197673.7356056,183
1657720606.31291,197673.7356274,412
1657720606.31291,197673.7356342,231
1657720606.31291,197673.7356406,-386
1657720606.31291,197673.7356472,-706
1657720606.31291,197673.7356539,-451
1657720606.31291,197673.7356605,-318
1657720606.31291,197673.7356659,-419
1657720606.31291,197673.7356715,-383
1657720606.31291,197673.7356782,-337
1657720606.31291,197673.735685,-378
1657720606.31291,197673.7356946,-371
1657720606.31291,197673.7356999,-340
1657720606.31291,197673.735706,-352
1657720606.31291,197673.7357103,-357
1657720606.31291,197673.7357144,-349
1657720606.31291,197673.735719,-352
1657720606.31291,197673.7357237,-340
1657720606.31291,197673.7357687,-325
1657720606.31291,197673.7357792,-320
1657720606.31291,197673.7357874,-306
1657720606.31291,197673.7357953,-294
1657720606.31291,197673.7358038,-306
1657720606.31291,197673.7358134,-308
1657720606.31291,197673.735823,-275
1657720606.31291,197673.7358334,-246
1657720606.31291,197673.7358406,-246
1657720606.3528,197673.7358467,-238
1657720606.3528,197673.7358545,-221
1657720606.3528,197673.735861,-209
1657720606.3528,197673.7358673,-200
1657720606.3528,197673.7358728,-183
1657720606.3528,197673.7358795,-164
1657720606.3528,197673.7358844,-166
1657720606.3528,197673.7358892,-180
1657720606.3528,197673.7358956,-183
1657720606.3528,197673.7359003,-183
1657720606.3528,197673.7359088,-173
1657720606.3528,197673.7359155,-156
1657720606.3528,197673.7359236,-166
1657720606.3528,197673.7359382,-188
1657720606.3528,197673.735952,-188
1657720606.3528,197673.7359596,-185
1657720606.3528,197673.7359667,-195
1657720606.3528,197673.7359721,-185
1657720606.3528,197673.7359814,-166
1657720606.3528,197673.73599,-159
1657720606.3528,197673.7359964,-147
1657720606.3528,197673.736011,-130
1657720606.3528,197673.7360239,-127
1657720606.3528,197673.7360322,-118
1657720606.3528,197673.7360379,-94
1657720606.3528,197673.736047,-89
1657720606.3528,197673.7360559,-91
1657720606.3528,197673.7360648,-82
1657720606.3528,197673.736072,-67
1657720606.3528,197673.7360797,-62
1657720606.3528,197673.7360875,-62
1657720606.3528,197673.7360943,-65
1657720606.3528,197673.7361005,-62
1657720606.3528,197673.7361061,-57
1657720606.3528,197673.7361152,-53
1657720606.3528,197673.7361215,-53
1657720606.3528,197673.7361623,-48
1657720606.3528,197673.7361714,-36
