(0.14, 1.99, 16.99)
(0.14, 1.99, 16.99)
(0.14, 1.99, 17.00)
(0.14, 1.98, 17.00)
(0.14, 1.98, 17.00)
(0.14, 1.97, 17.00)
(0.14, 1.97, 17.00)
(0.15, 1.97, 17.00)
(0.15, 1.97, 17.01)
(0.16, 1.97, 17.01)
(0.17, 1.97, 17.01)
(0.18, 1.97, 17.01)
(0.19, 1.97, 17.01)
(0.20, 1.97, 17.00)
(0.22, 1.97, 17.00)
(0.24, 1.97, 17.00)
(0.26, 1.97, 16.99)
(0.28, 1.96, 16.99)
(0.30, 1.96, 16.99)
(0.32, 1.95, 16.98)
(0.34, 1.95, 16.98)
(0.35, 1.94, 16.98)
(0.35, 1.94, 16.98)
(0.35, 1.94, 16.98)
(0.34, 1.95, 16.98)
(0.33, 1.95, 16.97)
(0.32, 1.94, 16.97)
(0.30, 1.95, 16.96)
(0.29, 1.95, 16.94)
(0.27, 1.95, 16.92)
(0.24, 1.95, 16.90)
(0.21, 1.96, 16.88)
(0.17, 1.96, 16.86)
(0.12, 1.96, 16.83)
(0.08, 1.97, 16.82)
(0.04, 1.97, 16.79)
(0.01, 1.97, 16.77)
(-0.02, 1.97, 16.75)
(-0.04, 1.97, 16.73)
(-0.06, 1.97, 16.72)
(-0.08, 1.97, 16.71)
(-0.09, 1.97, 16.69)
(-0.10, 1.97, 16.68)
(-0.10, 1.96, 16.67)
(-0.10, 1.96, 16.67)
(-0.10, 1.96, 16.66)
(-0.09, 1.96, 16.65)
(-0.09, 1.96, 16.63)
(-0.08, 1.97, 16.61)
(-0.07, 1.98, 16.58)
(-0.06, 1.99, 16.55)
(-0.06, 2.00, 16.52)
(-0.05, 2.00, 16.51)
(-0.04, 2.00, 16.48)
(-0.04, 2.00, 16.47)
(-0.04, 1.99, 16.46)
(-0.03, 1.99, 16.44)
(-0.03, 2.00, 16.43)
(-0.02, 2.00, 16.42)
(0.00, 2.01, 16.41)
(0.01, 2.02, 16.41)
(0.02, 2.02, 16.40)
(0.02, 2.02, 16.39)
(0.02, 2.00, 16.38)
(0.02, 1.99, 16.40)
(0.01, 2.00, 16.43)
(0.00, 2.02, 16.47)
(-0.02, 2.05, 16.53)
(-0.03, 2.06, 16.58)
(-0.03, 2.06, 16.62)
(-0.04, 2.06, 16.65)
(-0.06, 2.06, 16.67)
(-0.07, 2.06, 16.67)
(-0.06, 2.06, 16.67)
(-0.05, 2.06, 16.66)
(-0.04, 2.06, 16.65)
(-0.03, 2.07, 16.64)
(-0.02, 2.07, 16.63)
(-0.01, 2.07, 16.62)
(0.00, 2.07, 16.61)
(0.01, 2.06, 16.60)
(0.02, 2.06, 16.59)
(0.02, 2.06, 16.57)
(0.03, 2.06, 16.55)
(0.03, 2.05, 16.54)
(0.03, 2.05, 16.52)
(0.04, 2.04, 16.50)
(0.05, 2.02, 16.48)
(0.06, 2.01, 16.47)
(0.06, 2.00, 16.45)
(0.06, 2.00, 16.44)
(0.07, 2.00, 16.44)
(0.06, 1.99, 16.42)
(0.05, 2.00, 16.40)
(0.02, 2.00, 16.39)
(-0.01, 2.00, 16.37)
(-0.06, 2.00, 16.36)
(-0.09, 2.00, 16.35)
(-0.12, 2.00, 16.35)
(-0.15, 2.00, 16.33)
(-0.16, 2.00, 16.32)
(-0.17, 2.00, 16.31)
(-0.18, 2.00, 16.29)
(-0.17, 2.00, 16.27)
(-0.15, 2.00, 16.25)
(-0.13, 2.01, 16.23)
(-0.11, 2.02, 16.20)
(-0.09, 2.02, 16.18)
(-0.07, 2.02, 16.16)
(-0.05, 2.02, 16.14)
(-0.05, 2.01, 16.13)
