0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.35, 1.82, 16.84);(43.51, 200.34, 12.27)
0,3733;(-0.29, 1.88, 16.89);(22.32, 241.73, 9.86)
0,5720;(-0.32, 1.88, 16.84);(24.74, 246.82, 9.89)
0,6590;(-0.34, 1.87, 16.82);(26.02, 247.94, 10.04)
0,6919;(-0.35, 1.87, 16.80);(26.49, 248.19, 10.03)
0,7060;(-0.35, 1.87, 16.80);(26.73, 248.29, 10.05)
0,7173;(-0.37, 1.85, 16.64);(30.07, 243.19, 8.61)
0,9203;(-0.36, 1.85, 16.59);(31.08, 237.59, 7.13)
0,9988;(-0.36, 1.86, 16.57);(31.29, 234.68, 5.65)
1,0248;(-0.35, 1.86, 16.56);(31.07, 232.96, 4.27)
1,0386;(-0.35, 1.86, 16.55);(30.86, 232.18, 3.64)
1,0526;(-0.35, 1.87, 16.55);(30.63, 231.42, 3.06)
1,0634;(-0.34, 1.87, 16.54);(30.41, 230.65, 2.49)
1,0755;(-0.34, 1.87, 16.54);(30.17, 229.88, 1.95)
1,0933;(-0.34, 1.87, 16.53);(29.68, 228.46, 0.93)
1,1122;(-0.33, 1.88, 16.52);(29.45, 227.82, 0.47)
1,1255;(-0.33, 1.88, 16.52);(29.21, 227.29, 0.08)
1,1368;(-0.33, 1.88, 16.51);(29.03, 226.81, 359.75)
1,1477;(-0.33, 1.88, 16.51);(28.91, 226.42, 359.48)
1,1594;(-0.33, 1.88, 16.50);(28.88, 226.07, 359.29)
1,1706;(-0.33, 1.88, 16.50);(28.89, 225.72, 359.11)
1,1820;(-0.32, 1.88, 16.49);(28.93, 225.42, 359.04)
1,1933;(-0.32, 1.88, 16.49);(29.02, 224.91, 358.94)
1,2049;(-0.32, 1.88, 16.48);(29.10, 224.72, 358.98)
1,2181;(-0.32, 1.88, 16.48);(29.20, 224.50, 359.03)
1,2286;(-0.32, 1.88, 16.47);(29.34, 224.31, 359.12)
1,2406;(-0.32, 1.88, 16.47);(29.41, 224.13, 359.20)
1,2515;(-0.32, 1.88, 16.46);(29.42, 223.91, 359.24)
1,2617;(-0.32, 1.88, 16.46);(29.32, 223.70, 359.27)
1,2732;(-0.32, 1.88, 16.45);(29.15, 223.44, 359.28)
1,2850;(-0.32, 1.89, 16.45);(28.90, 223.18, 359.31)
1,2974;(-0.32, 1.89, 16.44);(28.65, 222.88, 359.36)
1,3101;(-0.32, 1.89, 16.44);(28.42, 222.56, 359.44)
1,3238;(-0.32, 1.89, 16.43);(28.19, 222.20, 359.50)
1,3366;(-0.32, 1.89, 16.43);(27.98, 221.83, 359.54)
1,3483;(-0.32, 1.89, 16.42);(27.81, 221.42, 359.55)
1,3603;(-0.32, 1.89, 16.41);(27.56, 220.56, 359.49)
1,3724;(-0.32, 1.88, 16.41);(27.48, 220.09, 359.42)
1,3847;(-0.32, 1.88, 16.40);(27.45, 219.62, 359.33)
1,3950;(-0.32, 1.88, 16.40);(27.49, 219.15, 359.22)
1,4093;(-0.32, 1.88, 16.40);(27.62, 218.76, 359.11)
1,4226;(-0.32, 1.88, 16.39);(27.82, 218.41, 358.95)
1,4340;(-0.32, 1.88, 16.39);(28.05, 218.08, 358.78)
1,4447;(-0.33, 1.88, 16.38);(28.33, 217.86, 358.57)
1,4557;(-0.33, 1.87, 16.38);(28.59, 217.62, 358.39)
1,4674;(-0.33, 1.87, 16.37);(28.86, 217.48, 358.23)
1,4788;(-0.33, 1.87, 16.37);(29.11, 217.32, 358.11)
1,4904;(-0.34, 1.87, 16.36);(29.35, 217.24, 358.03)
1,5027;(-0.34, 1.87, 16.36);(29.60, 217.19, 357.98)
1,5157;(-0.35, 1.87, 16.36);(29.83, 217.18, 357.94)
1,5258;(-0.35, 1.87, 16.35);(30.02, 217.24, 357.94)
1,5381;(-0.35, 1.87, 16.35);(30.12, 217.34, 357.92)
1,5496;(-0.36, 1.86, 16.34);(30.20, 217.46, 357.89)
1,5609;(-0.37, 1.86, 16.33);(30.37, 217.76, 357.80)
1,5724;(-0.38, 1.86, 16.33);(30.49, 217.92, 357.75)
