0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.04, 1.69, 16.44);(39.19, 151.10, 2.66)
0,3733;(0.13, 1.87, 16.88);(358.73, 121.40, 357.49)
0,5679;(0.15, 1.87, 16.87);(359.86, 123.26, 357.96)
0,6414;(0.16, 1.86, 16.87);(0.66, 124.51, 358.09)
0,6700;(0.17, 1.86, 16.86);(1.24, 125.70, 358.01)
0,6863;(0.17, 1.86, 16.86);(2.04, 127.47, 357.86)
0,7002;(0.17, 1.86, 16.85);(2.56, 128.57, 357.81)
0,7137;(0.23, 1.85, 16.80);(6.85, 139.96, 359.09)
0,9213;(0.26, 1.84, 16.79);(8.35, 141.06, 358.87)
1,0012;(0.27, 1.84, 16.78);(9.03, 141.59, 358.85)
1,0279;(0.28, 1.84, 16.78);(9.25, 141.83, 358.85)
1,0415;(0.28, 1.84, 16.78);(9.48, 142.08, 358.84)
1,0521;(0.28, 1.84, 16.77);(9.70, 142.37, 358.85)
1,0637;(0.29, 1.84, 16.77);(9.91, 142.68, 358.89)
1,0750;(0.29, 1.84, 16.77);(10.14, 142.99, 358.93)
1,0924;(0.30, 1.83, 16.77);(10.51, 143.59, 359.07)
1,1110;(0.31, 1.83, 16.76);(10.82, 144.23, 359.20)
1,1236;(0.31, 1.83, 16.76);(10.97, 144.55, 359.23)
1,1340;(0.31, 1.83, 16.76);(11.15, 144.94, 359.31)
1,1454;(0.32, 1.83, 16.76);(11.32, 145.34, 359.37)
1,1562;(0.32, 1.83, 16.75);(11.53, 145.76, 359.42)
1,1680;(0.32, 1.83, 16.75);(11.74, 146.22, 359.47)
1,1791;(0.33, 1.83, 16.75);(11.98, 146.68, 359.52)
1,1905;(0.33, 1.83, 16.75);(12.21, 147.19, 359.57)
1,2018;(0.33, 1.82, 16.75);(12.46, 147.73, 359.61)
1,2134;(0.34, 1.82, 16.74);(12.70, 148.29, 359.65)
1,2243;(0.34, 1.82, 16.74);(12.95, 148.89, 359.70)
1,2352;(0.34, 1.82, 16.74);(13.21, 149.50, 359.74)
1,2474;(0.34, 1.82, 16.74);(13.46, 150.13, 359.79)
1,2593;(0.35, 1.82, 16.74);(13.74, 150.78, 359.84)
1,2701;(0.35, 1.82, 16.73);(14.03, 151.43, 359.90)
1,2822;(0.35, 1.82, 16.73);(14.32, 152.10, 359.99)
1,2937;(0.35, 1.81, 16.73);(14.59, 152.76, 0.05)
1,3046;(0.36, 1.81, 16.73);(14.87, 153.43, 0.14)
1,3166;(0.36, 1.81, 16.72);(15.14, 154.12, 0.20)
1,3285;(0.36, 1.81, 16.72);(15.42, 154.80, 0.29)
1,3397;(0.36, 1.81, 16.72);(15.72, 155.52, 0.35)
1,3514;(0.36, 1.81, 16.72);(16.00, 156.23, 0.42)
1,3626;(0.36, 1.81, 16.72);(16.32, 156.97, 0.52)
1,3746;(0.37, 1.81, 16.72);(16.64, 157.72, 0.59)
1,3859;(0.37, 1.80, 16.71);(16.97, 158.50, 0.67)
1,3968;(0.37, 1.80, 16.71);(17.28, 159.30, 0.73)
1,4078;(0.37, 1.80, 16.71);(17.61, 160.14, 0.80)
1,4196;(0.37, 1.80, 16.71);(17.93, 160.98, 0.86)
1,4304;(0.37, 1.80, 16.71);(18.26, 161.83, 0.92)
1,4416;(0.37, 1.80, 16.70);(18.63, 162.72, 0.99)
1,4530;(0.37, 1.80, 16.70);(19.37, 164.51, 1.11)
1,4647;(0.37, 1.79, 16.70);(19.71, 165.42, 1.16)
1,4792;(0.37, 1.79, 16.70);(20.04, 166.34, 1.20)
1,4916;(0.37, 1.79, 16.70);(20.32, 167.26, 1.24)
1,5031;(0.37, 1.79, 16.70);(20.57, 168.19, 1.27)
1,5161;(0.37, 1.79, 16.69);(20.81, 169.12, 1.31)
1,5281;(0.37, 1.79, 16.69);(21.04, 170.03, 1.36)
1,5414;(0.37, 1.79, 16.69);(21.24, 170.95, 1.39)
1,5614;(0.37, 1.78, 16.69);(21.69, 172.80, 1.48)
1,5801;(0.37, 1.78, 16.69);(22.11, 174.59, 1.56)
