(0.26, 1.96, 16.81)
(0.25, 1.96, 16.80)
(0.25, 1.95, 16.80)
(0.24, 1.95, 16.79)
(0.24, 1.95, 16.79)
(0.24, 1.96, 16.79)
(0.24, 1.97, 16.79)
(0.25, 1.97, 16.80)
(0.25, 1.98, 16.80)
(0.26, 1.98, 16.81)
(0.27, 1.99, 16.82)
(0.27, 1.99, 16.82)
(0.27, 1.99, 16.82)
(0.28, 1.99, 16.83)
(0.28, 1.99, 16.83)
(0.28, 1.99, 16.83)
(0.27, 1.99, 16.83)
(0.27, 1.99, 16.82)
(0.26, 1.99, 16.82)
(0.26, 1.99, 16.82)
(0.25, 1.99, 16.82)
(0.25, 1.99, 16.81)
(0.23, 1.99, 16.81)
(0.22, 1.99, 16.81)
(0.22, 1.99, 16.81)
(0.22, 1.99, 16.81)
(0.24, 1.99, 16.80)
(0.27, 2.00, 16.80)
(0.30, 2.00, 16.80)
(0.32, 1.99, 16.80)
(0.33, 1.99, 16.81)
(0.32, 1.99, 16.81)
(0.32, 1.99, 16.81)
(0.30, 1.99, 16.81)
(0.29, 1.99, 16.81)
(0.28, 1.99, 16.82)
(0.27, 1.99, 16.82)
(0.27, 1.98, 16.82)
(0.27, 1.98, 16.82)
(0.26, 1.98, 16.82)
(0.26, 1.97, 16.81)
(0.26, 1.96, 16.81)
(0.26, 1.96, 16.80)
(0.27, 1.95, 16.79)
(0.27, 1.95, 16.78)
(0.29, 1.95, 16.77)
(0.30, 1.95, 16.75)
(0.32, 1.95, 16.74)
(0.34, 1.95, 16.72)
(0.35, 1.95, 16.70)
(0.35, 1.95, 16.67)
(0.33, 1.94, 16.62)
(0.31, 1.94, 16.57)
(0.29, 1.94, 16.53)
(0.26, 1.95, 16.50)
(0.24, 1.95, 16.47)
(0.23, 1.95, 16.44)
(0.22, 1.96, 16.42)
(0.22, 1.95, 16.40)
(0.23, 1.95, 16.37)
(0.24, 1.95, 16.35)
(0.26, 1.96, 16.33)
(0.28, 1.96, 16.31)
(0.30, 1.96, 16.29)
(0.32, 1.96, 16.28)
(0.34, 1.95, 16.27)
(0.35, 1.95, 16.26)
(0.36, 1.95, 16.26)
(0.37, 1.95, 16.25)
(0.38, 1.95, 16.24)
(0.39, 1.94, 16.24)
(0.40, 1.94, 16.24)
(0.41, 1.94, 16.23)
(0.41, 1.94, 16.22)
(0.41, 1.94, 16.21)
(0.41, 1.94, 16.20)
(0.41, 1.94, 16.20)
(0.41, 1.94, 16.20)
(0.41, 1.94, 16.20)
(0.42, 1.94, 16.20)
(0.42, 1.94, 16.20)
(0.42, 1.94, 16.20)
(0.43, 1.94, 16.20)
(0.43, 1.94, 16.20)
(0.43, 1.94, 16.20)
(0.44, 1.94, 16.20)
(0.44, 1.94, 16.20)
(0.45, 1.94, 16.19)
(0.46, 1.94, 16.16)
(0.45, 1.94, 16.14)
(0.45, 1.93, 16.10)
(0.43, 1.93, 16.07)
(0.41, 1.93, 16.04)
(0.39, 1.94, 16.01)
(0.37, 1.94, 15.99)
(0.34, 1.95, 15.98)
(0.32, 1.95, 15.96)
(0.30, 1.95, 15.96)
(0.29, 1.95, 15.95)
(0.28, 1.95, 15.94)
(0.28, 1.95, 15.94)
(0.28, 1.95, 15.93)
(0.28, 1.95, 15.93)
(0.29, 1.95, 15.93)
(0.30, 1.95, 15.93)
(0.31, 1.96, 15.94)
(0.32, 1.95, 15.94)
(0.33, 1.96, 15.94)
(0.34, 1.96, 15.95)
(0.35, 1.95, 15.95)
(0.36, 1.95, 15.95)
(0.37, 1.95, 15.95)
(0.38, 1.95, 15.95)
(0.38, 1.95, 15.95)
(0.39, 1.95, 15.95)
(0.39, 1.95, 15.95)
(0.39, 1.95, 15.96)
(0.40, 1.95, 15.96)
(0.40, 1.95, 15.96)
(0.40, 1.95, 15.96)
(0.40, 1.95, 15.95)
(0.41, 1.95, 15.95)
(0.41, 1.95, 15.95)
(0.41, 1.95, 15.94)
(0.41, 1.95, 15.94)
(0.41, 1.95, 15.94)
(0.41, 1.95, 15.93)
(0.41, 1.95, 15.93)
(0.42, 1.95, 15.93)
(0.42, 1.95, 15.92)
(0.42, 1.95, 15.92)
(0.43, 1.95, 15.92)
(0.43, 1.95, 15.92)
(0.43, 1.95, 15.92)
(0.43, 1.95, 15.91)
(0.43, 1.95, 15.91)
(0.44, 1.95, 15.91)
(0.44, 1.96, 15.91)
(0.45, 1.96, 15.90)
(0.46, 1.97, 15.90)
(0.48, 1.97, 15.90)
(0.49, 1.97, 15.90)
(0.50, 1.97, 15.89)
(0.50, 1.97, 15.89)
(0.54, 1.98, 15.91)
(0.56, 1.97, 15.94)
(0.58, 1.97, 15.96)
(0.60, 1.97, 15.98)
(0.63, 1.97, 15.98)
(0.65, 1.97, 15.99)
(0.69, 1.97, 16.00)
(0.73, 1.98, 16.01)
(0.77, 1.98, 15.98)
(0.81, 1.97, 15.88)
(0.85, 1.96, 15.79)
(0.91, 1.96, 15.70)
(0.97, 1.98, 15.62)
(1.03, 1.98, 15.56)
(1.10, 1.97, 15.52)
(1.17, 1.96, 15.50)
(1.22, 1.94, 15.49)
(1.27, 1.94, 15.50)
(1.30, 1.93, 15.51)
(1.32, 1.93, 15.51)
(1.32, 1.92, 15.50)
(1.31, 1.92, 15.49)
(1.30, 1.91, 15.47)
(1.26, 1.89, 15.44)
(1.22, 1.87, 15.40)
(1.18, 1.85, 15.35)
(1.15, 1.80, 15.30)
(1.13, 1.77, 15.25)
(1.11, 1.76, 15.23)
(1.11, 1.78, 15.23)
(1.12, 1.80, 15.25)
(1.12, 1.81, 15.27)
(1.14, 1.82, 15.32)
(1.16, 1.83, 15.37)
(1.22, 1.81, 15.42)
(1.29, 1.76, 15.47)
(1.34, 1.71, 15.49)
(1.41, 1.67, 15.49)
(1.47, 1.62, 15.48)
(1.54, 1.56, 15.45)
(1.59, 1.52, 15.42)
(1.63, 1.47, 15.40)
(1.66, 1.41, 15.38)
(1.68, 1.35, 15.37)
(1.69, 1.30, 15.37)
(1.70, 1.27, 15.37)
(1.70, 1.25, 15.37)
(1.69, 1.24, 15.38)
(1.68, 1.23, 15.38)
(1.67, 1.21, 15.40)
(1.66, 1.22, 15.41)
(1.65, 1.25, 15.43)
(1.65, 1.27, 15.45)
(1.64, 1.28, 15.47)
(1.64, 1.26, 15.50)
(1.63, 1.22, 15.53)
(1.63, 1.18, 15.56)
(1.62, 1.15, 15.60)
(1.62, 1.16, 15.64)
(1.61, 1.19, 15.68)
(1.59, 1.24, 15.72)
(1.57, 1.31, 15.76)
(1.55, 1.41, 15.80)
(1.51, 1.51, 15.83)
(1.47, 1.61, 15.86)
(1.41, 1.72, 15.88)
(1.36, 1.80, 15.89)
(1.31, 1.85, 15.89)
(1.27, 1.89, 15.89)
(1.22, 1.93, 15.90)
(1.18, 1.96, 15.91)
(1.15, 1.98, 15.91)
(1.14, 1.99, 15.92)
(1.13, 2.01, 15.92)
(1.12, 2.02, 15.92)
(1.12, 2.02, 15.93)
(1.11, 2.02, 15.95)
(1.11, 2.02, 15.97)
(1.12, 2.02, 15.99)
(1.14, 2.02, 16.02)
(1.18, 2.01, 16.08)
(1.24, 2.00, 16.12)
(1.32, 1.99, 16.17)
(1.39, 2.00, 16.21)
(1.46, 2.02, 16.26)
(1.51, 2.02, 16.32)
(1.55, 2.02, 16.38)
(1.59, 2.01, 16.46)
(1.61, 2.00, 16.54)
(1.63, 2.00, 16.63)
(1.65, 2.00, 16.71)
(1.66, 2.00, 16.77)
(1.67, 2.01, 16.81)
(1.68, 2.01, 16.84)
(1.70, 2.01, 16.85)
(1.71, 2.00, 16.84)
(1.72, 2.00, 16.83)
(1.73, 2.00, 16.82)
