0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.23, 1.77, 16.37);(354.51, 185.56, 356.91)
0,3733;(0.26, 1.75, 16.30);(1.73, 189.39, 358.93)
0,5184;(0.26, 1.75, 16.30);(1.77, 189.76, 359.10)
0,5817;(0.26, 1.75, 16.30);(1.82, 189.84, 359.21)
0,6067;(0.26, 1.75, 16.30);(1.85, 189.86, 359.25)
0,6214;(0.26, 1.75, 16.30);(1.86, 189.87, 359.27)
0,6350;(0.26, 1.75, 16.30);(1.87, 189.86, 359.29)
0,6461;(0.26, 1.75, 16.30);(1.97, 189.79, 359.52)
0,8490;(0.26, 1.75, 16.30);(1.87, 189.82, 359.71)
0,9162;(0.26, 1.75, 16.30);(1.85, 189.79, 359.80)
0,9388;(0.26, 1.75, 16.30);(1.85, 189.77, 359.89)
0,9504;(0.26, 1.75, 16.30);(1.86, 189.77, 359.94)
0,9609;(0.26, 1.75, 16.30);(1.85, 189.74, 359.98)
0,9726;(0.26, 1.75, 16.30);(1.85, 189.73, 0.03)
0,9826;(0.26, 1.75, 16.30);(1.84, 189.72, 0.07)
0,9937;(0.26, 1.75, 16.30);(1.84, 189.71, 0.10)
1,0059;(0.26, 1.75, 16.30);(1.81, 189.68, 0.12)
1,0229;(0.26, 1.75, 16.30);(1.80, 189.66, 0.14)
1,0414;(0.26, 1.75, 16.30);(1.74, 189.62, 0.15)
1,0524;(0.26, 1.75, 16.30);(1.72, 189.59, 0.15)
1,0617;(0.27, 1.75, 16.30);(1.69, 189.57, 0.16)
1,0728;(0.27, 1.75, 16.30);(1.65, 189.57, 0.17)
1,0824;(0.27, 1.75, 16.30);(1.60, 189.56, 0.16)
1,0941;(0.27, 1.75, 16.30);(1.56, 189.53, 0.15)
1,1053;(0.27, 1.75, 16.30);(1.52, 189.53, 0.13)
1,1164;(0.27, 1.75, 16.30);(1.46, 189.53, 0.12)
1,1274;(0.27, 1.75, 16.30);(1.41, 189.51, 0.11)
1,1391;(0.27, 1.75, 16.30);(1.36, 189.51, 0.09)
1,1499;(0.27, 1.75, 16.30);(1.31, 189.50, 0.09)
1,1611;(0.27, 1.75, 16.30);(1.26, 189.50, 0.09)
1,1775;(0.27, 1.75, 16.30);(1.23, 189.50, 0.09)
1,1947;(0.27, 1.75, 16.31);(1.15, 189.49, 0.07)
1,2067;(0.27, 1.75, 16.31);(1.11, 189.50, 0.06)
1,2181;(0.27, 1.75, 16.31);(1.07, 189.50, 0.04)
1,2281;(0.27, 1.75, 16.31);(1.01, 189.50, 0.04)
1,2386;(0.27, 1.75, 16.31);(0.97, 189.50, 0.03)
1,2496;(0.27, 1.75, 16.31);(0.93, 189.51, 0.01)
1,2612;(0.27, 1.75, 16.31);(0.89, 189.51, 0.01)
1,2734;(0.27, 1.75, 16.31);(0.85, 189.51, 0.00)
1,2837;(0.26, 1.75, 16.31);(0.83, 189.51, -0.01)
1,2958;(0.26, 1.75, 16.31);(0.80, 189.54, 359.99)
1,3079;(0.26, 1.75, 16.31);(0.78, 189.55, 359.98)
1,3207;(0.26, 1.75, 16.31);(0.76, 189.54, 359.97)
1,3400;(0.26, 1.75, 16.31);(0.74, 189.57, 359.98)
1,3578;(0.26, 1.75, 16.31);(0.73, 189.58, 359.98)
1,3703;(0.26, 1.75, 16.31);(0.71, 189.59, 359.98)
1,3808;(0.26, 1.75, 16.31);(0.70, 189.60, 359.99)
1,3923;(0.26, 1.75, 16.31);(0.67, 189.60, 0.00)
1,4049;(0.26, 1.75, 16.31);(0.65, 189.61, 0.01)
1,4161;(0.26, 1.75, 16.31);(0.60, 189.60, 0.03)
1,4269;(0.26, 1.75, 16.31);(0.56, 189.61, 0.03)
1,4390;(0.26, 1.75, 16.31);(0.47, 189.59, 0.04)
1,4505;(0.26, 1.75, 16.31);(0.39, 189.58, 0.05)
1,4627;(0.26, 1.76, 16.31);(0.36, 189.58, 0.06)
1,4744;(0.26, 1.76, 16.31);(0.30, 189.57, 0.06)
1,4856;(0.26, 1.76, 16.32);(0.21, 189.55, 0.05)
