(0.27, 1.55, 17.13)
(0.27, 1.56, 17.13)
(0.27, 1.56, 17.13)
(0.27, 1.55, 17.13)
(0.27, 1.55, 17.13)
(0.27, 1.54, 17.13)
(0.27, 1.54, 17.13)
(0.27, 1.54, 17.13)
(0.27, 1.54, 17.13)
(0.26, 1.54, 17.13)
(0.26, 1.54, 17.13)
(0.26, 1.54, 17.13)
(0.26, 1.54, 17.13)
(0.26, 1.54, 17.14)
(0.26, 1.54, 17.14)
(0.26, 1.54, 17.14)
(0.26, 1.54, 17.14)
(0.26, 1.54, 17.14)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.54, 17.15)
(0.25, 1.54, 17.15)
(0.25, 1.54, 17.16)
(0.25, 1.54, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.14)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.16)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.27, 1.53, 17.16)
(0.27, 1.53, 17.16)
(0.27, 1.53, 17.16)
(0.27, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.16)
(0.26, 1.53, 17.15)
(0.26, 1.53, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.16)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.26, 1.52, 17.15)
(0.25, 1.53, 17.15)
(0.25, 1.53, 17.14)
(0.24, 1.54, 17.14)
(0.24, 1.54, 17.13)
(0.24, 1.54, 17.13)
(0.25, 1.53, 17.13)
(0.25, 1.53, 17.12)
(0.25, 1.52, 17.11)
(0.24, 1.52, 17.10)
(0.24, 1.52, 17.09)
(0.24, 1.51, 17.07)
(0.23, 1.51, 17.03)
(0.21, 1.50, 16.99)
(0.19, 1.49, 16.93)
(0.15, 1.49, 16.86)
(0.11, 1.50, 16.77)
(0.06, 1.51, 16.69)
(0.00, 1.53, 16.61)
(-0.04, 1.54, 16.54)
(-0.08, 1.54, 16.47)
(-0.12, 1.54, 16.41)
(-0.16, 1.52, 16.33)
