0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.37, 1.76, 16.29);(355.56, 185.22, 359.38)
0,3733;(0.45, 1.75, 16.29);(356.75, 187.27, 0.59)
0,5280;(0.44, 1.74, 16.29);(356.86, 187.73, 0.55)
0,5945;(0.44, 1.74, 16.29);(356.91, 187.95, 0.61)
0,6224;(0.44, 1.74, 16.29);(356.94, 188.02, 0.65)
0,6381;(0.44, 1.74, 16.29);(356.94, 188.06, 0.67)
0,6497;(0.44, 1.74, 16.29);(356.96, 188.08, 0.69)
0,6610;(0.44, 1.74, 16.29);(357.23, 188.67, 0.92)
0,8731;(0.44, 1.74, 16.29);(357.09, 188.81, 0.94)
0,9545;(0.45, 1.74, 16.29);(357.00, 188.88, 0.95)
0,9829;(0.45, 1.74, 16.29);(356.95, 188.94, 0.96)
0,9959;(0.45, 1.74, 16.29);(356.92, 188.96, 0.98)
1,0075;(0.45, 1.74, 16.29);(356.90, 188.99, 0.99)
1,0201;(0.45, 1.74, 16.29);(356.89, 189.01, 0.99)
1,0357;(0.45, 1.74, 16.29);(356.87, 189.02, 1.01)
1,0548;(0.45, 1.74, 16.29);(356.88, 189.04, 1.04)
1,0759;(0.45, 1.74, 16.29);(356.88, 189.03, 1.08)
1,0896;(0.45, 1.74, 16.29);(356.90, 189.02, 1.10)
1,1021;(0.45, 1.74, 16.29);(356.91, 189.00, 1.11)
1,1131;(0.45, 1.74, 16.29);(356.92, 188.98, 1.13)
1,1242;(0.45, 1.74, 16.29);(356.93, 188.95, 1.15)
1,1348;(0.45, 1.74, 16.29);(356.94, 188.93, 1.16)
1,1462;(0.45, 1.74, 16.29);(356.96, 188.91, 1.18)
1,1579;(0.45, 1.74, 16.29);(356.97, 188.88, 1.22)
1,1691;(0.45, 1.74, 16.29);(356.99, 188.85, 1.22)
1,1809;(0.45, 1.74, 16.29);(357.01, 188.81, 1.25)
1,1933;(0.45, 1.74, 16.29);(357.03, 188.78, 1.27)
1,2115;(0.45, 1.74, 16.29);(357.07, 188.72, 1.32)
1,2309;(0.45, 1.74, 16.29);(357.10, 188.65, 1.36)
1,2421;(0.45, 1.74, 16.29);(357.12, 188.62, 1.40)
1,2533;(0.45, 1.74, 16.29);(357.14, 188.58, 1.43)
1,2645;(0.45, 1.74, 16.29);(357.16, 188.54, 1.46)
1,2773;(0.45, 1.74, 16.29);(357.17, 188.51, 1.50)
1,2884;(0.45, 1.74, 16.29);(357.20, 188.47, 1.53)
1,3001;(0.45, 1.74, 16.29);(357.22, 188.44, 1.56)
1,3111;(0.45, 1.74, 16.29);(357.24, 188.43, 1.57)
1,3220;(0.45, 1.74, 16.29);(357.25, 188.39, 1.59)
1,3332;(0.45, 1.74, 16.29);(357.26, 188.38, 1.61)
1,3440;(0.45, 1.74, 16.29);(357.26, 188.38, 1.61)
1,3563;(0.45, 1.74, 16.29);(357.27, 188.38, 1.63)
1,3693;(0.45, 1.74, 16.29);(357.28, 188.39, 1.65)
1,3822;(0.45, 1.74, 16.29);(357.26, 188.39, 1.67)
1,3952;(0.45, 1.74, 16.29);(357.26, 188.39, 1.70)
1,4071;(0.45, 1.74, 16.28);(357.26, 188.40, 1.74)
1,4189;(0.45, 1.74, 16.28);(357.25, 188.42, 1.77)
1,4323;(0.45, 1.74, 16.28);(357.25, 188.43, 1.78)
1,4463;(0.45, 1.74, 16.28);(357.25, 188.43, 1.82)
1,4586;(0.45, 1.74, 16.28);(357.25, 188.44, 1.85)
1,4705;(0.45, 1.74, 16.28);(357.24, 188.46, 1.88)
1,4818;(0.45, 1.74, 16.28);(357.24, 188.45, 1.91)
1,4942;(0.45, 1.74, 16.28);(357.23, 188.45, 1.94)
1,5055;(0.45, 1.74, 16.28);(357.22, 188.46, 1.95)
1,5166;(0.45, 1.74, 16.28);(357.21, 188.43, 1.97)
1,5279;(0.45, 1.74, 16.28);(357.19, 188.43, 2.02)
1,5395;(0.45, 1.74, 16.28);(357.17, 188.42, 2.04)
1,5507;(0.45, 1.74, 16.28);(357.13, 188.39, 2.07)
