0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.31, 1.62, 16.63);(355.08, 172.22, 2.66)
0,3733;(0.31, 1.62, 16.61);(354.78, 173.18, 3.00)
0,5219;(0.31, 1.62, 16.61);(354.60, 173.09, 2.91)
0,5794;(0.31, 1.62, 16.61);(354.58, 173.06, 2.95)
0,6042;(0.31, 1.62, 16.61);(354.55, 173.07, 2.93)
0,6152;(0.31, 1.62, 16.61);(354.54, 173.07, 2.95)
0,6262;(0.31, 1.62, 16.61);(354.52, 173.06, 2.95)
0,6367;(0.31, 1.62, 16.61);(354.51, 173.06, 2.96)
0,6472;(0.31, 1.62, 16.61);(354.44, 172.87, 2.97)
0,8446;(0.31, 1.62, 16.61);(354.39, 172.88, 2.96)
0,9103;(0.31, 1.62, 16.61);(354.36, 172.91, 2.97)
0,9305;(0.31, 1.62, 16.61);(354.33, 172.90, 2.97)
0,9417;(0.31, 1.62, 16.61);(354.33, 172.90, 2.97)
0,9525;(0.31, 1.62, 16.61);(354.33, 172.90, 2.98)
0,9623;(0.31, 1.62, 16.61);(354.33, 172.90, 2.96)
0,9728;(0.31, 1.62, 16.62);(354.33, 172.90, 2.96)
0,9842;(0.31, 1.62, 16.62);(354.31, 172.90, 2.97)
0,9944;(0.31, 1.62, 16.62);(354.31, 172.91, 2.97)
1,0110;(0.31, 1.62, 16.62);(354.29, 172.91, 2.96)
1,0293;(0.31, 1.62, 16.62);(354.28, 172.91, 2.96)
1,0409;(0.31, 1.62, 16.62);(354.27, 172.93, 2.97)
1,0512;(0.31, 1.62, 16.62);(354.27, 172.93, 2.96)
1,0617;(0.31, 1.62, 16.62);(354.27, 172.92, 2.97)
1,0720;(0.31, 1.62, 16.62);(354.27, 172.94, 2.97)
1,0819;(0.31, 1.62, 16.62);(354.28, 172.93, 2.99)
1,0930;(0.31, 1.62, 16.62);(354.29, 172.94, 3.00)
1,1059;(0.31, 1.62, 16.62);(354.30, 172.93, 3.01)
1,1163;(0.31, 1.62, 16.62);(354.29, 172.93, 3.02)
1,1279;(0.31, 1.62, 16.62);(354.30, 172.91, 3.02)
1,1406;(0.31, 1.62, 16.62);(354.33, 172.90, 3.01)
1,1533;(0.31, 1.62, 16.62);(354.36, 172.88, 3.02)
1,1763;(0.31, 1.62, 16.62);(354.47, 172.84, 3.05)
1,1994;(0.31, 1.62, 16.61);(354.60, 172.78, 3.10)
1,2151;(0.31, 1.62, 16.61);(354.78, 172.73, 3.15)
1,2297;(0.31, 1.62, 16.61);(354.87, 172.70, 3.17)
1,2439;(0.31, 1.62, 16.61);(354.98, 172.65, 3.20)
1,2576;(0.31, 1.62, 16.61);(355.05, 172.61, 3.24)
1,2684;(0.31, 1.62, 16.61);(355.17, 172.54, 3.27)
1,2805;(0.31, 1.62, 16.61);(355.40, 172.46, 3.35)
1,2922;(0.31, 1.62, 16.61);(355.55, 172.40, 3.38)
1,3037;(0.31, 1.62, 16.61);(355.69, 172.34, 3.40)
1,3233;(0.31, 1.62, 16.61);(356.02, 172.21, 3.45)
1,3427;(0.31, 1.61, 16.61);(356.47, 172.07, 3.47)
1,3538;(0.31, 1.61, 16.61);(356.73, 172.01, 3.49)
1,3637;(0.31, 1.61, 16.61);(356.99, 171.96, 3.49)
1,3732;(0.31, 1.61, 16.61);(357.28, 171.90, 3.49)
1,3836;(0.31, 1.61, 16.61);(357.57, 171.83, 3.50)
1,3944;(0.31, 1.61, 16.61);(357.90, 171.80, 3.51)
1,4054;(0.31, 1.61, 16.61);(358.23, 171.74, 3.53)
1,4163;(0.31, 1.61, 16.61);(358.60, 171.71, 3.51)
1,4272;(0.31, 1.61, 16.61);(358.98, 171.67, 3.52)
1,4438;(0.31, 1.61, 16.61);(359.38, 171.66, 3.51)
1,4630;(0.31, 1.61, 16.60);(0.32, 171.63, 3.46)
1,4741;(0.31, 1.61, 16.60);(0.88, 171.63, 3.42)
1,4846;(0.31, 1.61, 16.60);(1.50, 171.64, 3.37)
1,4949;(0.31, 1.60, 16.60);(2.12, 171.65, 3.32)
