0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.28, 1.57, 16.50);(355.57, 179.39, 359.67)
0,3733;(0.28, 1.60, 16.53);(341.16, 178.58, 359.81)
0,5001;(0.28, 1.60, 16.53);(340.54, 178.86, 359.66)
0,5475;(0.28, 1.60, 16.53);(340.63, 178.87, 359.67)
0,5743;(0.28, 1.60, 16.53);(340.62, 178.87, 359.65)
0,5857;(0.28, 1.60, 16.53);(340.59, 178.88, 359.63)
0,5970;(0.28, 1.60, 16.53);(340.58, 178.87, 359.63)
0,6087;(0.28, 1.60, 16.53);(340.59, 178.85, 359.62)
0,6195;(0.28, 1.60, 16.53);(340.63, 178.81, 359.64)
0,6296;(0.28, 1.60, 16.53);(340.66, 178.79, 359.65)
0,6401;(0.28, 1.60, 16.53);(340.71, 178.77, 359.65)
0,6493;(0.28, 1.60, 16.53);(340.76, 178.74, 359.67)
0,6577;(0.28, 1.59, 16.53);(347.94, 178.72, 359.88)
0,8519;(0.28, 1.58, 16.52);(352.36, 178.86, 0.06)
0,9129;(0.28, 1.58, 16.52);(354.31, 178.90, 0.13)
0,9336;(0.28, 1.57, 16.52);(355.24, 178.93, 0.16)
0,9439;(0.28, 1.57, 16.52);(356.13, 178.95, 0.19)
0,9546;(0.28, 1.57, 16.52);(357.01, 178.98, 0.22)
0,9658;(0.28, 1.57, 16.52);(357.92, 179.00, 0.26)
0,9767;(0.28, 1.57, 16.52);(358.86, 179.02, 0.30)
0,9875;(0.28, 1.56, 16.52);(359.82, 179.01, 0.36)
0,9975;(0.28, 1.56, 16.52);(0.73, 179.01, 0.42)
1,0078;(0.28, 1.56, 16.52);(1.61, 179.02, 0.45)
1,0226;(0.28, 1.56, 16.52);(3.26, 178.98, 0.50)
1,0410;(0.28, 1.55, 16.52);(3.93, 179.03, 0.47)
1,0522;(0.28, 1.55, 16.51);(4.58, 179.07, 0.46)
1,0625;(0.28, 1.55, 16.51);(5.19, 179.10, 0.47)
1,0739;(0.28, 1.55, 16.51);(5.83, 179.13, 0.48)
1,0844;(0.28, 1.55, 16.51);(6.47, 179.15, 0.50)
1,0950;(0.28, 1.55, 16.51);(7.13, 179.15, 0.52)
1,1058;(0.28, 1.54, 16.51);(7.78, 179.14, 0.56)
1,1160;(0.28, 1.54, 16.51);(8.41, 179.16, 0.58)
1,1259;(0.28, 1.54, 16.51);(9.05, 179.24, 0.62)
1,1362;(0.28, 1.54, 16.51);(9.70, 179.31, 0.66)
1,1454;(0.28, 1.54, 16.51);(10.36, 179.35, 0.71)
1,1569;(0.28, 1.54, 16.51);(11.04, 179.43, 0.76)
1,1689;(0.28, 1.53, 16.51);(11.72, 179.50, 0.80)
1,1783;(0.28, 1.53, 16.50);(12.45, 179.53, 0.82)
1,1905;(0.28, 1.53, 16.50);(13.19, 179.55, 0.85)
1,2043;(0.28, 1.53, 16.50);(13.84, 179.71, 0.84)
1,2144;(0.28, 1.53, 16.50);(14.43, 179.79, 0.85)
1,2249;(0.28, 1.53, 16.50);(14.86, 179.85, 0.86)
1,2356;(0.28, 1.52, 16.50);(15.19, 179.89, 0.88)
1,2453;(0.28, 1.52, 16.50);(15.46, 179.91, 0.88)
1,2621;(0.28, 1.52, 16.50);(15.66, 179.91, 0.89)
1,2786;(0.28, 1.52, 16.50);(16.05, 179.87, 0.92)
1,2903;(0.28, 1.52, 16.50);(16.22, 179.84, 0.93)
1,3015;(0.28, 1.52, 16.50);(16.43, 179.81, 0.96)
1,3116;(0.28, 1.52, 16.50);(16.64, 179.79, 0.97)
1,3230;(0.28, 1.52, 16.50);(16.87, 179.77, 1.00)
1,3340;(0.28, 1.52, 16.50);(17.11, 179.76, 1.04)
1,3448;(0.28, 1.52, 16.50);(17.37, 179.76, 1.07)
1,3558;(0.28, 1.52, 16.50);(17.62, 179.76, 1.06)
1,3683;(0.28, 1.52, 16.49);(17.82, 179.78, 1.07)
1,3782;(0.28, 1.52, 16.49);(18.01, 179.78, 1.09)
1,3897;(0.28, 1.52, 16.49);(18.16, 179.79, 1.09)
