0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.38, 1.51, 16.58);(359.37, 182.27, 359.61)
0,3733;(0.38, 1.56, 16.59);(331.24, 187.86, 359.51)
0,5345;(0.38, 1.57, 16.59);(329.08, 189.96, 0.07)
0,6063;(0.38, 1.57, 16.59);(328.30, 191.65, 359.88)
0,6353;(0.38, 1.57, 16.59);(328.14, 192.36, 359.75)
0,6514;(0.37, 1.57, 16.59);(328.18, 192.71, 359.68)
0,6699;(0.36, 1.55, 16.58);(341.63, 196.44, 0.31)
0,8840;(0.36, 1.53, 16.58);(350.09, 195.75, 0.78)
0,9503;(0.36, 1.52, 16.58);(353.23, 195.37, 0.93)
0,9746;(0.36, 1.52, 16.58);(356.25, 194.90, 1.06)
0,9852;(0.36, 1.52, 16.58);(357.62, 194.66, 1.17)
0,9975;(0.36, 1.51, 16.58);(358.93, 194.43, 1.30)
1,0088;(0.36, 1.51, 16.58);(0.12, 194.19, 1.41)
1,0192;(0.36, 1.51, 16.58);(1.29, 193.95, 1.53)
1,0304;(0.36, 1.51, 16.58);(2.42, 193.68, 1.65)
1,0416;(0.37, 1.50, 16.57);(3.42, 193.40, 1.75)
1,0591;(0.37, 1.50, 16.57);(4.37, 193.11, 1.82)
1,0771;(0.37, 1.50, 16.57);(6.04, 192.47, 1.99)
1,0882;(0.37, 1.50, 16.57);(6.88, 192.16, 2.07)
1,0989;(0.37, 1.50, 16.57);(7.75, 191.84, 2.14)
1,1095;(0.37, 1.49, 16.57);(8.66, 191.53, 2.23)
1,1197;(0.37, 1.49, 16.57);(9.61, 191.19, 2.30)
1,2012;(0.37, 1.47, 16.57);(17.33, 188.72, 2.76)
1,2609;(0.38, 1.46, 16.57);(21.11, 186.99, 2.77)
1,3136;(0.38, 1.45, 16.57);(23.22, 185.64, 2.75)
1,3419;(0.38, 1.45, 16.57);(24.53, 184.73, 2.80)
1,3528;(0.38, 1.45, 16.57);(24.86, 184.46, 2.82)
1,3764;(0.39, 1.45, 16.57);(25.28, 184.01, 2.86)
1,4396;(0.39, 1.44, 16.57);(26.22, 183.12, 3.09)
1,4548;(0.39, 1.44, 16.57);(26.27, 182.98, 3.17)
1,4683;(0.39, 1.44, 16.57);(26.34, 182.86, 3.27)
1,4793;(0.39, 1.44, 16.57);(26.39, 182.74, 3.37)
1,4915;(0.39, 1.44, 16.57);(26.46, 182.63, 3.48)
1,5022;(0.39, 1.44, 16.57);(26.53, 182.51, 3.59)
1,5140;(0.39, 1.44, 16.57);(26.64, 182.41, 3.69)
1,5250;(0.39, 1.44, 16.57);(26.75, 182.29, 3.76)
1,5378;(0.39, 1.44, 16.57);(26.84, 182.15, 3.75)
1,5499;(0.39, 1.44, 16.57);(26.91, 182.01, 3.75)
1,5611;(0.39, 1.44, 16.57);(26.93, 181.86, 3.70)
1,5731;(0.39, 1.44, 16.57);(27.00, 181.56, 3.68)
1,5853;(0.39, 1.44, 16.57);(26.92, 181.31, 3.55)
1,5968;(0.39, 1.44, 16.57);(26.85, 181.18, 3.49)
1,6092;(0.39, 1.44, 16.57);(26.82, 181.07, 3.44)
1,6214;(0.39, 1.44, 16.57);(26.81, 180.96, 3.39)
1,6332;(0.39, 1.44, 16.57);(26.80, 180.86, 3.38)
1,6440;(0.39, 1.44, 16.57);(26.83, 180.78, 3.37)
1,6543;(0.39, 1.44, 16.57);(26.85, 180.69, 3.38)
1,6642;(0.39, 1.44, 16.57);(26.88, 180.60, 3.40)
1,6746;(0.39, 1.44, 16.58);(26.91, 180.50, 3.41)
1,6909;(0.39, 1.44, 16.58);(26.94, 180.42, 3.41)
1,7052;(0.39, 1.44, 16.58);(27.01, 180.33, 3.40)
1,7227;(0.39, 1.44, 16.58);(27.12, 180.13, 3.36)
1,7342;(0.39, 1.44, 16.58);(27.18, 180.02, 3.29)
1,7445;(0.39, 1.44, 16.58);(27.25, 179.93, 3.28)
1,7546;(0.39, 1.44, 16.58);(27.34, 179.82, 3.24)
1,7642;(0.39, 1.44, 16.58);(27.38, 179.69, 3.22)
