0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.30, 1.44, 16.45);(17.60, 184.05, 2.53)
0,3733;(0.24, 1.44, 16.49);(20.30, 189.80, 3.24)
0,5541;(0.25, 1.44, 16.48);(20.64, 188.53, 2.85)
0,6239;(0.25, 1.44, 16.48);(20.81, 188.76, 3.27)
0,6515;(0.25, 1.44, 16.48);(20.85, 188.77, 3.31)
0,6689;(0.25, 1.44, 16.48);(20.94, 188.76, 3.31)
0,6824;(0.25, 1.44, 16.48);(20.98, 188.77, 3.30)
0,6941;(0.26, 1.44, 16.48);(21.24, 186.98, 3.37)
0,9086;(0.26, 1.44, 16.48);(20.73, 186.26, 3.09)
0,9919;(0.26, 1.44, 16.48);(21.15, 186.22, 3.38)
1,0222;(0.26, 1.44, 16.48);(21.23, 186.30, 3.23)
1,0370;(0.26, 1.44, 16.48);(21.19, 186.27, 3.33)
1,0488;(0.26, 1.44, 16.48);(21.25, 186.28, 3.31)
1,0610;(0.26, 1.44, 16.48);(21.36, 186.26, 3.20)
1,0798;(0.26, 1.44, 16.48);(21.61, 186.23, 3.05)
1,1022;(0.26, 1.44, 16.48);(21.84, 186.16, 2.96)
1,1165;(0.26, 1.44, 16.48);(21.91, 186.13, 2.98)
1,1277;(0.26, 1.44, 16.48);(21.95, 186.15, 2.95)
1,1395;(0.26, 1.44, 16.48);(21.99, 186.18, 2.92)
1,1516;(0.26, 1.44, 16.48);(21.96, 186.20, 2.83)
1,1631;(0.26, 1.44, 16.47);(21.88, 186.21, 2.81)
1,1738;(0.26, 1.44, 16.47);(21.79, 186.23, 2.83)
1,1867;(0.26, 1.44, 16.47);(21.63, 186.25, 2.91)
1,2003;(0.26, 1.44, 16.47);(21.55, 186.24, 2.90)
1,2122;(0.26, 1.44, 16.47);(21.50, 186.23, 2.91)
1,2237;(0.26, 1.44, 16.47);(21.42, 186.23, 2.93)
1,2357;(0.26, 1.44, 16.47);(21.35, 186.28, 2.96)
1,2468;(0.26, 1.44, 16.47);(21.37, 186.29, 3.01)
1,2587;(0.26, 1.44, 16.47);(21.33, 186.24, 3.04)
1,2698;(0.26, 1.44, 16.47);(21.29, 186.14, 3.00)
1,2809;(0.26, 1.44, 16.47);(21.31, 186.09, 2.90)
1,2937;(0.26, 1.44, 16.47);(21.30, 186.02, 2.77)
1,3059;(0.26, 1.44, 16.47);(21.23, 185.90, 2.64)
1,3173;(0.26, 1.44, 16.47);(21.14, 185.79, 2.59)
1,3281;(0.26, 1.44, 16.47);(21.12, 185.67, 2.60)
1,3394;(0.26, 1.44, 16.47);(21.04, 185.50, 2.61)
1,3523;(0.26, 1.44, 16.47);(21.02, 185.26, 2.51)
1,3632;(0.26, 1.45, 16.47);(21.00, 185.06, 2.45)
1,3753;(0.26, 1.45, 16.47);(20.98, 184.85, 2.31)
1,3871;(0.26, 1.45, 16.48);(21.03, 184.43, 2.10)
1,4006;(0.26, 1.45, 16.48);(21.09, 184.18, 2.00)
1,4118;(0.26, 1.45, 16.48);(21.14, 183.92, 1.95)
1,4229;(0.26, 1.45, 16.48);(21.19, 183.64, 1.96)
1,4341;(0.26, 1.45, 16.48);(21.20, 183.32, 1.90)
1,4449;(0.26, 1.45, 16.48);(21.17, 182.98, 1.85)
1,4564;(0.26, 1.45, 16.48);(21.11, 182.61, 1.74)
1,4675;(0.27, 1.45, 16.48);(21.02, 182.21, 1.64)
1,4790;(0.27, 1.45, 16.48);(20.93, 181.76, 1.48)
1,4911;(0.27, 1.45, 16.47);(20.85, 181.33, 1.38)
1,5019;(0.27, 1.46, 16.47);(20.81, 180.86, 1.25)
1,5126;(0.27, 1.46, 16.47);(20.82, 180.36, 1.16)
1,5247;(0.27, 1.46, 16.47);(20.89, 179.91, 1.12)
1,5430;(0.27, 1.45, 16.47);(21.25, 178.85, 1.11)
1,5629;(0.27, 1.45, 16.47);(21.49, 178.32, 1.12)
1,5748;(0.27, 1.45, 16.47);(21.76, 177.77, 1.09)
1,5867;(0.28, 1.45, 16.47);(22.16, 176.60, 0.91)
