0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.22, 1.59, 17.12);(2.06, 182.68, 1.30)
0,3733;(0.26, 1.63, 17.14);(342.65, 169.27, 2.53)
0,5367;(0.27, 1.62, 17.14);(343.69, 164.85, 2.89)
0,6217;(0.27, 1.62, 17.14);(344.03, 162.96, 2.98)
0,6566;(0.27, 1.62, 17.14);(344.27, 162.45, 2.92)
0,6723;(0.27, 1.61, 17.13);(350.81, 162.31, 2.80)
0,8580;(0.27, 1.59, 17.13);(356.29, 162.61, 2.81)
0,9280;(0.27, 1.59, 17.13);(357.95, 162.71, 2.72)
0,9547;(0.27, 1.59, 17.12);(359.38, 162.91, 2.52)
0,9688;(0.27, 1.59, 17.12);(359.97, 163.07, 2.39)
0,9820;(0.27, 1.59, 17.12);(0.56, 163.21, 2.29)
0,9930;(0.27, 1.58, 17.12);(1.09, 163.38, 2.17)
1,0038;(0.27, 1.58, 17.12);(1.66, 163.52, 2.12)
1,0150;(0.27, 1.58, 17.12);(2.23, 163.63, 2.09)
1,0329;(0.26, 1.58, 17.12);(3.38, 163.89, 2.09)
1,0529;(0.26, 1.58, 17.12);(3.92, 164.05, 2.10)
1,0644;(0.26, 1.58, 17.12);(4.43, 164.15, 2.09)
1,0750;(0.26, 1.58, 17.12);(4.85, 164.15, 2.09)
1,0862;(0.26, 1.57, 17.12);(5.23, 164.16, 2.05)
1,0991;(0.26, 1.57, 17.11);(5.74, 163.91, 2.07)
1,1118;(0.27, 1.57, 17.11);(5.96, 163.69, 2.12)
1,1234;(0.27, 1.57, 17.11);(6.09, 163.35, 2.22)
1,1338;(0.27, 1.57, 17.11);(6.27, 162.96, 2.27)
1,1458;(0.27, 1.57, 17.11);(6.43, 162.44, 2.33)
1,1566;(0.27, 1.57, 17.11);(6.60, 161.83, 2.37)
1,1681;(0.27, 1.57, 17.11);(6.76, 161.12, 2.40)
1,1810;(0.27, 1.57, 17.11);(6.91, 160.31, 2.42)
1,1939;(0.27, 1.57, 17.11);(7.06, 159.46, 2.44)
1,2079;(0.28, 1.57, 17.11);(7.17, 158.45, 2.47)
1,2208;(0.28, 1.57, 17.11);(7.26, 157.42, 2.50)
1,2341;(0.28, 1.57, 17.11);(7.42, 155.16, 2.54)
1,2456;(0.28, 1.57, 17.11);(7.53, 153.98, 2.54)
1,2561;(0.29, 1.57, 17.11);(7.62, 152.83, 2.52)
1,2677;(0.29, 1.57, 17.11);(7.72, 151.70, 2.50)
1,2799;(0.29, 1.57, 17.11);(7.79, 150.55, 2.47)
1,2928;(0.29, 1.57, 17.11);(7.85, 149.41, 2.42)
1,3042;(0.29, 1.57, 17.11);(7.90, 148.33, 2.36)
1,3159;(0.30, 1.57, 17.11);(7.92, 147.34, 2.31)
1,3290;(0.30, 1.57, 17.11);(7.95, 146.45, 2.23)
1,3408;(0.30, 1.57, 17.11);(8.01, 145.70, 2.17)
1,3514;(0.30, 1.57, 17.11);(8.08, 145.01, 2.09)
1,3627;(0.30, 1.57, 17.11);(8.14, 144.50, 2.01)
1,3736;(0.30, 1.57, 17.11);(8.19, 144.02, 1.93)
1,3835;(0.30, 1.57, 17.11);(8.21, 143.63, 1.85)
1,3946;(0.30, 1.57, 17.11);(8.22, 143.28, 1.79)
1,4068;(0.30, 1.57, 17.11);(8.20, 142.90, 1.72)
1,4183;(0.30, 1.57, 17.11);(8.19, 142.56, 1.65)
1,4300;(0.30, 1.57, 17.11);(8.19, 142.24, 1.59)
1,4422;(0.30, 1.57, 17.11);(8.18, 141.95, 1.55)
1,4538;(0.30, 1.57, 17.11);(8.10, 141.70, 1.52)
1,4663;(0.30, 1.57, 17.11);(8.04, 141.12, 1.45)
1,4783;(0.30, 1.57, 17.11);(8.08, 140.73, 1.44)
1,4905;(0.30, 1.57, 17.11);(8.06, 140.54, 1.45)
1,5016;(0.30, 1.57, 17.11);(8.02, 140.34, 1.43)
1,5118;(0.30, 1.57, 17.11);(7.97, 140.09, 1.44)
1,5231;(0.30, 1.57, 17.11);(7.93, 139.85, 1.45)
