0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0600;(0.07, 1.82, 16.90);(33.15, 206.13, 355.42)
0,1000;(-0.11, 1.88, 16.85);(21.19, 210.72, 356.85)
0,1400;(-0.15, 1.89, 16.81);(21.36, 210.19, 356.94)
0,1800;(-0.17, 1.89, 16.80);(21.75, 209.70, 357.19)
0,2200;(-0.19, 1.88, 16.78);(22.22, 209.17, 357.49)
0,2600;(-0.22, 1.87, 16.75);(22.43, 208.62, 357.71)
0,3000;(-0.23, 1.87, 16.72);(22.82, 208.36, 357.72)
0,3400;(-0.25, 1.86, 16.70);(23.42, 208.25, 357.47)
0,3800;(-0.27, 1.85, 16.68);(24.45, 208.28, 357.15)
0,4200;(-0.28, 1.85, 16.66);(24.82, 208.31, 356.92)
0,4600;(-0.30, 1.85, 16.63);(24.74, 208.35, 356.85)
0,5000;(-0.31, 1.84, 16.60);(25.55, 208.16, 357.15)
0,5400;(-0.32, 1.84, 16.59);(26.59, 207.80, 357.23)
0,5800;(-0.33, 1.84, 16.57);(27.17, 207.41, 357.14)
0,6200;(-0.35, 1.84, 16.55);(27.19, 206.43, 357.07)
0,6600;(-0.36, 1.84, 16.53);(27.42, 205.29, 356.86)
0,7000;(-0.37, 1.84, 16.51);(28.07, 204.14, 356.40)
0,7400;(-0.38, 1.85, 16.50);(28.99, 203.20, 355.83)
0,7800;(-0.40, 1.85, 16.48);(30.19, 202.09, 354.60)
0,8200;(-0.41, 1.85, 16.46);(30.82, 201.29, 353.85)
0,8600;(-0.42, 1.85, 16.45);(31.41, 200.41, 353.33)
0,9000;(-0.44, 1.85, 16.43);(32.03, 199.58, 352.99)
0,9400;(-0.45, 1.85, 16.42);(32.40, 199.04, 352.68)
0,9800;(-0.46, 1.84, 16.40);(32.68, 198.83, 352.38)
1,0200;(-0.48, 1.84, 16.39);(32.82, 199.02, 352.23)
1,0600;(-0.50, 1.84, 16.38);(33.09, 199.58, 352.19)
1,1000;(-0.53, 1.83, 16.36);(33.62, 200.96, 352.41)
1,1400;(-0.55, 1.82, 16.34);(33.88, 202.20, 352.73)
1,1800;(-0.57, 1.82, 16.33);(34.46, 203.52, 353.14)
1,2200;(-0.59, 1.81, 16.32);(35.28, 204.95, 353.58)
1,2600;(-0.62, 1.80, 16.31);(35.98, 206.61, 354.11)
1,3000;(-0.64, 1.80, 16.30);(37.05, 208.25, 355.06)
1,3400;(-0.67, 1.79, 16.28);(37.78, 210.48, 356.58)
1,3800;(-0.69, 1.79, 16.27);(38.16, 212.06, 357.31)
1,4200;(-0.73, 1.79, 16.26);(39.14, 214.67, 358.48)
1,4600;(-0.75, 1.79, 16.25);(39.50, 216.31, 359.41)
1,5000;(-0.76, 1.80, 16.23);(39.35, 217.45, 0.22)
1,5400;(-0.78, 1.80, 16.22);(39.22, 218.16, 0.78)
1,5800;(-0.80, 1.80, 16.21);(39.46, 218.69, 1.29)
1,6200;(-0.81, 1.81, 16.19);(39.85, 218.97, 1.78)
1,6600;(-0.83, 1.81, 16.18);(40.13, 218.87, 2.11)
1,7000;(-0.85, 1.81, 16.15);(40.38, 218.35, 2.23)
1,7400;(-0.89, 1.80, 16.08);(41.67, 217.20, 1.44)
1,7800;(-0.91, 1.80, 16.05);(42.11, 216.98, 1.19)
1,8200;(-0.92, 1.79, 16.02);(42.38, 216.63, 1.28)
1,8600;(-0.95, 1.78, 15.98);(42.41, 216.34, 1.26)
1,9000;(-0.96, 1.77, 15.93);(42.44, 216.20, 0.95)
1,9400;(-0.98, 1.76, 15.90);(43.11, 216.35, 0.93)
1,9800;(-1.00, 1.76, 15.85);(44.81, 216.69, 1.17)
2,0200;(-1.01, 1.76, 15.81);(44.19, 217.33, 0.91)
2,0600;(-1.02, 1.76, 15.77);(44.91, 216.96, 2.80)
2,1000;(-1.03, 1.76, 15.74);(45.99, 215.33, 3.43)
2,1400;(-1.05, 1.76, 15.70);(45.34, 214.39, 1.88)
2,1800;(-1.07, 1.76, 15.66);(45.84, 213.82, 1.05)
2,2200;(-1.09, 1.77, 15.62);(47.07, 212.98, 1.75)
